Housing type,Occupancy status,Income owner,Income tenant,Wall,Floor,Roof,Windows,Heating system,0
Multi-family,Owner-occupied,D1,D1,0.5,2.0,0.5,2.6,Heating-District heating,790.2396960582442
Multi-family,Owner-occupied,D1,D1,0.5,2.0,2.5,3.0,Electricity-Heat pump,428.85239583852575
Multi-family,Owner-occupied,D1,D1,1.0,0.9,0.3,2.6,Natural gas-Performance boiler,2844.174509270475
Multi-family,Owner-occupied,D1,D1,1.0,0.9,0.3,3.0,Electricity-Performance boiler,6038.159373331351
Multi-family,Owner-occupied,D1,D1,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,39.33123721608227
Multi-family,Owner-occupied,D1,D1,1.0,0.9,0.5,4.3,Natural gas-Performance boiler,4216.957317347593
Multi-family,Owner-occupied,D1,D1,1.0,0.9,2.5,2.6,Natural gas-Standard boiler,14608.567372233098
Multi-family,Owner-occupied,D1,D1,1.0,0.9,2.5,3.0,Heating-District heating,1131.099310958971
Multi-family,Owner-occupied,D1,D1,1.0,0.9,2.5,3.0,Oil fuel-Standard boiler,441.26296422433995
Multi-family,Owner-occupied,D1,D1,1.0,2.0,2.5,3.0,Electricity-Performance boiler,1471.7492833478873
Multi-family,Owner-occupied,D1,D1,1.0,2.0,2.5,3.0,Heating-District heating,180.4182749488758
Multi-family,Owner-occupied,D1,D1,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,401.3566462539474
Multi-family,Owner-occupied,D1,D1,1.0,2.0,2.5,4.3,Heating-District heating,9.9235700070908
Multi-family,Owner-occupied,D1,D1,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,192.5098461502035
Multi-family,Owner-occupied,D1,D1,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,2.3982164895222597
Multi-family,Owner-occupied,D1,D1,2.5,0.5,0.5,2.6,Electricity-Performance boiler,5584.9326809953045
Multi-family,Owner-occupied,D1,D1,2.5,0.5,2.5,3.0,Electricity-Performance boiler,1627.6955224130136
Multi-family,Owner-occupied,D1,D1,2.5,0.9,0.2,2.6,Heating-District heating,1718.2986174541252
Multi-family,Owner-occupied,D1,D1,2.5,0.9,0.3,2.6,Electricity-Heat pump,697.0597574052916
Multi-family,Owner-occupied,D1,D1,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,10869.956880419306
Multi-family,Owner-occupied,D1,D1,2.5,0.9,0.3,2.6,Oil fuel-Performance boiler,1223.7937510920367
Multi-family,Owner-occupied,D1,D1,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,77.6642196804873
Multi-family,Owner-occupied,D1,D1,2.5,0.9,0.3,3.0,Wood fuel-Standard boiler,48.21677363144772
Multi-family,Owner-occupied,D1,D1,2.5,0.9,2.5,3.0,Wood fuel-Performance boiler,65.63539866060947
Multi-family,Owner-occupied,D1,D1,2.5,2.0,0.3,3.0,Heating-District heating,1144.6340284580574
Multi-family,Owner-occupied,D1,D1,2.5,2.0,0.5,2.6,Oil fuel-Standard boiler,472.58037825883247
Multi-family,Owner-occupied,D1,D1,2.5,2.0,0.5,3.0,Electricity-Performance boiler,4515.211625656807
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,2.6,Electricity-Performance boiler,6275.9198199361845
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,2.6,Heating-District heating,71.75253325942664
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,9926.197095819294
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,2.6,Oil fuel-Performance boiler,585.7015614523012
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,3.0,Electricity-Heat pump,96.6675651083968
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,3.0,Heating-District heating,4505.020591227263
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,6334.8230480305
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,4.3,Electricity-Performance boiler,1406.2469856508
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,4.3,Heating-District heating,74.42677505318142
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,5988.21268
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,269.76075098018964
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,760.0452157384991
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,66.53065631134626
Multi-family,Owner-occupied,D10,D10,0.2,0.3,0.2,1.3,Electricity-Heat pump,1316.230343672727
Multi-family,Owner-occupied,D10,D10,0.2,0.3,0.2,1.3,Heating-District heating,67.88424620834407
Multi-family,Owner-occupied,D10,D10,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,4782.890366
Multi-family,Owner-occupied,D10,D10,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,76.27998495413436
Multi-family,Owner-occupied,D10,D10,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,6.677178353773448
Multi-family,Owner-occupied,D10,D10,0.2,0.3,0.2,2.6,Heating-District heating,55.31308950309516
Multi-family,Owner-occupied,D10,D10,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,69.55266959065165
Multi-family,Owner-occupied,D10,D10,0.2,0.3,0.3,1.3,Oil fuel-Standard boiler,20.44394796701426
Multi-family,Owner-occupied,D10,D10,0.2,0.3,0.3,2.6,Natural gas-Performance boiler,15038.147941522764
Multi-family,Owner-occupied,D10,D10,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,587.0968535744751
Multi-family,Owner-occupied,D10,D10,0.2,0.5,0.3,1.3,Oil fuel-Performance boiler,525.7650096734322
Multi-family,Owner-occupied,D10,D10,0.2,0.9,0.2,1.3,Electricity-Heat pump,292.4956319272726
Multi-family,Owner-occupied,D10,D10,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,4.758866866728792
Multi-family,Owner-occupied,D10,D10,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,1057.3495802102116
Multi-family,Owner-occupied,D10,D10,0.4,0.3,0.2,1.3,Electricity-Heat pump,2413.0889634
Multi-family,Owner-occupied,D10,D10,0.4,0.3,0.2,1.3,Electricity-Performance boiler,26146.065265415433
Multi-family,Owner-occupied,D10,D10,0.4,0.3,0.3,1.3,Natural gas-Standard boiler,9115.43916826702
Multi-family,Owner-occupied,D10,D10,0.4,0.3,0.3,1.3,Wood fuel-Standard boiler,24.892534379812158
Multi-family,Owner-occupied,D10,D10,0.4,0.3,0.3,2.6,Electricity-Performance boiler,71262.23134590266
Multi-family,Owner-occupied,D10,D10,0.4,0.5,0.3,1.3,Heating-District heating,250.95311915548177
Multi-family,Owner-occupied,D10,D10,0.4,0.5,0.3,2.6,Electricity-Heat pump,6295.788701999066
Multi-family,Owner-occupied,D10,D10,0.4,0.5,0.3,2.6,Heating-District heating,2034.9092028232692
Multi-family,Owner-occupied,D10,D10,0.4,0.5,2.5,2.6,Electricity-Heat pump,1292.636085048552
Multi-family,Owner-occupied,D10,D10,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,83964.11442430459
Multi-family,Owner-occupied,D10,D10,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,867.0423021362777
Multi-family,Owner-occupied,D10,D10,0.4,0.9,0.3,2.6,Wood fuel-Standard boiler,220.42173077858828
Multi-family,Owner-occupied,D10,D10,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,16050.7115147211
Multi-family,Owner-occupied,D10,D10,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,943.5150112663023
Multi-family,Owner-occupied,D10,D10,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,58.16684562212745
Multi-family,Owner-occupied,D10,D10,0.4,0.9,2.5,3.0,Wood fuel-Standard boiler,435.14395418618676
Multi-family,Owner-occupied,D10,D10,0.4,2.0,0.3,2.6,Electricity-Heat pump,2371.38274595238
Multi-family,Owner-occupied,D10,D10,0.4,2.0,0.3,2.6,Electricity-Performance boiler,21206.713341379873
Multi-family,Owner-occupied,D10,D10,0.4,2.0,2.5,2.6,Electricity-Performance boiler,15799.822651261475
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.5,3.0,Heating-District heating,6874.133869707753
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,2.6,Electricity-Performance boiler,25381.304954782965
Multi-family,Owner-occupied,D10,D10,0.5,0.9,0.3,2.6,Oil fuel-Performance boiler,4260.848393527366
Multi-family,Owner-occupied,D10,D10,0.5,0.9,0.3,2.6,Wood fuel-Performance boiler,252.87270780988044
Multi-family,Owner-occupied,D10,D10,0.5,0.9,0.5,2.6,Heating-District heating,142.53268066319984
Multi-family,Owner-occupied,D10,D10,0.5,2.0,0.5,2.6,Heating-District heating,5439.45717745535
Multi-family,Owner-occupied,D10,D10,0.5,2.0,2.5,3.0,Electricity-Heat pump,2478.950598048959
Multi-family,Owner-occupied,D10,D10,1.0,0.9,0.3,2.6,Natural gas-Performance boiler,17264.86926097431
Multi-family,Owner-occupied,D10,D10,1.0,0.9,0.3,3.0,Electricity-Performance boiler,25603.53026395555
Multi-family,Owner-occupied,D10,D10,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,267.88549679587123
Multi-family,Owner-occupied,D10,D10,1.0,0.9,0.5,4.3,Natural gas-Performance boiler,26601.671634765524
Multi-family,Owner-occupied,D10,D10,1.0,0.9,2.5,2.6,Natural gas-Standard boiler,92154.67054689708
Multi-family,Owner-occupied,D10,D10,1.0,0.9,2.5,3.0,Heating-District heating,7703.930063959822
Multi-family,Owner-occupied,D10,D10,1.0,0.9,2.5,3.0,Oil fuel-Standard boiler,3005.446987071174
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Electricity-Performance boiler,5743.522065557747
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Heating-District heating,937.5918898343112
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,2733.644608822533
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,4.3,Heating-District heating,25.670567186576204
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,1004.3147616983105
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,12.945302361891104
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,2.6,Electricity-Performance boiler,21795.2775319061
Multi-family,Owner-occupied,D10,D10,2.5,0.5,2.5,3.0,Electricity-Performance boiler,5618.071477141432
Multi-family,Owner-occupied,D10,D10,2.5,0.9,0.2,2.6,Heating-District heating,11703.351111267371
Multi-family,Owner-occupied,D10,D10,2.5,0.9,0.3,2.6,Electricity-Heat pump,4029.3040665356075
Multi-family,Owner-occupied,D10,D10,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,68570.5360183374
Multi-family,Owner-occupied,D10,D10,2.5,0.9,0.3,2.6,Oil fuel-Performance boiler,8335.27293295831
Multi-family,Owner-occupied,D10,D10,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,528.9718693075832
Multi-family,Owner-occupied,D10,D10,2.5,0.9,0.3,3.0,Wood fuel-Standard boiler,260.26871064433794
Multi-family,Owner-occupied,D10,D10,2.5,0.9,2.5,3.0,Wood fuel-Performance boiler,354.29248569386317
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.3,3.0,Heating-District heating,6075.554317820352
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.5,2.6,Oil fuel-Standard boiler,2550.9356280325387
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.5,3.0,Electricity-Performance boiler,17620.676222536145
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,2.6,Electricity-Performance boiler,21661.647186287166
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,2.6,Heating-District heating,493.89423738822836
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,51784.50074226335
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,2.6,Oil fuel-Performance boiler,3161.55102758975
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Electricity-Heat pump,559.3751427174434
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Heating-District heating,24021.990684033135
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,33048.472206038336
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,4.3,Electricity-Performance boiler,4853.730916571398
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,4.3,Heating-District heating,192.52925389932258
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,26946.456092
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,1456.1381351793736
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,2772.745051934239
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,242.7125969209341
Multi-family,Owner-occupied,D2,D2,0.2,0.3,0.2,1.3,Electricity-Heat pump,500.12290276363626
Multi-family,Owner-occupied,D2,D2,0.2,0.3,0.2,1.3,Heating-District heating,39.36479861399964
Multi-family,Owner-occupied,D2,D2,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,1251.38863
Multi-family,Owner-occupied,D2,D2,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,44.23332972988565
Multi-family,Owner-occupied,D2,D2,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,3.871970241804666
Multi-family,Owner-occupied,D2,D2,0.2,0.3,0.2,2.6,Heating-District heating,32.0750210928886
Multi-family,Owner-occupied,D2,D2,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,12.219852336569302
Multi-family,Owner-occupied,D2,D2,0.2,0.3,0.3,1.3,Oil fuel-Standard boiler,3.591839490902851
Multi-family,Owner-occupied,D2,D2,0.2,0.3,0.3,2.6,Natural gas-Performance boiler,3365.1925047714317
Multi-family,Owner-occupied,D2,D2,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,103.14826016266672
Multi-family,Owner-occupied,D2,D2,0.2,0.5,0.3,1.3,Oil fuel-Performance boiler,92.37274168995816
Multi-family,Owner-occupied,D2,D2,0.2,0.9,0.2,1.3,Electricity-Heat pump,111.13842283636359
Multi-family,Owner-occupied,D2,D2,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,0.8360951598705303
Multi-family,Owner-occupied,D2,D2,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,236.61057838258785
Multi-family,Owner-occupied,D2,D2,0.4,0.3,0.2,1.3,Electricity-Heat pump,916.8919884
Multi-family,Owner-occupied,D2,D2,0.4,0.3,0.2,1.3,Electricity-Performance boiler,6121.3854544975275
Multi-family,Owner-occupied,D2,D2,0.4,0.3,0.3,1.3,Natural gas-Standard boiler,2039.8261598459799
Multi-family,Owner-occupied,D2,D2,0.4,0.3,0.3,1.3,Wood fuel-Standard boiler,4.373420836245854
Multi-family,Owner-occupied,D2,D2,0.4,0.3,0.3,2.6,Electricity-Performance boiler,16180.526348893656
Multi-family,Owner-occupied,D2,D2,0.4,0.5,0.3,1.3,Heating-District heating,44.09047240788641
Multi-family,Owner-occupied,D2,D2,0.4,0.5,0.3,2.6,Electricity-Heat pump,1310.6734443930907
Multi-family,Owner-occupied,D2,D2,0.4,0.5,0.3,2.6,Heating-District heating,372.7607805055772
Multi-family,Owner-occupied,D2,D2,0.4,0.5,2.5,2.6,Electricity-Heat pump,269.10429655929033
Multi-family,Owner-occupied,D2,D2,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,17353.792614757876
Multi-family,Owner-occupied,D2,D2,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,180.07249209880757
Multi-family,Owner-occupied,D2,D2,0.4,0.9,0.3,2.6,Wood fuel-Standard boiler,45.7784934786195
Multi-family,Owner-occupied,D2,D2,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,3317.378154412461
Multi-family,Owner-occupied,D2,D2,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,195.95479827540558
Multi-family,Owner-occupied,D2,D2,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,12.080435779080144
Multi-family,Owner-occupied,D2,D2,0.4,0.9,2.5,3.0,Wood fuel-Standard boiler,86.56699171054771
Multi-family,Owner-occupied,D2,D2,0.4,2.0,0.3,2.6,Electricity-Heat pump,493.68054404761887
Multi-family,Owner-occupied,D2,D2,0.4,2.0,0.3,2.6,Electricity-Performance boiler,4815.114226890691
Multi-family,Owner-occupied,D2,D2,0.4,2.0,2.5,2.6,Electricity-Performance boiler,4082.707042466799
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.5,3.0,Heating-District heating,1427.6609271418645
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,2.6,Electricity-Performance boiler,6558.582002666745
Multi-family,Owner-occupied,D2,D2,0.5,0.9,0.3,2.6,Oil fuel-Performance boiler,884.9182869016222
Multi-family,Owner-occupied,D2,D2,0.5,0.9,0.3,2.6,Wood fuel-Performance boiler,52.51810501852738
Multi-family,Owner-occupied,D2,D2,0.5,0.9,0.5,2.6,Heating-District heating,25.041861384912075
Multi-family,Owner-occupied,D2,D2,0.5,2.0,0.5,2.6,Heating-District heating,1129.6987554076431
Multi-family,Owner-occupied,D2,D2,0.5,2.0,2.5,3.0,Electricity-Heat pump,580.3784232645888
Multi-family,Owner-occupied,D2,D2,1.0,0.9,0.3,2.6,Natural gas-Performance boiler,3568.3215708296643
Multi-family,Owner-occupied,D2,D2,1.0,0.9,0.3,3.0,Electricity-Performance boiler,6616.005484866453
Multi-family,Owner-occupied,D2,D2,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,53.29280427180594
Multi-family,Owner-occupied,D2,D2,1.0,0.9,0.5,4.3,Natural gas-Performance boiler,5188.326113582976
Multi-family,Owner-occupied,D2,D2,1.0,0.9,2.5,2.6,Natural gas-Standard boiler,17973.625501874085
Multi-family,Owner-occupied,D2,D2,1.0,0.9,2.5,3.0,Heating-District heating,1532.61017088634
Multi-family,Owner-occupied,D2,D2,1.0,0.9,2.5,3.0,Oil fuel-Standard boiler,597.8998488048851
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,3.0,Electricity-Performance boiler,1094.1327676398591
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,3.0,Heating-District heating,217.9938352655576
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,543.8278250564183
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,4.3,Heating-District heating,8.992884727697012
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,219.74719743309623
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,2.959149226997254
Multi-family,Owner-occupied,D2,D2,2.5,0.5,0.5,2.6,Electricity-Performance boiler,4151.969306510798
Multi-family,Owner-occupied,D2,D2,2.5,0.5,2.5,3.0,Electricity-Performance boiler,987.0411823719378
Multi-family,Owner-occupied,D2,D2,2.5,0.9,0.2,2.6,Heating-District heating,2328.249970815917
Multi-family,Owner-occupied,D2,D2,2.5,0.9,0.3,2.6,Electricity-Heat pump,943.3512482378829
Multi-family,Owner-occupied,D2,D2,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,13373.832574542936
Multi-family,Owner-occupied,D2,D2,2.5,0.9,0.3,2.6,Oil fuel-Performance boiler,1658.2087282863138
Multi-family,Owner-occupied,D2,D2,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,105.23299929813456
Multi-family,Owner-occupied,D2,D2,2.5,0.9,0.3,3.0,Wood fuel-Standard boiler,59.49447393226082
Multi-family,Owner-occupied,D2,D2,2.5,0.9,2.5,3.0,Wood fuel-Performance boiler,80.98724200203044
Multi-family,Owner-occupied,D2,D2,2.5,2.0,0.3,3.0,Heating-District heating,1399.2283264744467
Multi-family,Owner-occupied,D2,D2,2.5,2.0,0.5,2.6,Oil fuel-Standard boiler,583.1149385922503
Multi-family,Owner-occupied,D2,D2,2.5,2.0,0.5,3.0,Electricity-Performance boiler,3356.713706849342
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,2.6,Electricity-Performance boiler,3805.743294272863
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,2.6,Heating-District heating,102.57488699295283
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,11330.610026423954
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,2.6,Oil fuel-Performance boiler,722.6946901561514
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,3.0,Electricity-Heat pump,127.00955421565175
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,3.0,Heating-District heating,5447.153392941723
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,7231.108636142948
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,4.3,Electricity-Performance boiler,852.7538893551986
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,4.3,Heating-District heating,67.44663545772796
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,5705.02489
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,332.856654611797
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,776.7563183584311
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,67.99346484163881
Multi-family,Owner-occupied,D3,D3,0.2,0.3,0.2,1.3,Electricity-Heat pump,578.0168973818181
Multi-family,Owner-occupied,D3,D3,0.2,0.3,0.2,1.3,Heating-District heating,40.672129173532184
Multi-family,Owner-occupied,D3,D3,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,1397.473977
Multi-family,Owner-occupied,D3,D3,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,45.702347373613485
Multi-family,Owner-occupied,D3,D3,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,4.000560891342794
Multi-family,Owner-occupied,D3,D3,0.2,0.3,0.2,2.6,Heating-District heating,33.14025340065586
Multi-family,Owner-occupied,D3,D3,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,15.808031417353398
Multi-family,Owner-occupied,D3,D3,0.2,0.3,0.3,1.3,Oil fuel-Standard boiler,4.646530085176443
Multi-family,Owner-occupied,D3,D3,0.2,0.3,0.3,2.6,Natural gas-Performance boiler,4240.231373716366
Multi-family,Owner-occupied,D3,D3,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,133.43622266343664
Multi-family,Owner-occupied,D3,D3,0.2,0.5,0.3,1.3,Oil fuel-Performance boiler,119.49663240790728
Multi-family,Owner-occupied,D3,D3,0.2,0.9,0.2,1.3,Electricity-Heat pump,128.44819941818176
Multi-family,Owner-occupied,D3,D3,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,1.0816021496083892
