Housing type,Occupancy status,Income owner,Income tenant,Wall,Floor,Roof,Windows,Heating system,Stock buildings
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,1.6,Electricity-Performance boiler,18891.814514019054
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,1.6,Natural gas-Performance boiler,17651.718450921016
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,1.6,Oil fuel-Performance boiler,930.7537234474912
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,1.6,Wood fuel-Performance boiler,62.63011766791535
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,3.0,Electricity-Performance boiler,21215.462096882275
Multi-family,Owner-occupied,D10,D10,0.5,2.0,0.1,1.6,Electricity-Heat pump,2703.5308178610203
Multi-family,Owner-occupied,D10,D10,0.5,2.0,0.1,3.0,Oil fuel-Performance boiler,1945.7412562698844
Multi-family,Owner-occupied,D10,D10,0.5,2.0,2.5,3.0,Wood fuel-Standard boiler,430.3824836966877
Multi-family,Owner-occupied,D10,D10,1.0,0.5,0.1,3.0,Electricity-Performance boiler,26677.381259098664
Multi-family,Owner-occupied,D10,D10,1.0,0.5,0.1,3.0,Wood fuel-Standard boiler,257.97780455503215
Multi-family,Owner-occupied,D10,D10,1.0,2.0,0.5,3.0,Electricity-Heat pump,1694.9870252037194
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,1.6,Natural gas-Standard boiler,36364.11610323032
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Electricity-Performance boiler,5609.8022392858475
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Natural gas-Standard boiler,74638.35533898862
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,3143.1795834211102
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Oil fuel-Standard boiler,2717.212015793051
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Wood fuel-Standard boiler,8.615649867735817
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,1.6,Electricity-Performance boiler,18835.138135901805
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,1.6,Natural gas-Performance boiler,77813.03367560192
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,3.0,Electricity-Performance boiler,20714.535444812343
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,3.0,Oil fuel-Performance boiler,8280.46537848586
Multi-family,Owner-occupied,D10,D10,2.5,0.5,2.5,3.0,Electricity-Performance boiler,7332.348115544714
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.1,3.0,Natural gas-Standard boiler,22927.600354843427
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.1,3.0,Wood fuel-Standard boiler,238.36631300735766
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.5,3.0,Oil fuel-Standard boiler,3391.1148912480294
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.5,3.0,Wood fuel-Performance boiler,543.6410320379214
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,1.6,Electricity-Performance boiler,8058.616325564229
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,1.6,Oil fuel-Performance boiler,3711.0174507056327
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Electricity-Heat pump,610.7296213972495
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Electricity-Performance boiler,16742.485138891057
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,88367.51652933568
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Oil fuel-Standard boiler,2772.745051934239
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,380.5245358249988
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Wood fuel-Standard boiler,242.7125969209341
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,1.3,Natural gas-Performance boiler,1251.38863
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,1.3,Oil fuel-Performance boiler,44.23332972988565
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,1.3,Wood fuel-Performance boiler,3.871970241804666
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,3.0,Electricity-Performance boiler,699.3206084248058
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.1,1.6,Electricity-Heat pump,979.1161951976048
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.1,1.6,Natural gas-Performance boiler,3231.4152474840007
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.1,1.6,Oil fuel-Performance boiler,127.04631382864903
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.1,1.6,Wood fuel-Performance boiler,11.507420791078195
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.5,1.6,Electricity-Heat pump,27.45185594011972
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.5,1.6,Natural gas-Performance boiler,344.69764050505694
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.5,1.6,Oil fuel-Performance boiler,9.99632478432188
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.5,1.6,Wood fuel-Performance boiler,0.6056537258462199
Multi-family,Owner-occupied,D2,D2,0.5,0.2,0.1,1.6,Electricity-Heat pump,521.5852628622755
Multi-family,Owner-occupied,D2,D2,0.5,0.2,0.1,1.6,Electricity-Performance boiler,6548.959704523287
Multi-family,Owner-occupied,D2,D2,0.5,0.2,0.1,1.6,Natural gas-Performance boiler,2065.5163550109423
Multi-family,Owner-occupied,D2,D2,0.5,0.2,0.1,1.6,Oil fuel-Performance boiler,62.07020273055681
Multi-family,Owner-occupied,D2,D2,0.5,0.2,0.1,1.6,Wood fuel-Performance boiler,5.316293815761272
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,1.6,Natural gas-Standard boiler,9948.184368007098
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Electricity-Heat pump,1296.7556700977198
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Electricity-Performance boiler,11043.467953372816
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Natural gas-Performance boiler,10643.03199848119
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Oil fuel-Performance boiler,663.538024920906
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Wood fuel-Performance boiler,50.09705124725725
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Wood fuel-Standard boiler,47.272588417293186
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.5,1.6,Electricity-Performance boiler,9940.512273307686
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,1.6,Electricity-Heat pump,213.87463308903367
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,1.6,Electricity-Performance boiler,4881.68417227164
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,1.6,Natural gas-Performance boiler,3648.2759735117106
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,1.6,Oil fuel-Performance boiler,193.3044582697777
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,1.6,Wood fuel-Performance boiler,13.007394611676581
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,3.0,Electricity-Performance boiler,5482.119541716068
Multi-family,Owner-occupied,D2,D2,0.5,2.0,0.1,1.6,Electricity-Heat pump,562.8279818132465
Multi-family,Owner-occupied,D2,D2,0.5,2.0,0.1,3.0,Oil fuel-Performance boiler,404.1030940851516
Multi-family,Owner-occupied,D2,D2,0.5,2.0,2.5,3.0,Wood fuel-Standard boiler,85.61975075171294
Multi-family,Owner-occupied,D2,D2,1.0,0.5,0.1,3.0,Electricity-Performance boiler,6893.49081601229
Multi-family,Owner-occupied,D2,D2,1.0,0.5,0.1,3.0,Wood fuel-Standard boiler,51.32178042134841
Multi-family,Owner-occupied,D2,D2,1.0,2.0,0.5,3.0,Electricity-Heat pump,396.83481305190656
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,1.6,Natural gas-Standard boiler,7092.369824202444
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,3.0,Electricity-Performance boiler,1068.6593313167784
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,3.0,Natural gas-Standard boiler,14592.663462700766
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,625.3001985323584
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,3.0,Oil fuel-Standard boiler,542.5302406816634
Multi-family,Owner-occupied,D2,D2,1.0,2.0,2.5,3.0,Wood fuel-Standard boiler,1.96943979626483
Multi-family,Owner-occupied,D2,D2,2.5,0.5,0.5,1.6,Electricity-Performance boiler,3588.066970456057
Multi-family,Owner-occupied,D2,D2,2.5,0.5,0.5,1.6,Natural gas-Performance boiler,15176.46710850378
Multi-family,Owner-occupied,D2,D2,2.5,0.5,0.5,3.0,Electricity-Performance boiler,3946.0894792271633
Multi-family,Owner-occupied,D2,D2,2.5,0.5,0.5,3.0,Oil fuel-Performance boiler,1647.3053822371533
Multi-family,Owner-occupied,D2,D2,2.5,0.5,2.5,3.0,Electricity-Performance boiler,1288.2231176617884
Multi-family,Owner-occupied,D2,D2,2.5,2.0,0.1,3.0,Natural gas-Standard boiler,5016.630357322548
Multi-family,Owner-occupied,D2,D2,2.5,2.0,0.1,3.0,Wood fuel-Standard boiler,54.48783436332698
Multi-family,Owner-occupied,D2,D2,2.5,2.0,0.5,3.0,Oil fuel-Standard boiler,775.1703844814297
Multi-family,Owner-occupied,D2,D2,2.5,2.0,0.5,3.0,Wood fuel-Performance boiler,108.15126410742687
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,1.6,Electricity-Performance boiler,1415.8214644705693
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,1.6,Oil fuel-Performance boiler,848.2964795752116
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,3.0,Electricity-Heat pump,138.66990331949827
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,3.0,Electricity-Performance boiler,2941.4937838676424
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,19144.144187270453
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,3.0,Oil fuel-Standard boiler,776.7563183584311
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,86.98359100169671
Multi-family,Owner-occupied,D2,D2,2.5,2.0,2.5,3.0,Wood fuel-Standard boiler,67.99346484163881
Multi-family,Owner-occupied,D3,D3,0.1,0.2,0.1,1.3,Natural gas-Performance boiler,1397.473977
Multi-family,Owner-occupied,D3,D3,0.1,0.2,0.1,1.3,Oil fuel-Performance boiler,45.702347373613485
Multi-family,Owner-occupied,D3,D3,0.1,0.2,0.1,1.3,Wood fuel-Performance boiler,4.000560891342794
Multi-family,Owner-occupied,D3,D3,0.1,0.2,0.1,3.0,Electricity-Performance boiler,835.2900101999995
Multi-family,Owner-occupied,D3,D3,0.1,0.5,0.1,1.6,Electricity-Heat pump,1131.6132538562874
Multi-family,Owner-occupied,D3,D3,0.1,0.5,0.1,1.6,Natural gas-Performance boiler,4071.668498743952
Multi-family,Owner-occupied,D3,D3,0.1,0.5,0.1,1.6,Oil fuel-Performance boiler,164.3515866760518
Multi-family,Owner-occupied,D3,D3,0.1,0.5,0.1,1.6,Wood fuel-Performance boiler,14.886404875260592
Multi-family,Owner-occupied,D3,D3,0.1,0.5,0.5,1.6,Electricity-Heat pump,31.727474407185586
Multi-family,Owner-occupied,D3,D3,0.1,0.5,0.5,1.6,Natural gas-Performance boiler,434.32812465949
Multi-family,Owner-occupied,D3,D3,0.1,0.5,0.5,1.6,Oil fuel-Performance boiler,12.931597853742407
Multi-family,Owner-occupied,D3,D3,0.1,0.5,0.5,1.6,Wood fuel-Performance boiler,0.7834949934347669
Multi-family,Owner-occupied,D3,D3,0.5,0.2,0.1,1.6,Electricity-Heat pump,602.822013736527
Multi-family,Owner-occupied,D3,D3,0.5,0.2,0.1,1.6,Electricity-Performance boiler,7822.278583656
Multi-family,Owner-occupied,D3,D3,0.5,0.2,0.1,1.6,Natural gas-Performance boiler,2602.6051225965575
Multi-family,Owner-occupied,D3,D3,0.5,0.2,0.1,1.6,Oil fuel-Performance boiler,80.29620062672613
Multi-family,Owner-occupied,D3,D3,0.5,0.2,0.1,1.6,Wood fuel-Performance boiler,6.8773449423718525
Multi-family,Owner-occupied,D3,D3,0.5,0.5,0.1,1.6,Natural gas-Standard boiler,12168.301976873097
Multi-family,Owner-occupied,D3,D3,0.5,0.5,0.1,3.0,Electricity-Heat pump,1696.516093289902
Multi-family,Owner-occupied,D3,D3,0.5,0.5,0.1,3.0,Electricity-Performance boiler,12803.49072432411
Multi-family,Owner-occupied,D3,D3,0.5,0.5,0.1,3.0,Natural gas-Performance boiler,13018.217447148734
Multi-family,Owner-occupied,D3,D3,0.5,0.5,0.1,3.0,Oil fuel-Performance boiler,808.524371167361
Multi-family,Owner-occupied,D3,D3,0.5,0.5,0.1,3.0,Wood fuel-Performance boiler,61.04350517343132
Multi-family,Owner-occupied,D3,D3,0.5,0.5,0.1,3.0,Wood fuel-Standard boiler,57.601883220033116
Multi-family,Owner-occupied,D3,D3,0.5,0.5,0.5,1.6,Electricity-Performance boiler,11524.754472389634
Multi-family,Owner-occupied,D3,D3,0.5,0.5,2.5,1.6,Electricity-Heat pump,279.80734177524425
Multi-family,Owner-occupied,D3,D3,0.5,0.5,2.5,1.6,Electricity-Performance boiler,5742.171044157794
Multi-family,Owner-occupied,D3,D3,0.5,0.5,2.5,1.6,Natural gas-Performance boiler,4462.454865978163
Multi-family,Owner-occupied,D3,D3,0.5,0.5,2.5,1.6,Oil fuel-Performance boiler,235.54244021666943
Multi-family,Owner-occupied,D3,D3,0.5,0.5,2.5,1.6,Wood fuel-Performance boiler,15.849574785386466
Multi-family,Owner-occupied,D3,D3,0.5,0.5,2.5,3.0,Electricity-Performance boiler,6448.444221741829
Multi-family,Owner-occupied,D3,D3,0.5,2.0,0.1,1.6,Electricity-Heat pump,736.3351099348533
Multi-family,Owner-occupied,D3,D3,0.5,2.0,0.1,3.0,Oil fuel-Performance boiler,492.4016224555151
Multi-family,Owner-occupied,D3,D3,0.5,2.0,2.5,3.0,Wood fuel-Standard boiler,104.04796145595972
Multi-family,Owner-occupied,D3,D3,1.0,0.5,0.1,3.0,Electricity-Performance boiler,8108.595714100375
Multi-family,Owner-occupied,D3,D3,1.0,0.5,0.1,3.0,Wood fuel-Standard boiler,62.367930112490484
Multi-family,Owner-occupied,D3,D3,1.0,2.0,0.5,3.0,Electricity-Heat pump,473.99168714399957
Multi-family,Owner-occupied,D3,D3,1.0,2.0,2.5,1.6,Natural gas-Standard boiler,9076.237030121383
Multi-family,Owner-occupied,D3,D3,1.0,2.0,2.5,3.0,Electricity-Performance boiler,1213.875821251524
Multi-family,Owner-occupied,D3,D3,1.0,2.0,2.5,3.0,Natural gas-Standard boiler,18674.448532422033
Multi-family,Owner-occupied,D3,D3,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,759.8855449132119
Multi-family,Owner-occupied,D3,D3,1.0,2.0,2.5,3.0,Oil fuel-Standard boiler,659.3671848951502
Multi-family,Owner-occupied,D3,D3,1.0,2.0,2.5,3.0,Wood fuel-Standard boiler,2.4019372425115626
Multi-family,Owner-occupied,D3,D3,2.5,0.5,0.5,1.6,Electricity-Performance boiler,4075.6372146220842
Multi-family,Owner-occupied,D3,D3,2.5,0.5,0.5,1.6,Natural gas-Performance boiler,19421.60605987732
Multi-family,Owner-occupied,D3,D3,2.5,0.5,0.5,3.0,Electricity-Performance boiler,4482.31018712639
Multi-family,Owner-occupied,D3,D3,2.5,0.5,0.5,3.0,Oil fuel-Performance boiler,2001.8601480660955
Multi-family,Owner-occupied,D3,D3,2.5,0.5,2.5,3.0,Electricity-Performance boiler,1467.5348635501352
Multi-family,Owner-occupied,D3,D3,2.5,2.0,0.1,3.0,Natural gas-Standard boiler,6419.055584451223
Multi-family,Owner-occupied,D3,D3,2.5,2.0,0.1,3.0,Wood fuel-Standard boiler,66.45359704281992
Multi-family,Owner-occupied,D3,D3,2.5,2.0,0.5,3.0,Oil fuel-Standard boiler,945.4011335148131
Multi-family,Owner-occupied,D3,D3,2.5,2.0,0.5,3.0,Wood fuel-Performance boiler,131.42900394437018
Multi-family,Owner-occupied,D3,D3,2.5,2.0,2.5,1.6,Electricity-Performance boiler,1612.8940174932252
Multi-family,Owner-occupied,D3,D3,2.5,2.0,2.5,1.6,Oil fuel-Performance boiler,1034.5860334738359
Multi-family,Owner-occupied,D3,D3,2.5,2.0,2.5,3.0,Electricity-Heat pump,160.770043286255
Multi-family,Owner-occupied,D3,D3,2.5,2.0,2.5,3.0,Electricity-Performance boiler,3350.92936895664
Multi-family,Owner-occupied,D3,D3,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,24108.535523128037
Multi-family,Owner-occupied,D3,D3,2.5,2.0,2.5,3.0,Oil fuel-Standard boiler,962.2967067605025
Multi-family,Owner-occupied,D3,D3,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,106.08556154426074
Multi-family,Owner-occupied,D3,D3,2.5,2.0,2.5,3.0,Wood fuel-Standard boiler,84.2347667497861
Multi-family,Owner-occupied,D4,D4,0.1,0.2,0.1,1.3,Natural gas-Performance boiler,1736.607641
Multi-family,Owner-occupied,D4,D4,0.1,0.2,0.1,1.3,Oil fuel-Performance boiler,39.468652030861634
Multi-family,Owner-occupied,D4,D4,0.1,0.2,0.1,1.3,Wood fuel-Performance boiler,3.4548935628598585
