Housing type,Occupancy status,Income owner,Income tenant,Wall,Floor,Roof,Windows,Heating system,0
Multi-family,Owner-occupied,D10,D10,0.4,0.3,0.3,2.6,Natural gas-Standard boiler,30081.609208572394
Multi-family,Owner-occupied,D10,D10,0.4,0.3,0.3,2.6,Wood fuel-Standard boiler,152.45836378852357
Multi-family,Owner-occupied,D10,D10,0.4,0.3,0.3,3.0,Wood fuel-Performance boiler,132.86532105264905
Multi-family,Owner-occupied,D10,D10,0.4,0.3,2.5,1.3,Electricity-Performance boiler,723.314395494537
Multi-family,Owner-occupied,D10,D10,0.4,0.3,2.5,2.6,Electricity-Performance boiler,18608.393411384615
Multi-family,Owner-occupied,D10,D10,0.4,0.5,0.3,2.6,Natural gas-Performance boiler,25986.663632131967
Multi-family,Owner-occupied,D10,D10,0.4,0.5,0.3,4.3,Electricity-Performance boiler,5044.28470083368
Multi-family,Owner-occupied,D10,D10,0.4,0.5,2.5,2.6,Electricity-Heat pump,1292.636085048552
Multi-family,Owner-occupied,D10,D10,0.4,0.9,0.2,4.3,Electricity-Heat pump,734.6636742362275
Multi-family,Owner-occupied,D10,D10,0.4,0.9,0.3,2.6,Oil fuel-Performance boiler,2757.2367126328836
Multi-family,Owner-occupied,D10,D10,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,814.302502736261
Multi-family,Owner-occupied,D10,D10,0.4,0.9,2.5,2.6,Heating-District heating,56.70888666630357
Multi-family,Owner-occupied,D10,D10,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,16050.7115147211
Multi-family,Owner-occupied,D10,D10,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,927.6930714462973
Multi-family,Owner-occupied,D10,D10,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,58.16684562212745
Multi-family,Owner-occupied,D10,D10,0.4,2.0,0.2,2.6,Heating-District heating,157.95923603985716
Multi-family,Owner-occupied,D10,D10,0.4,2.0,0.3,2.6,Electricity-Heat pump,2073.797460185807
Multi-family,Owner-occupied,D10,D10,0.4,2.0,0.3,2.6,Electricity-Performance boiler,20895.048608078363
Multi-family,Owner-occupied,D10,D10,0.4,2.0,0.3,2.6,Natural gas-Performance boiler,27895.841583600206
Multi-family,Owner-occupied,D10,D10,0.4,2.0,0.3,2.6,Wood fuel-Performance boiler,116.63983253700296
Multi-family,Owner-occupied,D10,D10,0.4,2.0,2.5,2.6,Electricity-Performance boiler,13936.7015323949
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.3,2.6,Heating-District heating,3792.2603106699416
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,3.0,Electricity-Heat pump,734.8029460014835
Multi-family,Owner-occupied,D10,D10,0.5,0.9,0.3,4.3,Oil fuel-Performance boiler,454.61707082814553
Multi-family,Owner-occupied,D10,D10,0.5,0.9,0.5,4.3,Electricity-Performance boiler,10900.94507673371
Multi-family,Owner-occupied,D10,D10,0.5,0.9,0.5,4.3,Heating-District heating,1506.1788070485534
Multi-family,Owner-occupied,D10,D10,0.5,0.9,0.5,4.3,Natural gas-Standard boiler,22235.0843856151
Multi-family,Owner-occupied,D10,D10,0.5,0.9,2.5,2.6,Heating-District heating,8569.793488865957
Multi-family,Owner-occupied,D10,D10,0.5,0.9,2.5,2.6,Oil fuel-Standard boiler,2644.6058987066003
Multi-family,Owner-occupied,D10,D10,0.5,0.9,2.5,2.6,Wood fuel-Standard boiler,257.00689794121655
Multi-family,Owner-occupied,D10,D10,0.5,2.0,0.3,2.6,Heating-District heating,3339.4135836276514
Multi-family,Owner-occupied,D10,D10,0.5,2.0,2.5,3.0,Electricity-Heat pump,1744.1476520474755
Multi-family,Owner-occupied,D10,D10,1.0,0.5,0.5,2.6,Electricity-Performance boiler,16022.047960434053
Multi-family,Owner-occupied,D10,D10,1.0,0.5,2.5,2.6,Natural gas-Standard boiler,36544.14266712242
Multi-family,Owner-occupied,D10,D10,1.0,0.9,0.3,2.6,Electricity-Heat pump,790.4609153174597
Multi-family,Owner-occupied,D10,D10,1.0,0.9,0.3,2.6,Natural gas-Performance boiler,17264.86926097431
Multi-family,Owner-occupied,D10,D10,1.0,0.9,0.3,2.6,Oil fuel-Performance boiler,1117.5563492863582
Multi-family,Owner-occupied,D10,D10,1.0,0.9,0.3,2.6,Wood fuel-Performance boiler,71.33092121029313
Multi-family,Owner-occupied,D10,D10,1.0,0.9,0.3,3.0,Heating-District heating,2719.7442827097916
Multi-family,Owner-occupied,D10,D10,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,247.4881239433937
Multi-family,Owner-occupied,D10,D10,1.0,0.9,0.5,4.3,Oil fuel-Performance boiler,1315.2735775020421
Multi-family,Owner-occupied,D10,D10,1.0,2.0,0.3,2.6,Electricity-Performance boiler,7316.569889052699
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,2.6,Natural gas-Standard boiler,55610.52787977466
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Electricity-Performance boiler,5743.522065557747
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Heating-District heating,937.5918898343112
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,2402.4830904966043
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Wood fuel-Performance boiler,198.53442909744766
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,4.3,Heating-District heating,25.670567186576204
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,1004.3147616983105
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,54.59620043099761
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,12.945302361891104
Multi-family,Owner-occupied,D10,D10,2.5,0.3,0.5,3.0,Heating-District heating,397.8937913919333
Multi-family,Owner-occupied,D10,D10,2.5,0.3,2.5,3.0,Electricity-Performance boiler,1332.54527244754
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.2,3.0,Wood fuel-Performance boiler,255.64707308438472
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.3,2.6,Electricity-Performance boiler,13345.720522455087
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.3,3.0,Electricity-Heat pump,1832.9699861795236
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,2.6,Natural gas-Performance boiler,33398.260409896466
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,2.6,Oil fuel-Performance boiler,3903.644501398578
Multi-family,Owner-occupied,D10,D10,2.5,0.5,2.5,2.6,Electricity-Performance boiler,7073.57110301064
Multi-family,Owner-occupied,D10,D10,2.5,0.5,2.5,2.6,Heating-District heating,3236.5400425767184
Multi-family,Owner-occupied,D10,D10,2.5,0.5,2.5,3.0,Heating-District heating,502.750281994766
Multi-family,Owner-occupied,D10,D10,2.5,0.5,2.5,3.0,Natural gas-Performance boiler,14752.310535862496
Multi-family,Owner-occupied,D10,D10,2.5,0.5,2.5,4.3,Electricity-Performance boiler,2186.956802159642
Multi-family,Owner-occupied,D10,D10,2.5,0.9,0.2,2.6,Heating-District heating,10039.081464587
Multi-family,Owner-occupied,D10,D10,2.5,0.9,0.3,2.6,Wood fuel-Standard boiler,191.45420861533756
Multi-family,Owner-occupied,D10,D10,2.5,0.9,0.3,3.0,Natural gas-Standard boiler,22347.920079012183
Multi-family,Owner-occupied,D10,D10,2.5,0.9,0.3,4.3,Electricity-Performance boiler,5180.972100726447
Multi-family,Owner-occupied,D10,D10,2.5,0.9,0.5,2.6,Heating-District heating,6.0837119795267816
Multi-family,Owner-occupied,D10,D10,2.5,0.9,2.5,2.6,Electricity-Performance boiler,2098.569402534251
Multi-family,Owner-occupied,D10,D10,2.5,0.9,2.5,4.3,Heating-District heating,3909.7401958802125
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.3,2.6,Electricity-Heat pump,2196.3340803560804
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.3,2.6,Electricity-Performance boiler,13815.690028250077
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.3,2.6,Heating-District heating,3120.5839188173827
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.3,2.6,Natural gas-Performance boiler,39538.86285759135
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.3,2.6,Oil fuel-Performance boiler,3808.357460748193
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.3,2.6,Wood fuel-Performance boiler,273.32479622319846
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.3,3.0,Heating-District heating,696.2320418497677
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,1479.8443801033593
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.5,4.3,Wood fuel-Performance boiler,116.50772125702035
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,2.6,Electricity-Performance boiler,21661.647186287166
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,2.6,Heating-District heating,16852.33055154545
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,22385.29438789217
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,2.6,Oil fuel-Performance boiler,3161.55102758975
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,2.6,Oil fuel-Standard boiler,1340.4803947926544
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,2.6,Wood fuel-Performance boiler,162.15694537526812
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,2.6,Wood fuel-Standard boiler,144.44232109057498
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Electricity-Heat pump,559.3751427174434
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Heating-District heating,571.1701199013237
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,25347.447945534826
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,4.3,Electricity-Performance boiler,4853.730916571398
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,4.3,Heating-District heating,3251.1278340648814
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,26946.456092
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,1132.1527878849
