Heating system final,
Electricity-Heat pump water,750
Electricity-Heat pump air,510
Electricity-Performance boiler,538
Natural gas-Performance boiler,434
Natural gas-Collective boiler,434
Oil fuel-Performance boiler,512
Oil fuel-Collective boiler,512
Wood fuel-Performance boiler,523
Heating-District heating,265
