time,DAYS_HEATING_SEASON,TEMP_EXT,SOLAR_RADIATION
1980-12-31,222,5.516113926426427,589.6026553
1981-12-31,202,5.472070544554455,487.9865491
1982-12-31,216,6.29896450617284,562.7431681
1983-12-31,219,5.981987062404871,571.157601
1984-12-31,228,6.217091557017544,627.4342348
1985-12-31,207,4.276391103059581,539.8180618
1986-12-31,205,4.910095121951219,503.983677
1987-12-31,207,4.846041666666666,537.196377
1988-12-31,195,6.379805769230769,477.3457868
1989-12-31,191,6.396070462478185,494.9110095
1990-12-31,188,6.479416001773049,454.37627269999996
1991-12-31,209,5.557313995215311,555.6452892
1992-12-31,209,6.091404505582137,503.01649949999995
1993-12-31,203,5.800681855500821,488.2921962
1994-12-31,198,6.939845538720538,459.01779619999996
1995-12-31,197,6.082237521150592,503.82107659999997
1996-12-31,216,5.597909915123457,580.8363203
1997-12-31,200,6.248067083333333,544.2783331
1998-12-31,204,5.967341299019608,497.761058
1999-12-31,192,5.976807508680555,440.0453395
2000-12-31,196,6.611544005102041,444.38748849999996
2001-12-31,190,5.587409649122806,462.96039559999997
2002-12-31,196,7.1922504251700685,483.2284632
2003-12-31,191,5.437574389179756,464.7862579
2004-12-31,201,5.783210820895523,505.81778130000004
2005-12-31,188,5.112686613475177,488.0593093
2006-12-31,179,5.233679236499069,457.9121793
2007-12-31,186,6.393252016129032,428.6213343
2008-12-31,204,6.112276348039216,488.4740109
2009-12-31,193,5.608192789291882,465.9080945
2010-12-31,212,4.5855306603773585,568.3601339
2011-12-31,174,6.558616139846743,401.66532689999997
2012-12-31,200,5.90041375,510.5339178
2013-12-31,204,5.181892565359477,533.0456906
2014-12-31,185,7.220712837837838,467.9934364
2015-12-31,190,6.708959868421053,469.9988012
2016-12-31,209,6.4871168261563,540.5018532
2017-12-31,198,6.371503577441077,515.8540806999999
2018-12-31,186,6.267252688172043,403.20826370000003
2019-12-31,194,6.690634450171821,519.8758106
