decile,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.152262456074466,0.11515377849555747,0.009232062577804357,0.009232062577804357,0.008193133714345003,0.008193133714345003,0.012841475374527712,0.012841475374527712,0.012841475374527712,0.012841475374527712,0.012841475374527712,0.012841475374527712,0.012841475374527712,0.03874786819119933,0.052915202084144575,0.0630084767903083,0.07428733287976873,0.10531350338985426,0.21568389832403026,0.2161929334928356,0.21908336169748105,0.25267145330735985,0.3247309656106916,0.3511098749204391,0.47589880842691523,0.59086289692148,0.59086289692148,0.59086289692148,0.597155356395991,0.6938297298618361,0.6938297298618361,0.6938297298618361,0.7879165162703506,1.0613472764450642,1.3243689788607245,1.3792026749586228,1.3610094762979819,1.6188668828164867,2.146481509510793,2.3236817493623465,3.3477667566039444,4.926208698469548,4.930798859886577,4.9568985104355665,4.921850185039823,5.006084280355302,6.389025101474217,8.877293703419683,10.429985016547194
d2,0.5844989304566817,0.8014608018060563,1.4386204000939808,1.4560072374167787,1.4997082363207772,1.6306583193603466,1.6172327408111786,1.6467799046971,1.6723241978171102,1.7282360494636753,1.8650671249979043,2.040631349052722,2.0531714448801583,2.0909711936352453,2.264185471204811,2.546815849579911,3.0590850444115,3.363622620034369,3.9844735446047514,4.081395939854719,4.4485644586726485,5.0149326672050325,4.6539368147608835,5.102357846448669,6.606281804473205,8.329747432281627,8.431600444735867,9.033963211770029,10.397991531398656,12.912745548685844,13.044267849927902,13.38560515704799,14.316308998239169,17.128945671641585,18.96434968135931,19.086601169991347,19.055121697091078,20.339468083597183,22.05284032448165,23.47159961132671,27.270311847189625,32.84035096966358,33.58326017685389,33.71747355916486,32.65033645128784,33.04668673345313,38.36446138859557,45.343372919199595,48.44628218442661
d3,1.179215789131354,1.597738261117057,2.3812720475875446,2.486905200906394,2.6295542258427633,2.7337342264392337,2.7337342264392337,2.794809064012233,2.915232005363732,2.939922033655181,3.0553666806718898,3.1558392368188732,3.1748660485524414,3.158802407922664,3.504219229545818,3.936898925785354,4.8685246884372395,5.900875690142017,7.094612096869437,7.440892151376186,8.10411822237182,8.577027869656465,8.866236094874298,9.9240451460976,11.665780353879523,13.42345666777301,13.662786971613613,14.457553963894487,16.81796308605623,19.553848430104544,20.21240601416134,21.330604435866764,22.854902767561452,26.3553834817779,28.486109341216846,29.21951819814419,29.595422928485462,30.491664465611457,32.471742733818004,34.953149920257886,40.206695544081384,47.27611027581198,48.297502722974805,48.94385486982448,47.606489115375375,47.760260691979084,53.46413565121237,61.42699625122012,65.40066549526408
d4,1.7278757195837051,1.9670829532479823,2.728898314662494,2.853837598279583,3.2253541819222393,3.38680004621287,3.38680004621287,3.446716757793631,3.5718578370567506,3.6164631396206066,3.7642185957515615,4.004611200608096,4.092180594698171,4.420201963977953,5.03883317206527,5.295509493163361,6.004210241074487,7.205944118434914,8.59516452816031,8.961431082402713,9.72867660823822,10.832131558791705,11.222503336200068,12.693787382118323,15.382863100764396,16.960460284896797,17.42172428355217,18.326401155230183,20.692352738904585,23.90560684276613,24.534895876380585,25.596500387784097,27.858760467864116,32.00223680651514,34.03737150760167,34.42298934086401,34.40234910002295,35.530581038119536,37.11433194442848,39.92019592095578,44.43210259684932,50.70340390207885,52.03345438355882,52.49454531841515,50.966731569811955,51.43011071229068,57.910728043665735,65.97244505698215,69.1979505881004
d5,2.70449877899319,2.7583432986030325,3.5689527018727256,3.7356891501435356,3.957420941205844,4.404890301436091,4.4893596126936695,4.63276452795125,4.601380109270053,4.638371524621361,4.636436118732724,4.679346035944115,4.572036148444971,4.526684705895426,5.1574502749480455,5.586096662392858,6.498482247036776,7.567063522439707,8.780639995679607,9.172825983408615,10.60454023922507,11.917578879456713,12.877170587838217,14.418962941196506,15.704939522864336,17.4653714178017,17.861718704771963,19.04448072162273,22.171764203923654,25.766286262798737,26.2439682739455,27.549290481666105,30.139828157223903,34.24518545317953,36.68406955665307,37.6363852301446,38.268505582676006,39.2274512150542,41.15070548294135,43.74133072755481,48.699762721858384,54.79844208862457,55.77450547690513,56.06772340948676,54.52930696810546,55.29354591481295,61.73293183872388,69.44172789916985,72.87395214068752
d6,3.1232985508588893,3.4128588626412144,4.182789512243139,4.430001651561203,4.863990800614159,5.4978442548057185,5.401881185150326,5.499714062239618,5.8353261177198394,5.795581467271987,5.688162431709486,5.944473886578378,6.127347222545422,6.392331683073898,7.137602062366787,7.417610921901412,8.28047618950782,9.337758008220586,10.692595119287901,11.160959038672713,11.947661735760304,13.425126318922896,13.855179869020704,15.399098364696538,17.871596716404444,19.68885565979848,19.954689163602218,20.688566158292364,23.518496948646604,27.189114467339824,27.656399900994813,28.870016396697288,31.14114210045188,35.550268663064756,38.1741023549436,39.29798623387207,39.64335182208106,40.100382927148296,42.73563787125983,45.65722460130465,51.993768483054495,60.6014086907541,61.76453229655313,62.040121012825544,59.954711421441274,60.39046485390041,67.14298032496878,75.61031759898398,79.20293888742992
d7,5.140547651111868,5.087607675686245,5.6822052103434055,5.767186920316678,6.286044235955799,7.127029812838542,7.06127564247231,7.2148396850431,7.289392501664996,7.056244489064108,6.7693888741328685,7.157822110774131,7.396123556204872,7.597134521695219,8.532580149341436,9.225309507634849,10.664499462945177,12.10787299883044,13.594347731357837,14.063571096403809,15.357403612885072,17.32548795213191,18.265235165210544,20.6226088169288,22.87447175097575,24.75242542414719,25.32699176903769,26.229665841660555,29.61004107300176,33.79777237163134,34.57537094934605,35.75645448678071,38.27288990832895,42.93212002226663,45.200064880878486,46.17503263078988,45.88741132206155,46.82178431257158,49.397560388128596,52.445086212651645,57.828693172597404,64.83291110424996,66.55209182464536,67.05027066734297,65.56324024580746,66.30658860804785,72.97880155315912,81.43860256216294,84.92572949767946
d8,8.124098206535484,8.440619605892987,9.84936300804925,10.078643649752907,10.885972330931942,12.080112785146984,11.937883345224964,12.308377997439834,12.66423960326755,12.38941054916078,12.006890677173784,12.405554654454296,12.489757471694631,12.575376826743677,13.758059333445708,14.600916151817621,15.982391850382545,18.097054910640242,20.1019740231,20.48576178369928,22.03500133102824,24.387034087778876,24.574544987524366,27.06248224837813,28.88429958986947,30.359199724902986,31.176531555710838,32.416937318418185,35.76920628747851,39.787778289541976,41.10090569192099,42.40196704496916,44.91837682432089,49.62971310365917,52.62872346434548,53.56874361092815,53.48923476682671,54.13899951482396,56.530494494342435,60.23522451120998,65.21364698947737,70.36362465565469,72.23711864389942,73.04583667288544,72.28474140881994,73.60168002813649,79.48111439092672,86.31917427927029,90.25492786285307
d9,9.839492576994736,10.075230715554508,11.718975021226877,11.950186321209461,12.837225546915906,14.14472722346677,13.912329530582412,14.169780980249001,14.366572579870372,13.888827339079587,13.281168830233373,13.494598158413222,13.542606731696438,13.603180376876873,14.667969825525235,15.52646760654834,17.026931693489743,18.910099653347835,20.664243555595572,21.016544905023842,22.68969100060658,24.91246006476566,24.659491276789996,27.06248224837813,28.88429958986947,30.359199724902986,31.176531555710838,32.416937318418185,35.76920628747851,39.787778289541976,41.10090569192099,42.40196704496916,44.91837682432089,49.62971310365917,52.62872346434548,53.56874361092815,53.48923476682671,54.13899951482396,56.530494494342435,60.23522451120998,65.21364698947737,70.36362465565469,72.23711864389942,73.04583667288544,72.28474140881994,73.60168002813649,79.48111439092672,86.31917427927029,90.25492786285307
d10,9.839492576994736,10.075230715554508,11.718975021226877,11.950186321209461,12.837225546915906,14.14472722346677,13.912329530582412,14.169780980249001,14.366572579870372,13.888827339079587,13.296200212002178,13.494598158413222,13.542606731696438,13.603180376876873,14.667969825525235,15.52646760654834,17.026931693489743,18.99230758699189,20.968910256695754,21.397685812811368,22.98090631530588,25.617190522011438,25.79115315457318,28.073002996418662,30.90515899690535,33.23634863272444,34.058913369285094,35.45817974208148,39.250063055288486,43.98716932776732,45.19906599664527,46.68608332460689,49.478167458494745,54.47796692973627,57.7430585304557,58.848679187079675,58.559790582807395,59.3165706281533,62.07646110950917,66.33404378064259,72.60130042130814,79.63691578934535,82.05784082659514,82.86689173003992,81.57157014674945,82.89775206774765,89.71242208609137,97.13536506437417,100.9680448914725
