decile,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054199250021567585,0.2536456138489252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03557376375126253,0.21211309458616656,0.0,0.0,0.5215005706108072,1.7035804532237224,0.0,0.3956140586434987,2.1873251379187026,1.6920476210309268,0.8879945126089119,2.316884171164647,1.3568652114446873,0.0,1.0320998298389914,6.913931876091781,9.900603371616128,0.0,0.0,3.632078384324528,8.567878902856748,1.3367681100810758,0.3184594737778847,0.6121408230641903,2.1125468028927745,1.6638611946529327,1.405073029661012,31.710601871397422,60.599874086665956,9.07572743926641,0.2526649520427216,0.0,1.9448358081960258,11.224862850717724,24.87721372464703,24.21446742804132
d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5582332675213801,3.0248057546003264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416093636254719,0.7161196381443721,0.06124333744214659,0.4650547753955798,2.3060652252562943,4.844138897351307,1.925423492781517,1.0678315791266417,3.73894161291451,3.1771725991412767,4.623429248769475,8.70341025042067,3.9512156006194896,0.4467752678979174,2.8265002548214366,12.55101543953619,16.948921421114743,0.0,0.03469215279247507,9.099116035768214,20.802816320384025,5.349782588037335,1.4010576702619506,1.590854058326327,4.162895920964182,4.329464638681727,4.3932107002469,47.960601798430496,97.05078109862171,18.15074311162715,1.4564600442470266,0.1806260982830872,4.853027499866265,25.656188930844927,46.454678712964466,40.01357641475025
d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07624445399428169,0.0,0.0,0.0,0.16892390771451543,0.2308259912273748,0.0,0.0,0.0,0.0,0.0,0.0,2.7502734251602603,5.338766060605212,0.0,0.2709550040552514,0.42741216184260233,0.0,0.0,0.0,0.0,0.05782267154869636,0.19223215655336676,0.042820983415961245,0.8192795088015511,1.4947167757263111,0.3386784079798449,1.0477780148137892,4.0988189310719445,7.650394619558147,3.4184393735225984,1.493492648893487,5.407819631177938,6.944577127328353,7.384840529985922,13.127380157344003,7.247574525365678,0.9479879732070299,4.13148795871769,16.681303204281477,20.19341102738804,0.11880339563159778,0.5664637636526937,13.845223727923445,32.60648398321945,12.156699331682058,3.1494430026556532,2.213061753190331,4.954306791373955,6.248607469877346,7.663085387708298,66.26905448419625,119.88818222823082,23.0451987076651,2.552086918722895,0.6036758854220076,8.448372284975147,37.440433221190204,65.3683189681382,50.687042426352264
d4,0.0,0.08165524259412968,0.10401286079980863,0.0,0.0,0.0,0.0,0.0,0.3822566602677674,0.48455546047157133,0.07894710404618863,0.006012335002290499,0.0,0.3961225301567289,0.5476001924992097,0.0,0.21483423898020565,0.4170311697851052,0.0,0.0,0.0,5.8876282140083305,11.110825740325081,0.0,0.6289660386643603,0.9310245064985289,0.0,0.0,0.0,0.1418160157305185,0.30106493282867497,0.5714738095245855,0.23652674460314865,1.8072182365848706,3.341822606998077,0.7556522226413541,1.640068924201367,5.323123785501554,9.946810061968009,4.491089947614994,1.978253667552826,7.722669772875086,10.521381665952827,10.620753999179719,17.86303067069384,12.852155594428837,1.7545037345432952,4.942333219908922,22.352328553813393,26.898430179745894,0.5754776436205938,1.5905923615424438,18.475762598303962,43.42221373152996,19.317894022163387,5.632477202934519,3.933430729350704,7.24947541644177,10.053590392983956,12.06707947730451,78.35597215287125,141.87795913807636,28.216876002573905,3.4143195344824138,1.1837455557234362,11.06837683606948,47.576682077147765,87.56721486022651,69.0981564555758
d5,0.0,0.2669452768483556,0.28377092106272894,0.0,0.0,0.0,0.0,0.0,1.1261808891136944,1.782905790989201,0.35192267110114717,0.4056080477275207,0.0,0.7542386529951997,0.9418421942433076,0.0,0.6211409019308621,1.2057441037481442,0.0,0.0,0.021964247748087896,8.53248526734142,15.335966954570017,0.0,1.4142671850000694,2.2184979035980352,0.0,0.0,0.13338188754363045,0.3685910088269316,0.7334373915720616,1.1660458535184777,0.6033752909409368,2.7214246272036795,4.692806124120034,1.260619759752386,2.726377329007778,7.168022745509566,11.464952898268871,5.672479516887912,2.5809807807722063,10.072577854974885,12.576815881926608,13.465051933509095,21.238559142697692,16.39369986999332,2.4278777866020333,6.4452051075295,28.074335629982713,30.620522866046134,0.8608288035296517,2.6468655341075027,22.44409761033783,50.52825490939583,23.14811099060382,7.583895312560781,6.7783288187535335,10.39588023493768,13.47199025879083,15.633120046302832,89.16343994933882,160.9273678896563,31.42542601641687,4.920995236099514,1.8667834686340543,13.497893806481793,55.933543078824684,100.076714708265,77.9465483368582
d6,0.0,0.5291637508304291,0.8096154140294414,0.0,0.030892244236549966,0.06840898486016855,0.0,0.0,1.7117441096227124,2.6181365845475337,0.6391379206113764,0.7500747393817415,0.07943511615264093,1.1515490605134646,1.6038451448018363,0.0,0.9818233811027511,1.9046954011926345,0.0,0.0,0.20948558270183923,10.320067860704683,18.871910798734646,0.03850108835581238,1.9506174701483532,3.487981771147791,0.0,0.05678078065684438,0.41227514936897963,0.6552560949839091,1.3325609690849745,1.7108976190127785,1.0210448319101617,3.324554952769894,6.234741758317674,1.8795185785569828,4.128787471645451,8.408787456272975,13.037457168730713,6.704645773959357,3.169121651161043,12.678847937967163,14.930548887739443,16.88678200552221,25.864511888602756,19.597308577693138,3.1609029099543586,8.008833946599497,31.727664886237136,33.95956934348044,1.2690318320574956,3.561777080886566,26.376585653425106,58.15023441193291,25.59795100403415,9.077782376381458,10.462450083312543,13.722634880977662,16.042775377428775,19.206181077783892,93.39279856455101,172.02940957823589,35.738806950511105,7.211319144588764,2.406759926803313,16.683162258102932,64.41165282038985,110.76667498202082,84.87591457110273
d7,0.0,0.8410336992209356,1.1963882293218575,0.0,0.15200966138891855,0.2950775779902537,0.0,0.07676247507779706,2.1872083748915316,3.6284267171496727,0.9217466524584091,1.149180168167116,0.17709322345353576,1.6483124320753113,2.295931904143211,0.0,1.3750147926796654,2.6221750217690984,0.0,0.019996948807759266,0.41826727247232454,12.312081017439379,21.738845306236527,0.1979723638656464,2.906654703387411,4.53791919730834,0.0,0.1990704180846211,0.720540170233423,1.182892230680647,1.9722134116169638,2.5158591550144225,1.675634995746734,3.9923954469599887,7.863611053303753,2.596064474041973,5.13542639046315,10.741113888541157,14.53722139343932,7.951388561793365,4.008329605486742,15.537345718062312,18.888778344850053,19.01190939482727,28.98927250296874,22.962970368170193,4.206158222426061,9.411336742038708,35.71342911977506,39.4941964282886,1.7104534016230848,5.120211512755009,28.929221228099514,64.88887020869292,28.738271246966736,11.973462180741262,14.35218840086414,17.015937267364023,22.20463530436306,23.067565567024246,100.72102736499866,181.49128044916776,39.0406020427918,9.915946937612192,2.990479072305078,20.82709572210883,69.99601257641456,116.71407448153596,96.35650694274702
d8,0.05869556865921651,1.434253906459242,1.9036268149115116,0.0,0.3046057767491402,0.591293566630684,0.0,0.2015520660323529,2.780048008922938,4.789763499893949,1.4372671864995505,1.693494633943435,0.41021543776999136,2.209304523301714,3.479350219076779,0.24385587500120395,2.006176162034083,3.720803727408301,0.0,0.28824701188679913,0.9887066600016666,15.963970855416456,27.435872389451948,0.7636080183648108,4.447682484977202,6.058636899841971,0.0,0.3850181110143438,1.290959529441615,1.765685671108234,2.665253249292043,3.5114265271449385,2.649011269538927,5.138478438977753,9.824172081176057,3.71957451009009,7.61073012107668,12.795884313801125,17.551364901528565,10.079242712763856,4.859710597834188,19.848453981904917,22.580479403819712,22.25747665818552,35.45583008263228,28.038267570853666,7.237808126396562,11.557008409503764,42.740275059851164,44.02945426757028,2.354133507113645,7.069726649578048,34.93535281480019,69.84716898828626,29.455273040771388,15.103230726837042,18.02763540647321,20.930125273851747,24.717854083551607,27.874303879333002,110.6359730554651,192.26155462432519,43.653534635833815,13.476750013758052,4.273056388196328,24.718650624989316,73.39528683525397,120.3051574541066,105.18383387391555
d9,0.1461848970806553,1.8127397927772437,3.4281078192234276,0.0,0.7290495525134302,1.3806575752772268,0.0,0.42805838887965,4.308983575178433,7.629173904200067,2.2938847953073953,2.415355340454951,0.6528667264099972,3.932345090049082,4.854391279582786,1.14027280189516,2.7073089691412378,4.418200638622675,0.29781196043681885,1.2457996063983452,2.3729404581089533,18.186275107578133,29.832433560838,1.257561540968985,5.979115056942947,7.932643650994137,0.07918318241393166,0.7038860830450787,2.4414918802500094,3.759076267605348,3.3935941267268817,4.605174072979312,3.6644870671738,5.767924050837377,10.941845111228833,7.554222191964736,9.020562671571984,13.70448807064958,20.70551362798407,12.263115345680298,8.067500252874758,24.61817650030622,25.091265622421698,25.8958410519179,40.74827144394324,31.756855799600284,11.829801152652415,13.601467711802227,44.74853682980513,46.982325475884245,2.9513152413437864,8.13867493656628,37.428977472056275,73.58005392715401,34.12006468039054,17.766787177611363,23.326132725657747,23.516893523346635,27.932657348871267,31.285492206437326,119.78779632187853,220.68119782273374,50.35569449492715,16.844401356387404,4.8399075554276365,27.860865037521872,85.94615182586777,136.42346348991725,118.79649261360603
d10,0.45234200920022,5.666681635522642,11.0648778016334,0.6787618455198853,0.9474923728015748,1.8392499001442337,0.3464268360212762,1.1507549780681612,4.812206714528817,9.46218807822273,4.838406007497069,5.051880280374805,1.2673257308609558,7.22527323121661,7.184659746071535,2.2332221723812884,4.797514729149585,7.170986823094636,0.6589131718164252,3.7502701641245153,4.749213750039953,19.583687717629076,35.52070721530103,3.8430180531989113,9.522021338898758,9.197647575164968,0.1676101114363685,1.3815657398809544,3.5443713707380926,4.874412815833218,7.527821237840334,5.457867699458664,4.646966319212279,10.714868643772169,17.81629300228303,8.929975723213833,10.322758859921969,18.411276324824073,23.991745470897428,18.74179455311551,11.408982040726253,29.109140393592874,36.99864413184623,28.205797337298776,44.27890704640508,41.281472467905,14.42948048122325,14.500679662167204,53.83019016022389,62.448288105428745,6.151930981173688,15.744775425318698,40.946599823147416,82.60335928403015,48.386214507237476,23.406350435216893,26.697742144526345,32.33800240718465,49.60244614852069,46.46945522224712,123.27813842943605,223.4119105130503,54.484500860874064,19.784696961071898,7.631377651795733,41.107626839015914,116.76298777734844,171.46284195884732,123.45664395282682
