decile,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2409786671110974,2.4089585890980127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16684665454239014,0.0,0.9731399719586636,1.7854391196726855,0.0,0.40838175155196343,2.8531548501010136,3.0941010657023145,0.14011628832019818,0.45232823466909655,1.283675535669548,0.0,0.5834610335066056,1.9732565480494055,3.44254451039894,2.2189167520852653,12.282317990060209,26.917508176251488,2.9602096081729696,0.0,23.666247891607618,46.05745439977487,8.313265322880733,15.464631133991768,0.0,0.23320403379750615,0.07857065306786687,2.414116295404285,5.3022687705673075,1.4673767709272747,1.9338691303094657,0.195205093936125,0.0,0.44638383932903086,4.765329461479048,4.723114707641544,0.7655602832723385,1.4860876087051278
d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14029428408908237,0.269685997475611,0.0,0.15419757841395004,0.10586256749312604,0.0,0.11347576320517304,0.22027648151592416,0.0,0.0,0.0,3.8123407951463073,6.763660052998564,0.0,0.3597809518738494,0.590614214611641,0.0,0.0,0.0,0.009793603087221783,0.03753118219823712,0.7475237312042999,0.16490721944817394,1.8014644738126329,3.6645264013218717,0.11042785326046585,0.9448153309829788,4.6742116138921235,6.3603828779169085,1.2366634440887334,1.138810614881811,2.8545789819536,0.701647906457075,1.1249162196719942,4.051289611859599,6.5100985815406975,5.933684040232547,13.44246174078891,32.21017805311563,3.9417634182226946,0.239608312282165,28.164744558679498,54.804633136968974,11.306434926914235,19.923591897735683,0.0,0.5502040470516205,0.5621591648477242,3.320299980205085,6.490237162822994,2.0288502255663525,3.2084594543559817,0.8480857486214604,0.0,0.934646405788276,8.109075455163268,8.400420050172302,2.0165119761696353,4.558666898988196
d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31832445060310066,0.5621322649068367,0.0,0.3994968989078141,0.39756812368634303,0.0,0.27416301066892157,0.532198785416142,0.0,0.0,0.0,5.180765318263107,9.160221511983671,0.0,0.7084524991969103,1.309339937150919,0.0,0.0,0.018573829600732453,0.14052226911613358,0.24103353863328175,1.1128546386228648,0.3504718367159358,2.4659140533514234,4.401851784318669,0.3185681427763462,1.5663124923402492,6.141555351111932,8.45145174461714,2.5247416601859936,1.479296319548792,3.4761188236331986,1.0248713126517492,1.5493310242688958,5.656036875455629,9.20305850135259,8.38617835647453,16.40613734416215,35.24494009991224,4.378704692770612,0.42180290570576484,30.25178538547554,58.49350214674591,13.056067747861919,22.237493559980756,0.1282380462546503,0.8863326749297691,1.0186561237196752,3.7456164111631916,6.805754028201813,2.1101343377062918,3.923011776319563,1.2187919752954877,0.029854113334044852,1.2151494081634346,9.077924478555765,10.929382301077052,2.9897378457476718,6.616569835627042
d4,0.0,0.13015871489580197,0.2526610347977333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43871473612233114,0.7918406076706903,0.0023479356691383656,0.6017488144273517,0.6357661407946055,0.0,0.4829831281970892,0.8931971049232736,0.0,0.0,0.0,6.768339188972092,12.285829414116712,0.0,1.0474134643893944,1.942595357185351,0.0,0.0,0.10689682468965016,0.31866925154006687,0.4678981838474084,1.3650339257208817,0.602977147706668,2.974717491764682,5.304895573342327,0.5864510483366493,2.4113965711360223,7.1959677014646655,9.7780599919593,3.5994011989858614,1.762332893841513,4.07517999903439,1.1184241056770108,1.73810096537595,6.802626742801578,11.154540696463659,9.860208788011695,17.88908440462661,37.39917429027912,5.30372096419875,0.641927830229883,32.84755874974939,62.906360793753784,13.685323222138658,24.05592717218887,0.23180546396201954,1.1789466700440934,1.557111702459681,3.949414904010033,7.3724802711296995,2.312827020142011,4.554281630147415,1.5759951192081816,0.18997516067732884,1.4342036753802707,9.838732009351379,13.10238016620369,3.3738794047102387,7.363030317435608
d5,0.0,0.3857666045567631,0.7433353705707209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920019048133627,1.0224544540415634,0.07943511615264093,0.839050903558089,0.8479668343133111,0.0,0.6268052419773759,1.2167395873678475,0.0,0.0,0.11929426261861578,7.776862119360496,14.709845562797335,0.0,1.3596946305306477,2.385741922188204,0.0,0.0,0.20224615420426353,0.49164474780306183,0.681893191943512,1.4946004181862687,0.7952896126569216,3.4328911945584633,6.522565786987705,0.9366679990465554,3.0665634533072907,7.6836873225036815,11.298195281792541,4.519940552569414,2.076488289644237,4.7559803633695905,1.3487005066743585,2.2709029463068164,7.909547389343352,12.444703273178746,11.2085359542555,19.082184639522854,39.30770628873794,5.953078525129812,0.897847263288429,34.2082611957359,65.57010267836468,14.235098231473517,25.396620616817994,0.5001952939913759,1.4767504480074276,1.8937238759633537,4.187880155207442,8.129414418932095,2.589894065377175,5.292409989007304,2.15171120853301,0.36177398049523835,1.7102375686065316,10.263318129495614,14.878113978655584,3.9901839642021337,8.621013803526772
d6,0.0,0.5585674797479997,1.0842780489225878,0.0,0.01415368005895658,0.027474790702680423,0.0,0.0,0.0,0.05278243110980376,0.7053183139748525,1.2327618373613798,0.15686729055708978,1.1547298736090408,1.034678491587508,0.0,0.7668714153228302,1.4886327473913765,0.0,0.0,0.16999999999999998,8.904032481123636,16.5382496390642,0.0,1.6593128685323406,2.810802604281683,0.0,0.03378470137623523,0.3055915781722042,0.603840808320746,0.9395891354278452,1.657730560759947,1.1275593808171227,4.257190536633128,7.819389421290499,1.3867639335777053,3.6379041750587167,8.213770917426203,12.01211157436601,5.1603136900873015,2.239675781159734,5.21818267612053,1.6504384513036365,2.6387904682454786,8.282196126468722,13.367588280575992,12.952340080909654,19.691093781962024,40.764539723114765,6.649142617672519,1.0118749747493279,35.69941838299492,68.61721485340611,15.08648087603573,26.864258287288607,0.7916979107996214,1.7892126763224427,2.235686245909677,4.616176159684557,8.790561843526572,3.171025702717278,6.56504982767023,2.965471386045707,0.5333567501169005,1.8871186145186285,11.497994256626491,16.03449134237059,4.469948515683614,9.613449437196003
d7,0.0,0.6910827877997877,1.3415136469054705,0.0,0.0661858402166996,0.12847839571476982,0.0,0.0,0.0,0.10113288682360626,0.8306248862202134,1.4357010233318566,0.28058195613391906,1.30187755247716,1.3695495680691183,0.0,0.9834685797834869,1.9058924456700466,0.0,0.0,0.24666408913274096,9.711953840548633,18.331814819418017,0.004261207951277583,1.9319738319158657,3.528718876512701,0.0,0.07312031363212242,0.40816042953536913,0.793571020618071,1.1550626902935284,1.927093115088073,1.549279126775217,4.72922047757798,8.897013762785953,1.7015904729973004,4.49932919149981,9.13769308148283,12.794868755842451,5.672479516887912,2.6820781518534966,5.921812686578288,1.7735382187899944,2.870597408876901,9.12705070830403,14.54974637711241,14.118238054672977,20.973404072769604,43.988494783326935,7.5820399619517485,1.2407183098706602,37.58734578568465,72.24469942148208,17.397891957899624,27.48951644971712,1.321677482943504,2.167435809448604,2.679512628372881,5.069690654316302,9.938785554472076,3.985544313780259,7.972930265535443,3.6333637143026265,0.715464764370838,2.126474616946377,12.427262473540857,17.15912695523149,5.070468532087221,10.418889017179982
d8,0.0,0.9764648400549748,1.8745618060517488,0.0,0.15995197767867222,0.30924967357559646,0.0,0.0,0.14764996683684095,0.45301003617940966,0.9519470237595186,1.5213253955404207,0.41968030379403626,1.7105222316265616,1.7966900434117858,0.0,1.172924399469194,2.2054311930307544,0.0,0.0,0.336515433662817,10.320067860704683,18.81105055852921,0.08526664075770035,2.090103189153731,3.7883780319719698,0.0,0.10946308955942136,0.6596891170579006,1.1251418892163711,1.3817479643321267,2.0819069835382935,1.7936571289112875,5.539245696823777,10.119719034153325,2.22017641804978,5.188236754864852,10.325568459064947,13.613438324412677,6.1809079850980915,3.080985190381338,6.582912018642832,1.949652776307929,3.137619207095822,9.9308490219012,15.898268512077342,14.808765472709663,22.011757105072466,46.0718537335831,8.91159275673472,1.4769647679017033,38.70588576288975,74.50249368992125,20.003913103591493,28.764603322631544,2.206011994853081,2.5292956071676658,3.1465679114822107,5.916985305653526,11.512823523973546,4.721699385647982,10.195086520236966,5.215147432204385,0.8406932526459457,2.510936875729856,13.822066162426175,19.925989728676917,5.813852519655485,11.514246802899745
d9,0.0,1.2817953838014666,2.509301519264108,0.0,0.25038014608203146,0.48079883024637754,0.0,0.029821517814722115,1.369534452603039,2.6478256053201936,1.2781257653158227,1.9485484255295036,0.5770317458875792,2.1658345171977578,2.295931904143211,0.0,1.3852599346698635,2.5733932869976406,0.0,0.0,0.40562052926713005,11.260299358446066,21.118701921862332,0.24862524382090445,2.6123464014327817,4.444055297145461,0.0,0.1572316736375668,0.7139747636524573,1.2564317469233344,2.036529228884891,2.6425637933144843,3.336594906252178,7.229762907131831,12.047238170526644,2.488046686559545,6.0856346636452825,11.575608130038475,15.3547981783543,6.999113286741216,3.247952583179195,6.965294034339109,2.5103767795346426,3.3295467286385825,10.949248283434379,17.926315602698757,16.51186514480672,25.16842993755693,52.031991776155834,13.726375517086082,1.9104402607032058,40.260364626530524,76.66653982984981,22.439951135228384,31.128174391709123,2.71285944924246,2.861765470447093,4.03617696878756,6.865548122302947,13.224328248122465,6.201522664365816,13.396221713544566,6.364675851844521,1.2476077034616637,2.968299497202241,16.21200891362004,23.97513714821105,6.292776273510479,12.880064478575926
d10,0.0,1.6549775518495802,3.4886789255916635,0.4814085228837959,0.3249249549230521,0.6307366772035718,0.04455431378589999,0.18497371667124574,2.767793743573728,5.292621146621988,2.218107445232958,3.1396344460295196,1.0311378464132477,2.4240280497831637,2.729323503549586,0.13747665216506952,2.0277751959202974,3.9233503970999375,0.053548971954347664,0.0,0.6405658423072352,12.969221603292374,24.2962853324275,0.9462059086824369,4.514540277390363,5.2100002585390515,0.10743010881605174,0.399720136714548,0.9975121918506393,1.559746327744726,3.065985416333743,3.7940749106785314,6.9418095393674495,9.730647186568739,15.33787880754877,3.0476166511146445,6.809678614159476,12.98091651149695,17.095416464605336,8.44690945849275,4.627958895486797,8.86503465503026,3.0163590187058897,4.210446219985537,14.178597618579087,20.243958381823234,18.8333368957095,28.666856764015318,58.993797091684414,20.44346504277918,2.5737386906563335,42.6264210171303,83.8735087679889,24.351177671993476,40.89433301235004,4.813343583853223,4.093508194176113,5.525245777026846,8.043656934220328,16.71880827899382,8.143945477608618,16.282165696130804,8.672703841322011,2.694759341031244,3.7429931038525304,20.715688281726703,28.80164555912957,7.681616542520338,15.595191412555014
