decile,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.4119662317706826,0.46027304054507273,0.6982422132294663,0.7948058781051393,0.8441453289700118,0.9251267578857515,0.8808037771802817,0.8418167858204556,0.8502072737860208,0.8159077335357274,0.8710575793860701,0.9393225848815439,1.064091024327262,1.0863973798434088,1.129697952315929,1.1423583788264986,1.1301644307645515,1.2804515010648418,1.4808439588070053,1.491757942760426,1.7241406960392511,2.1393808123529245,2.1646849281375107,3.0678425589213676,3.6767284870964385,3.972264585688654,4.517762745160697,4.79177567328518,4.866974872119467,5.257965807786815,6.475416151510878,7.495364605319702,7.836581149900846,8.159369375450215,8.18798368719194,8.276686021037596,8.280077054016942,8.381724548611622,8.508992765022693,8.946047536421634,9.220903218575659,8.682991683171362,9.265236284029097,10.467960161977294,10.782787546409724,10.633776136265787,10.562499097360332,11.011219792126937,12.008904995123016
d2,0.8871798568521734,1.1131089957266054,1.7777628494142501,1.8066815212070064,1.9272786869977003,2.0007722970017667,1.971308756362095,1.980752251873637,1.9314624771435591,1.9141319001362063,2.017981276231805,2.049638255369479,2.047624069963654,2.086519326288724,2.1885225196490325,2.2492647744410252,2.3742092270220123,2.5183004111139065,2.7824866109803956,2.7684290347279283,3.0622415800386538,3.5735869845607366,4.033091758415175,5.191433924210869,5.668463499895182,6.148819149309166,6.7388367081384555,7.2470283292973185,7.468539853411999,8.052342379141596,9.353547529619751,11.057928426036733,11.620079875541423,11.912716226356892,12.040453836762444,12.319992466882738,12.47144317732516,12.760218843534162,13.435261388113314,14.55003406304689,15.031196139161729,14.698148508790588,15.165833946969464,16.69893182872922,17.022820972700472,17.245788102982125,17.35752959860784,18.193709084340433,19.262157070824436
d3,1.2620190016042594,1.6010246729642414,2.5472630625321067,2.5711148707461167,2.8441048794243757,3.1155648922031194,3.1158873488696504,3.0983854166440583,2.979595555049875,2.9036013203831414,3.0664671302613513,3.2572156018026135,3.278118002511807,3.312121876632683,3.52045733625899,3.649397998405205,3.789968974831866,4.123023807834476,4.505876630456335,4.650249365888403,5.1749425998589995,5.738089180496687,6.118620191674983,8.16080359613674,8.913367382254876,9.503525853840234,10.319077788898154,10.638100273638623,11.094867926993729,11.592734416800553,13.305363842726095,15.920142718494871,16.804860250312643,17.3260088138041,17.751256836579493,17.913681282342406,17.973291889117434,18.418165422801714,19.41372934443973,20.708667456528055,21.579480469799577,20.89311975631729,20.961730003126895,21.810336065718595,22.383634322057176,22.713408865371346,22.812119072905872,24.187145247350184,25.359978620340325
d4,1.9654218722556962,2.3517508730176084,3.4501138490824923,3.5591909183412658,3.854297288088838,4.259998709449811,4.177082874450441,4.124076277941672,3.91570778589871,3.7978874408690837,4.018005329017606,4.248790658324438,4.291298110799249,4.326656616226255,4.505095909388123,4.664894975220709,4.925223785128642,5.337061066907511,6.145592259053094,6.460491871338739,6.934095989794186,7.706711634383033,8.220905727372578,10.18204480486358,11.227871737936077,11.79922876288021,12.796134608027813,13.358780593096647,13.852606095783925,14.52078992991484,16.546368305439177,19.330179202444686,20.473051725705048,21.285592045562915,21.373370521633444,21.682971219790588,21.602343945253477,21.843741452258076,23.1693966310184,24.587475583706244,25.22890908262781,24.67353953873686,24.747900316749202,25.32539016381474,26.0429286924697,26.42827736639949,26.692486525633356,27.957894339022396,28.930089347529716
d5,2.3131668871726134,2.7979428790046974,4.058172741574347,4.187757064173292,4.528039760100707,4.903369129301417,4.807179850705683,4.793660217959018,4.591253473410038,4.401298921090043,4.6322726495076525,4.857195348394352,4.970013755207508,5.0472145983631815,5.240831903111778,5.473486400889556,5.753064848956424,6.177739895116359,7.049926025554832,7.508744534666505,8.010394841376854,8.876081197566569,9.372332149822148,11.464100140464964,12.480916891441439,13.028338814796975,14.1348609318485,14.698636440214475,15.110809409742409,15.753473297529965,18.093633371589878,21.35952089106258,22.482796683358615,23.312056109220162,23.73906777366637,24.39562876406474,24.2522727605605,24.503868009475248,25.403954538384674,26.79508761413227,27.547097876326873,26.71396218302705,26.818003601108018,28.11788535931674,28.745627561125605,29.03391504439012,29.154115967088774,30.59457125576793,31.916687035622203
d6,2.6734955042050084,3.209851279172104,4.592517135118677,4.864565998283911,5.193470925525604,5.532041594845143,5.411068399636004,5.45386455315682,5.289592312054395,5.009016971680785,5.282710644525278,5.562424352550183,5.646645336775283,5.688746171395092,5.950874993130906,6.180003722220712,6.5395955432969455,7.0045306306352995,8.121522269761797,8.552248513020311,9.204097972440291,10.319044244925156,10.326751496035174,12.315707473778552,13.34644145232394,13.927353615124602,14.984940567960146,15.51854248407151,16.07272426590043,16.93927876425139,19.41749677161385,22.644802354866318,24.03435624443385,25.01137235819359,25.36276213506745,25.89355566557207,25.90528003436765,26.20903215093779,27.815574008976828,29.51749698973787,29.661583485447835,28.830381785193186,29.037779130589,30.484941998320874,31.203549263497187,31.984482683297,32.0925191804366,33.40351434644637,34.6047988950824
d7,2.9460441482413153,3.527548035908179,4.970221631196607,5.208900623658426,5.857271755762456,6.508044692171902,6.451986839847857,6.418312823982868,6.134932893295835,5.74138117993215,5.94393319016406,6.327384546980648,6.512384193839905,6.594600599559653,6.859863615726536,7.1123011305190635,7.528745769941034,8.110363627284343,8.86198537660033,9.179011054677353,9.837770128152696,10.897775312735236,11.101857859285234,12.951514059320752,13.943002848924976,14.810896865582565,15.965719750874733,16.547990109226387,16.92885834331686,17.65044883254909,20.093186079962994,23.2920742467891,24.718581227334187,25.892146049632075,26.418645623267622,27.258873080705875,27.142785237647608,27.08181370814511,28.64324175339627,30.315486367945677,31.39406570434869,30.076762522445843,30.21487301656243,31.752442098346446,32.146260922232194,32.56448180769208,32.77038105993967,34.50167218780659,36.11754928114549
d8,3.519602685441651,4.1358032080427884,5.989245836708992,6.091380602731856,6.484258056376207,7.0466611474276215,7.016491149259237,6.991503004016443,6.727158989267052,6.450066576674719,6.816984751332966,7.271818855796087,7.317451634310548,7.47707686044418,7.945813934993158,8.139845972714323,8.50653207157781,9.201082946339536,10.486713724867244,11.056542843694709,11.842401982661139,12.838049223368838,12.891082483705537,15.517167039692737,16.521179771037097,16.68977992927927,17.751990231283123,18.348242902042593,18.674717363868094,19.274596963685678,21.202232131707355,24.672068681854753,26.41201139995691,27.72184663046226,28.35544364424247,29.187084985356798,28.848134541713357,29.42386693824158,30.599686472287363,32.03611912783471,31.87919696795582,30.18118532165917,30.705496937612743,31.947458069416097,32.424624226393966,33.17224292891275,33.271370009248635,34.50783012601717,36.37720265285544
d9,4.528078599196996,5.364698501781541,7.432792032635638,7.703860029698779,8.133587251763505,8.643300810571812,8.487834130368697,8.6662405323891,8.621146018851,8.642780448634465,8.990359657751101,9.332869886233802,9.270384120295052,9.186777880948615,9.627663655728066,9.835450011714416,10.392244725166352,11.216433438847737,12.745636989126677,13.536918088515517,14.526027412501017,15.814622907747047,15.391102060546093,18.154042622476894,19.35810174960873,19.4176265866392,20.461764219653197,21.000974265740496,21.19291353985541,21.68382940677563,23.602515460789714,26.815658768599448,28.220906111787063,29.291085172301763,29.821710845056955,30.161006006497797,29.64181295613962,29.541664181883803,30.599686472287363,32.15135391393465,33.16579066513602,32.36018210331666,32.57321027814119,34.34528927500364,35.092482149721995,35.241697701815724,35.8007029205545,37.70182309514642,39.33608679578103
d10,5.012494118257139,5.736148646924341,7.8502004735668125,8.066123833980273,8.685678969227807,9.345825534385677,9.240381112813147,9.445014418086885,9.475460282810483,9.008549195786872,9.167761411219738,9.685977558261694,9.783709154056355,9.593127831705523,9.88145403205168,10.085424725882845,10.637949797695324,11.523853825586697,13.08202759377519,13.83520125548762,15.117894729381177,16.796960168825983,15.988919825524643,18.154042622476894,19.35810174960873,19.4176265866392,20.489212723211956,21.000974265740496,21.354223268607516,22.153312893231316,24.25561942062499,28.043780796408626,29.845269722568837,31.057324790443065,31.5810479607078,32.048388275882715,32.035404481613654,32.410260675515495,34.46579714895706,36.76525548805361,37.71197968203052,36.15725362473138,36.234998321896924,36.99433052997791,37.962492754007485,38.59489170950009,38.69756171694054,40.97854137283757,42.79155616082898
