decile,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1621360083366241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3592899077137268,0.0,0.0,1.8773230199875428,1.1206529171916415,0.0,0.0,0.0,0.0,0.0,1.606328881176001,15.37600298494802,0.0,0.0,0.0,8.7089410202456,0.0,0.0,0.10780527739743206,1.1609786084973805,0.0,0.0,0.4202205639815446,70.80234916192936,12.238873129682489,0.9614776949494832,0.0,0.0,1.6728067478488633,16.825045720533247,23.01615744167026,13.897755519970335
d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319248571280575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9636585902136297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100569876346924,0.0,0.0,0.0,3.51043331151147,1.7112311657789654,0.0,2.756005766829027,2.082464104028748,0.0,1.4663594998757077,1.1800250870983007,0.0943142261404546,0.42720892004117417,3.0438472916064256,20.12081122494283,0.0,0.0,0.0,16.90513688024767,1.1364916200379973,0.0,0.40770503193626695,2.303217833977584,0.7358292569960057,0.34363165221388314,2.3760257014501143,101.18781383782954,17.961807935972054,1.9134167520057481,0.0,0.0,4.38768030197711,23.336867800326512,25.95434025911994,16.52686195348699
d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5358062945302997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.447355984031709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488119087108668,0.0,0.2582260865666939,0.09133727792206514,4.541140780354471,3.435875374814234,0.0,3.053958007294682,3.478532394161519,0.21009001060695098,6.192412730037891,2.470029011288414,0.19471089955921173,0.719036924454592,4.606121214006166,22.37761798573963,0.0,0.0,0.0,20.282457704819816,2.8252496072303614,0.11851860809321835,0.9601831644418333,3.2268714909750535,1.9382388387329605,1.0792324862917226,2.871484130858775,116.77392469334345,22.23147203071953,2.775012451707351,0.0,0.0,6.988797716295714,28.39545253444386,32.904781473359314,20.93219048041445
d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5248011820840617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3219008095476354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769070899992542,0.0,0.46768701410806557,0.48479491967894717,6.005527603952167,5.34084975518029,0.0,3.209907253865847,3.9503255416043466,0.6051867875383259,7.875653640995811,3.393256316809204,0.5880604756121564,0.9735149402525991,5.843366912016982,23.59136222562972,0.0,0.0,0.0,23.655518686655917,5.723254305783353,0.5641043558899668,1.4519716417470292,3.94603034206062,2.688131351203893,1.5933363402495964,3.557136166009961,127.02488507443378,25.069779719006117,3.0721312940440626,0.0,0.0,8.227831567381607,33.771155764768736,38.432077285762844,24.011515197711006
d5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9395968237547336,0.0,0.0,0.0,0.0,0.16501662226260194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.574498207658628,0.0,0.0,0.0468103968809821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176711278238905,0.1690014635765209,0.6072933267803506,1.0733743375190308,6.725959910965788,6.277277578875726,0.0,3.6777906087488716,4.320745265320824,0.8294718895172437,9.53271358147801,3.8488572509349623,1.049815575059057,1.3441435792667988,6.41480544746986,25.2617917996836,0.0,0.0,0.0,26.991372747968583,7.1451696056467995,0.9666444559871294,1.821142605838272,4.794166820629897,3.210082024444816,2.985627914511852,4.178580108024761,130.82976987271664,26.380934695685003,3.8143658582115734,0.0,0.2698920416766839,9.834988946987327,42.99573813477007,41.83483763312138,26.53784027825444
d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4872316124800165,0.0,0.0,0.0,0.0,0.4553079168464116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6704363684227985,0.0,0.0,0.4716948194284285,0.0,0.0,0.0,0.0,0.0,0.08093777882665876,0.0,0.0,1.1112229044906847,0.500332269928645,0.8127850533237542,1.2771129542898088,8.110263413791102,6.763461397264397,0.0,4.124316075744723,6.601397114852784,2.2282344290656795,10.395374604922662,5.301228189829434,1.761477218050203,1.462832784621991,8.145945760366576,26.673472084869566,0.0,0.0,0.2668842601879433,32.228871119488055,8.473631444157427,1.2335054941538104,2.5550336567649943,5.289219870201443,3.823486065508977,4.703171254751023,4.838379770640273,135.8211992042285,29.109965765874456,4.644420193399164,0.0,0.5489761910927804,11.939586302226079,49.42633945555602,46.099918878502976,29.718114253276756
d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.886269038963711,0.0,0.0,0.0,0.0,0.7636155347604081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.804795248360374,0.0,0.0,0.7579033898705205,0.0,0.0,0.0,0.0,0.0054832528132529035,0.327675095737618,0.0,0.12079357252488165,1.5330092259720551,0.9161122597747955,1.1415132513839872,1.7212355476857297,8.884557148251695,7.779424074142504,0.0,4.7405864651700185,9.038732712204421,3.8809983343173613,12.251960559576297,6.948307521510834,2.7961818740437927,1.8295868892334397,10.3021961801903,28.545913587415438,0.0,0.0,0.5233975220557738,39.956172880102294,12.053964444547251,1.6250923412427305,3.600006833875618,6.427559572539106,4.332834765460422,6.019369367034905,5.990365564295132,157.55213512587133,31.728545710548744,5.980938826609098,0.0,0.9012258416254681,14.377367197194253,55.385743496456705,48.64417819461455,33.69790330690841
d8,0.0,0.0,0.07569911136969765,0.0,0.0,0.0,0.0,0.0,0.03670207927495639,4.36373900401847,0.0,0.0,0.0,0.0,1.1213741650937123,0.0,0.0,0.4431198796778091,0.0,0.0,0.0,0.0,16.91931418315098,0.0,0.0,1.3351631919161022,0.0,0.0,0.0,0.0,0.2764801794326317,0.6242186328960386,0.20491879028434923,0.33937418408763165,2.195406157071737,1.269486199673839,1.4506534686764496,2.4605101041505293,9.92227842434686,9.429438323872606,0.0,5.4909452935803635,10.730288482665728,5.696922832343816,13.788480162419134,8.054890593905245,3.5157132291230653,2.132209969845576,15.605236621546567,34.82287480567291,0.0,0.08370190454521875,0.8536911282104462,49.14800502756685,16.595240407252387,2.2703311680150193,5.139011120934878,9.29761748706808,4.915573827794137,7.1814591172524835,7.016344494339791,198.33053518760377,33.574864190260726,7.968094158853198,0.0,2.091479905412779,19.137006943160713,64.5219113304781,53.992176403314126,37.19368527238534
d9,0.0,0.0,0.1926468549705902,0.0,0.0,0.0,0.0,0.0,0.13338866284485462,5.180737918494554,0.0,0.6636537778342273,0.0,0.0,1.754687526622071,0.0,0.0,1.3700409879211328,0.0,0.0,0.0,0.0,22.495522503862283,0.0,0.0,2.1360979081608065,0.0,0.0,0.0,0.0,0.5416790751791893,1.0210109074083142,0.5996981626701512,0.5913014934715015,2.930347704960891,1.7106669032794812,2.432861947391803,3.0212944178760175,11.500761208008228,11.075499158761119,0.0,6.546200778558699,11.735562223156585,7.330609345512958,16.744270734013085,9.865093896154203,4.581840055064614,2.7045340538230462,18.06876056667055,44.27871684718932,0.0,1.303613022263157,1.4307362213133743,57.78144192026777,22.283695884088267,3.5562038049650653,7.29454144225301,10.597124210832789,5.369260900878334,8.676114658665693,9.229721919706954,225.48419796835512,38.482381713205044,9.871093793549427,0.0,3.2531003063303636,21.514425377264896,74.60130821352303,66.82931678644081,44.81266233751667
d10,0.0,0.0,0.3799659242746678,0.0,0.0,0.17651631381183108,0.0,0.0,0.514539341898157,6.1043820379999225,0.11635077430434038,1.8285071427382675,0.0,0.34871372857806193,2.8212350960241075,0.0,0.0,2.6786941735657166,0.0,0.0,0.0,0.8026373253644898,30.855671880914045,0.0,0.0,3.73892064086289,0.0,0.0,0.0,0.05750057561193245,1.1825030532876788,2.095038939426015,1.1935949499227725,1.0059784393607067,4.122375974950835,2.320493194562033,3.3878393138950003,3.99433795897696,12.957571467127718,12.498130979902466,0.0,8.150558372846813,15.976210990082937,9.465810246648314,23.02799482191009,17.11017012828192,6.038853885134721,3.657688978122394,22.74652749551452,49.515042157562405,0.0,3.509537118654059,4.097292428176566,69.5226920933099,33.515173605759955,5.854468153258164,10.989267153848857,13.43492815617697,7.964630682867185,11.617963138272394,13.550828674564304,236.7928349790806,45.76109407497174,11.889297507127118,0.0,4.661978554225698,27.132404120865534,95.79831561609487,80.75467649717929,53.83226904313601
