decile,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.5788943881139528,0.4659682186793301,1.4527111102285244,1.454060576458835,1.459786049864551,1.7666627874026406,1.8491726071167744,1.8674883749714248,2.080452093756494,2.080779961273355,1.9107329754667557,2.3691686140702224,2.442785008416057,2.4282987820387616,2.677142045668501,2.763146337245029,3.5360612952269457,3.477979141843639,4.305745988166081,4.564561988491209,4.733885160917234,6.358972914598331,5.466636297305776,5.432642387906213,5.822884783362656,5.683020498538324,5.714126505808121,6.168030247994119,8.86601364332021,10.428100526841074,10.597962345542651,10.424381084139238,12.904935482256144,14.65390259352819,15.229539320249287,15.434262291798603,14.965517224506048,14.98982506909114,14.703177611377896,16.136111115374405,16.247320416660074,15.93246275398143,17.97762031207217,18.53536232908618,18.14058961816027,19.287234147290526,20.86156019402271,20.757724899041413,17.96225566975056,16.79933310513588
d2,1.195747536376816,1.1471247503607511,2.5346988583288987,2.7373847500934603,2.9900369539450273,3.386800046212869,3.386800046212869,3.386800046212869,3.5630256685092254,3.589002634825474,3.66976882539939,3.947562267611656,4.115353247012947,4.029637413985169,4.633714004398721,4.613145549738,5.449900968118838,5.985317658529276,7.8953434301436145,8.353862769509357,8.627334469656113,10.118815259628986,8.933710087761565,8.971516137012026,10.021934361924039,10.202809802087422,10.751195162932996,11.207819465024802,14.89544887319175,16.594220712551042,16.946103298097217,16.75355289489135,21.87839183975432,23.76364126881249,24.72225227439061,25.451439997117195,25.11959452797484,24.438952068610977,23.21486028238584,24.614429456173717,24.66941985177968,22.249767339891935,23.858050952876347,24.155621882326475,23.194177684625267,24.551112619169263,26.168941074551054,26.035939864339316,23.2337644934436,21.98272892258346
d3,1.7316671295050596,1.7205159238540162,2.686266128832307,2.8116549106857955,2.9900369539450273,3.386800046212869,3.386800046212869,3.386800046212869,3.5630256685092254,3.589002634825474,3.66976882539939,3.947562267611656,4.115353247012947,4.047198387263601,5.020969848542402,5.073509035374366,5.726451558283175,6.543388860610565,8.492080795388063,9.135871102405805,9.178911918570012,10.795866888182385,9.041589091773135,9.08637739124975,10.177301348155074,10.800590713485068,10.983635862795875,11.86573827603589,15.092862487648858,16.829052862140472,17.000042644858038,17.069024344066484,22.049825202608563,23.781420912967036,25.02760361408273,25.661209107129707,25.22326833672109,24.438952068610977,23.36629883569489,25.089704231023813,25.268899245913847,24.91505446185552,26.93243914184426,27.317019030232437,26.274391048434513,27.449930067335295,29.48936324348538,29.032830865355066,26.006174650184942,24.94664122058648
d4,2.9913302080630806,2.527290843931169,3.2068568870837084,3.3428599130101837,3.747431470694603,4.365047560433544,4.3612135376894035,4.358069713477495,4.594125014868565,4.615463527814119,4.616676260850569,4.674793489915729,4.6881833311756855,4.346573970202991,5.144267730541104,5.1830399199732815,6.013286999528157,7.045134488753902,8.580219881947437,9.169690804689104,9.195833125771596,13.339089341811228,11.152363247245585,11.068308310839488,11.728366884973209,11.902343973454105,12.309566023938363,12.707185775310855,16.12489696057732,17.823336277114674,17.737801739967743,17.577204219261233,22.605449152963182,24.309299375065148,25.57239856350111,26.35806260956743,26.072087650361755,25.229435341708488,23.895001542429462,25.541081690491378,25.73398611435,25.444073784904532,26.9577194985663,27.5605169891346,26.33164835248386,27.857721682857782,29.495557218232307,29.17278502642131,26.504088112331438,25.01254863087455
d5,4.28461420381669,3.8378053887839045,4.046330172390325,4.2277992639590165,4.679157254865594,5.546933651500583,5.402553072986274,5.400576932292309,5.95899236564558,6.393769288539131,5.994861994549035,6.314476076826103,6.203660000673757,5.802959058510114,7.224562906741724,7.296163192017341,8.275919146340339,9.660071249070272,12.018972658254802,12.316963740025338,12.419099831929415,15.384305281178793,12.925233611998483,12.913624902919668,13.845091610423278,13.431139540137195,13.55902676447846,14.004001571301753,16.807066304616413,17.98815669226794,18.048410543671793,17.90429420555912,23.773241304904587,25.222479869353755,26.023778314548082,26.731143602825114,26.494102600482613,25.977395064201357,25.234157583569424,26.99077696545141,27.242040682569268,26.029559976310793,28.28117228800902,28.47878965947234,27.628239242734374,28.52538869099299,30.774038729676228,30.68597122162612,28.990603546998834,27.900344596242224
d6,5.317770374137589,4.796527071120761,5.652646496313355,5.739583890519382,5.820769272276129,7.189225047804564,7.006297886139786,7.167997169470735,7.305769274095337,7.257602296359039,6.6653734513739495,6.971301165370771,7.519892181263003,7.155866813444971,8.453713014181002,8.685675176417583,10.27283497411543,11.572888672194967,13.849876010654167,14.563713408148919,15.26303109493821,18.25647513036182,15.902166804443473,16.010379926527982,17.335070333178557,17.10820422219713,18.00634165387341,19.07933189934691,22.490009924898192,24.390091130709713,24.565329535662293,24.724092660023164,30.148016507407426,32.30908892974831,33.22910520467954,34.437384370179956,33.649920164444055,32.94518959948073,32.21854128735839,33.5983256377441,33.846851672058214,32.912336776298865,35.21035081765511,35.94587699243741,34.68573252231765,35.55903567741854,38.092421023145626,37.769229102991815,35.50582573792121,33.917000522689726
d7,8.29181478513979,7.6392578086820055,9.615845847632396,9.901227587363948,10.15329110406413,12.02283280451457,11.848249518864826,12.111878419924054,12.436910106964438,12.484680126585875,11.839370722903352,12.200950382523589,12.802727652908027,11.718148012764908,13.213819850899927,13.52639584311874,15.455090579314652,16.968500651033832,19.548307880861973,20.088045694766997,20.542185585209843,24.23898888841198,21.765391228045363,21.88815484100561,23.862436210942608,22.678966112887473,23.821193480299602,24.794984055623537,27.24076711295992,29.081397673268366,30.10222549639091,30.557441213809653,34.84342296718513,36.86301173646902,37.62977567748546,39.083510590102065,38.832349456696896,37.93424260448789,37.31767150544316,40.557808720881454,41.121971264869615,39.04145806746142,41.80609944378749,42.75705856953314,41.24384707758646,42.15522384245935,44.292745181603685,44.67410588850635,44.248494874283566,43.87668697320008
d8,10.132212924685486,9.271270725595047,11.635858931358172,11.880318019207303,12.085813025096003,14.295849853978064,13.851371528944847,14.030659769055323,14.439839801977891,14.224347972249879,13.23752258057254,13.36589390310439,13.744435830483289,13.150820834051363,14.481290077655796,15.030348159624731,16.489523003517697,18.070136797553122,20.54061578518462,20.904226874628584,21.23457402284991,25.514329839781276,21.981821577105592,22.185994593378492,23.862436210942608,22.678966112887473,23.821193480299602,24.794984055623537,27.24076711295992,29.081397673268366,30.10222549639091,30.557441213809653,34.84342296718513,36.86301173646902,37.62977567748546,39.083510590102065,38.832349456696896,37.93424260448789,37.31767150544316,40.557808720881454,41.121971264869615,39.04145806746142,41.80609944378749,42.75705856953314,41.24384707758646,42.15522384245935,44.292745181603685,44.67410588850635,44.248494874283566,44.078108306158605
d9,10.132212924685486,9.271270725595047,11.635858931358172,11.880318019207303,12.085813025096003,14.295849853978064,13.851371528944847,14.030659769055323,14.439839801977891,14.224347972249879,13.23752258057254,13.36589390310439,13.744435830483289,13.150820834051363,14.481290077655796,15.030348159624731,16.489523003517697,18.070136797553122,20.54061578518462,20.904226874628584,21.23457402284991,25.514329839781276,21.981821577105592,22.185994593378492,23.862436210942608,22.678966112887473,23.821193480299602,24.794984055623537,27.24076711295992,29.081397673268366,30.10222549639091,30.557441213809653,34.84342296718513,36.86301173646902,37.62977567748546,39.083510590102065,38.832349456696896,37.93424260448789,37.31767150544316,40.557808720881454,41.121971264869615,39.04145806746142,41.80609944378749,42.75705856953314,41.24384707758646,42.15522384245935,44.292745181603685,44.67410588850635,44.248494874283566,44.078108306158605
d10,10.132212924685486,9.271270725595047,11.635858931358172,11.880318019207303,12.085813025096003,14.295849853978064,13.851371528944847,14.030659769055323,14.439839801977891,14.224347972249879,13.23752258057254,13.36589390310439,13.744435830483289,13.150820834051363,14.481290077655796,15.030348159624731,16.489523003517697,18.070136797553122,20.54061578518462,20.904226874628584,21.23457402284991,25.514329839781276,22.507568912957932,22.533948065631392,24.57296745380501,24.027739098648194,25.34746925175893,26.470596393873347,30.033810611020648,32.71800627623918,33.8548342040903,34.328362182846504,39.82742737326541,42.29367167815199,44.180224268723045,46.0046175340887,45.14798042266756,44.456124622754494,43.44338255216026,45.96402992117521,46.701057774428925,45.93272573274017,48.72195048039247,49.8249077125302,47.96376538144949,48.84185760557888,51.37473670827967,51.68344577208243,50.03461006594662,48.713127377867266
