decile,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34444573545696855,0.0,0.0,0.0,0.0,0.0
d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1348172392381386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641755136850616,0.0,0.0,0.0,2.649834912110151,0.9460136435844895,0.0,0.0,0.0,0.33360836544581574
d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0305223055210497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10440742654506607,0.0,0.0,0.0,0.0,0.0,2.911509184441499,0.14536277573179035,0.3159302582613641,0.0,0.0,0.0,0.0,0.0,0.04699888957205545,0.0,0.04010989792259423,0.0,0.0,0.0,0.0,0.0,0.0,0.5853682184991555,0.0,1.3534562672800732,0.0,0.0,0.0,4.426736004474492,4.368602537413274,0.0,0.2954651983318506,0.0,1.4711399453653584
d5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750557962418334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.130704193073523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5964315975812795,0.0,0.0,0.0,0.0,0.0,3.6372582342259783,0.6536823664486491,1.6892330629097678,0.0,0.0,0.0,0.0,0.0,0.6316353687198202,0.0,0.8272357659831755,0.0,0.0,0.0,0.0,0.0,0.0,0.9290779362857897,0.0,3.2684107227224395,0.0,0.0,0.1584140370546976,5.471733561913549,6.949645980011223,0.0,0.8601999909272031,0.0,2.596096233676814
d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504271767149021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.218198392107844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8677364540506325,0.0,0.0,0.2397586095487263,0.0,0.0,3.9457876632050493,1.349986977448559,3.435274508707721,0.08260595505134205,0.0,0.0,0.0,0.0,1.1159930024019822,0.0,2.51977911665519,0.0,0.0,0.0,0.0,0.0,0.0,1.3220354431152543,0.0,4.961763627337653,0.0,0.0,0.6516033053013359,6.443334812472319,9.644440863862428,0.0,1.7640622906660255,0.0,4.614680501578206
d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6259209964134271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.316914052249476,0.0,0.0,0.23156864015727763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.347294896206627,0.05375857157681807,0.0,1.2361344133082284,0.0,0.0,4.434373484395877,2.7374265419220833,5.992862203238232,0.3990385635788236,0.0,0.7030780029297823,0.0,0.0,1.5809378414671116,0.0,3.9713770996095406,0.43004163731794165,0.0,0.0,0.0,0.0,0.0,1.7336124881242476,0.0,6.521685497635879,0.0,0.0,1.2581176968961039,8.14276567819913,11.60276632567065,0.2220530774915055,3.774313022263499,0.0,7.066666315027241
d8,0.0,0.0,0.16745816508725397,0.0,0.0,0.0,0.0,0.0,0.0,2.9682031683909003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.187104931212129,0.0,0.0,0.6894738502961566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5895207663233322,0.5172646041460496,0.0,2.0919951020917864,0.23430241523740136,0.0,5.074063148402093,3.3127989401323568,8.606317712073245,0.7805491243107276,0.0,1.5241721910639647,0.0,0.0,2.1290195404885353,0.0,5.248671224646433,1.4926792324180411,0.0,0.0,0.0,0.0,0.0,2.6453713596679336,0.0,9.480322779021346,0.0,0.0,2.062919623296178,11.287378757458349,15.327025250821457,0.7623339460218261,6.113865314051186,0.0,9.081230818093921
d9,0.0,0.0,0.8657334868485407,0.0,0.0,0.0,0.0,0.0,0.0,3.6875873486207524,0.0,0.0,0.0,0.0,0.10376173992156268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67684466617861,0.0,0.0,1.2873570964368781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0262818343121936,1.3163560437953237,0.0,3.7461838240598446,0.6863900910313312,0.0,6.429660795886214,5.038283585831657,12.802741796834788,1.308111566327895,0.34895559898567896,2.3224289798220887,0.0,0.0,2.891985349253858,0.0,7.470606164880948,2.431165068260892,0.0,0.0,0.0,0.0,0.0,4.252430670743053,0.4205286383550586,12.806563887645115,0.0,0.0,3.9201452995518444,14.511734938832664,19.47168065647542,1.2320667033427384,9.051534562726399,0.0,13.11198558415651
d10,0.0,0.0,2.2162556873019277,0.0,0.0,0.0,0.0,0.0,0.0,5.99386656886216,0.0,0.0,0.0,0.0,0.9292671398899905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.368366232977372,0.0,0.5860887589059764,3.095155351346829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5141706973614966,2.4506932284614926,2.304862446126524,0.0,6.781049252229536,1.3462165254973542,0.0,10.328296222495954,6.354370183171859,18.95409118442049,2.6225594416435065,0.8440147921999284,3.6052928499791648,0.0,0.19917717161469284,4.297985059914485,0.0,9.190390344074075,4.319748696280424,0.0,0.0,0.09004630621828724,0.0,0.0,8.979784691888238,2.009712727810456,16.41467881222312,0.0,0.0,8.898046984865445,20.033825791230733,23.690279090881578,2.197140796600454,12.728102721921275,0.8558080782504796,16.754746435715
