decile,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.0,0.0,0.6534699041086753,0.0,0.0,0.0,0.0,0.0,0.0,4.369137817809552,0.0,0.0,0.0,0.0,0.6409779070501394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.086635246556803,0.0,0.7026050395921608,4.582910492676696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8156739107364288,1.1712363496779474,1.0580534470083691,0.6593512027773158,6.006796007365207,1.1142993938408985,0.0,8.09057731264014,0.0,0.0,50.28321390945837,0.47873634647701735,63.327446079559266,0.0,0.0,18.241735192788866,1.9088307523160992,3.8943821064724844,4.486904910938961,0.0,0.0,2.111274131569232,6.153494097858832,5.340870565877761,0.051548784410528015,0.0,12.442994122644073,17.426377881849366,0.8518018825221816,0.0,0.0,0.2104697084169267,1.7986246568833302,9.3049457456877,0.0,14.883650960974155
d2,0.0,0.0,1.3910692313007083,0.0,0.0,0.0,0.0,0.0,0.0,7.128077360921054,0.0,0.0,0.0,0.0,1.1561053911840737,0.0,0.0,0.0,0.0,0.0,0.14578274721441176,0.0,16.480812382482252,0.0,1.5303693981367594,6.383364786777825,0.0,0.0,0.0,0.0,0.5609703759858533,0.3564621480543053,0.0,0.0,1.6500821739543277,1.7570197756692991,3.275225414902792,2.394252037980504,9.180968108016796,2.2286577742867095,0.0,14.232253401749517,0.2542738211966551,0.0,62.21025196261223,2.67827882954359,79.17739213009392,0.0,0.0,22.492512821506427,2.909400238862066,8.57916391630473,10.843957849451527,0.49615613419823035,0.0,4.959148138922689,8.85268176681997,9.154303349345753,1.4280407467404324,0.0,15.648158772978789,27.28875774569217,1.4088364166260021,0.0,0.0,0.71730589500633,2.6558036560883984,10.656713166108503,0.0,15.511896090945328
d3,0.0,0.0,1.5904085213068164,0.0,0.0,0.33118891480959434,0.0,0.0,0.0,9.379738568590408,0.0,0.0,0.0,0.0,1.9222928464671867,0.0,0.0,0.0,0.0,0.0,0.5999999999999943,0.0,17.072941064390946,0.10226388834072964,1.7917698155515822,6.636499737724034,0.0,0.0,0.0,0.0,0.8005662342057853,0.6314960129521587,0.4910307778207397,0.0,1.8296694062987093,2.8400376213159184,4.367480397662739,2.8123930796554824,12.63537045844333,3.7751863968188317,0.0,15.714286073535103,0.31400459908153167,0.0,68.45750443742138,2.8211933857688045,83.51022908556152,0.0,0.0,23.29708041629363,4.29550277891418,10.776935666099881,11.039175534965832,0.6217689720360262,0.0,4.959148138922689,11.276964653633836,9.66637594439463,1.8970956284395228,0.20979081800318866,18.43221179265259,27.766426993705824,1.7897665611478502,0.0,0.0,2.24861159329771,3.410522095510281,10.796470366153052,0.0,18.11473791503903
d4,0.0,0.0,2.7039131733379165,0.0,0.0,0.47220641821396825,0.0,0.0,0.09877045441308496,9.834241333622437,0.0,0.0,0.0,0.0,1.9268031738524911,0.0,0.0,0.0,0.0,0.0,0.7335856796801252,0.0,17.404368906352442,0.1083036033502296,2.7502595293917445,7.167576727650342,0.0,0.0,0.0,0.0,0.8267742533630766,0.6922279854539823,0.7883693281633413,0.0,2.0491506145828673,2.9393942739687517,5.158864804123052,3.3575043230964994,13.468812979717683,4.678598790062839,0.0,17.836043117486806,0.5541414827915929,0.0,68.45750443742138,3.8336490664094676,84.51361376788154,0.06871549154773504,0.0,23.779992998483724,5.8286757185654,10.988520689268952,13.688361252243173,0.7632788765573153,0.0,6.295189501787476,12.031089106380339,10.422365853305273,4.147265387292851,0.4439495544433676,19.558498733108404,31.227514985780545,2.1427492758259987,0.0,0.0,2.747207247718631,4.919224019643288,13.2134935034675,0.0,19.97497373178892
d5,0.0,0.188669143433426,3.2012984180133657,0.0,0.0,0.5416826242151309,0.0,0.0,0.13083387928609724,10.971901399311825,0.0,0.0,0.0,0.04643106884535797,2.501593586385919,0.0,0.0,1.0175062629317857,0.0,0.0,0.8565485994088959,0.16125146989439543,18.696884844220236,0.5126694638097931,3.0558311948463093,7.9129300142170464,0.0,0.0,0.0,0.0,1.5628628146238661,1.0503779060078209,0.9424003160045515,0.0,2.0780364279338173,3.1646277186580747,6.5713047267503555,4.3454964607533135,17.813736145664585,5.478853487118826,0.0,18.9949250283517,0.8088607675914652,0.0,90.9792166508943,4.0219460119302965,95.35507817964974,0.17356399536131661,0.0,24.32136369179373,6.5917283097564585,11.409806626770013,17.361877094166147,0.9023290557861863,0.0,10.128512186000101,12.21284616831159,11.651668239284469,4.872360322694316,0.7530135273289709,19.558498733108404,38.47290635186837,2.493210561143883,0.0,0.0,3.016133963920396,6.533917226759755,15.424354990370404,0.0,21.534179249528353
d6,0.0,0.715563121349426,3.502606426158721,0.0,0.0,0.6971884287262995,0.0,0.0,0.4054197115240896,12.57158103849094,0.0,0.0,0.0,0.17708261535393888,3.187212980104981,0.0,0.05537135429574391,1.2931341233097378,0.0,0.07483180043081461,0.9152248637406295,0.39242833394273546,28.877495776678973,0.8414881410467174,3.7668554191712467,8.23086062565022,0.0,0.0,0.0,0.2661621070341127,2.016823964388877,1.2513014715479365,1.1851102045808197,0.18222260867096196,3.2727013865735692,4.140338326997089,8.339417981348884,5.134103585932092,20.64073883857109,6.691552995271088,0.0,21.520523543751253,1.0402189636230084,0.0,98.71836563687815,4.055201024236403,99.1954626077214,0.3952034113702112,0.0,25.48806830823681,7.91525724545037,13.381783285402427,17.49556366792,1.0371540972736923,0.07933398396256308,12.346154763711183,14.218854119379227,12.781436019320207,6.261787449027487,1.1576849020468565,20.223038064079912,39.4521974462571,2.5806179696159397,0.0,0.0,3.774823575406586,8.322721715362107,17.39929380179779,0.0,24.209571940322803
d7,0.0,1.3633215145224895,4.6584422464742055,0.0,0.0,0.9768254342903191,0.0,0.0,0.6503134868820268,13.778678734976097,0.0,0.0,0.0,0.5391218672424962,3.9174772358489562,0.0,0.05537135429574391,2.234442375261409,0.0,0.12937758246485487,1.070265457086066,0.507048842655621,35.71344566481081,1.127018791822195,4.124593057223365,8.884496858415563,0.0,0.0,0.08482219789418721,0.42476589714495105,2.065683405227098,2.2576457261197476,1.251019630750342,0.26668430968548407,3.3257140493223893,5.685102530305876,10.655761920013408,5.3990697654387745,23.86121447053307,7.656849423143587,0.0,24.06821538506131,1.259898423066133,0.0,101.29952595891464,4.27675414181234,105.07251813222793,0.45732722926804215,0.0,27.559837713127386,8.274031212267154,14.322490297058835,18.00551769689653,1.086039566534911,0.10341450459248946,13.102048356343186,14.547347691880766,14.70264125877593,6.787661994729973,1.3540641578468353,21.314698840167438,40.17184719271236,2.8848554733690186,0.0,0.0,3.945390000626798,8.979381446755575,18.777274373482637,0.0,24.491210664698205
d8,0.0,1.48769966063902,6.65165459510818,0.0,0.0,1.274969003427202,0.0,0.0,0.8481573287920909,13.901825905085413,0.0,0.0,0.0,0.8752174587244141,4.275908891310859,0.0,0.16469295226507796,2.6077021725224228,0.09931527306796895,0.38709527584766334,1.070265457086066,0.5678755988244113,37.2793357934067,1.1516836339543346,4.67930881243187,9.72359078527247,0.0,0.0,0.6006692568833323,0.6973931636702808,2.5353531909021783,3.03843137294011,1.540388945335323,0.35309764336686555,4.419902849855408,6.519878271870567,11.823401921563704,6.034561669078851,25.70313643872487,8.254301864470698,0.0,26.68445096044175,2.1506205563938963,0.0,114.130694269955,6.597310776581395,117.55648726823031,0.5555656969225105,0.0,29.184960267763437,9.090911054456246,15.760590941887752,21.472388579497096,1.524102772893496,0.2881552486935455,13.424782158929194,16.855080372826627,16.250411017138156,7.823159432406197,2.0384043361355175,21.77411458690793,43.22471911419046,3.273709725044945,0.0,0.0,4.797133174751856,10.584124838339346,25.755708960208146,0.005401827466879894,26.927033390556918
d9,0.0,2.447338986203576,8.746068101109536,0.0,0.0,1.557592158753362,0.0,0.0,0.9888211093620001,15.244845641937122,0.25489976611579124,0.11362196770633304,0.0,1.2194349832157982,6.028610195164163,0.0,0.4556730612877544,2.9369529508128487,0.12331181340368502,0.4837238894694309,1.682584650654455,0.7519225765007036,42.37612082013541,1.3189610814599533,5.087726694268319,11.091575279970268,0.0,0.0,0.9604163875104312,0.8887331771198994,2.97131683270457,3.542482389408189,2.8102368092000525,0.9218328044406974,5.08648083292595,7.42589606501237,12.896001753231985,11.518207052513098,26.47656229273211,11.185313734802047,0.13944805110117997,29.10510878896882,2.838997712129917,0.0,115.24152278116723,8.823746167571592,122.08343164899694,0.610003557112325,0.0,30.477790129790534,16.69345643636388,18.60163172294014,25.20205811330365,1.8305197020660167,0.7717000476735727,14.735051535941665,20.14991005129465,19.24971101387506,8.712610990534504,2.7043478429839993,23.300613699588375,45.39336559893518,3.8123731092298527,0.26603627884324155,0.0,5.0881174394761075,11.22256395123507,27.199507331559293,0.8022967153184588,30.705609337059432
d10,0.13854980412882867,4.487113141915938,9.161701312189702,0.0,0.1019944322523898,4.4378475963714585,0.0,0.0,3.2252966852258886,15.356443538414013,1.8110600720121433,0.9520169398256506,0.0,2.260394489275729,6.671652710285368,0.366775124392575,1.295874115196689,4.66078709888793,0.4958972052202064,0.7576154236498098,3.2170282737730957,1.1766182116956188,45.53713304069231,2.188698031739712,6.239333648476862,14.782353190619325,0.0,0.0,1.4489455773923474,1.1618273485884743,4.798470167515461,5.190607260808481,3.437233306967787,1.0819490024613998,6.228578964359631,9.71556222158242,14.255130721307921,11.696818366758944,27.839207757618937,17.504870465722092,0.3389130225022363,38.04667428275819,3.8126577615687616,0.0,130.68510826003853,19.095043541161303,150.63892847905066,2.336139314352767,0.0,33.19548566354665,19.003296668098724,18.959288788707916,28.402074388082156,2.9627680697053904,1.1854290001123289,15.893801241695122,24.180566937172713,25.80409279075813,11.146763798730149,4.006961675078188,27.65873510387274,53.96558082951543,4.540522438667843,0.9277192254147302,0.0,6.3111397319485505,15.576467157147302,28.90511316103603,5.513728013321671,31.17721347313854
