decile,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.4211529894679854,0.4253797943945029,0.90808695845374,0.9401527869629721,0.9653777349761095,1.1292367406265273,1.1292367406265273,1.1292367406265273,1.1292367406265273,0.8004401788424207,0.8004401788424207,0.8004957954483103,0.8004957954483103,0.8004957954483103,0.794413064231337,0.8579109785498332,0.9670250463627204,0.9690841523788005,1.3392560658655284,1.4037681018320565,1.4037681018320565,1.9013251213457203,1.5447925033765735,2.590138413481763,2.768722810808488,2.6817010328292064,2.8880272421536355,2.906690638090781,2.9187740888094096,3.315059859036116,3.315059859036116,3.7551549841872416,3.805844651201393,3.805844651201393,3.896868357377346,3.8973801721144823,3.7424797178590206,3.773448378776563,3.874566407272708,3.9141397826807434,4.488754558808754,3.989364543688109,3.762172872434185,3.170533065985585,4.140291620384275,5.21468900157811,5.113858320823985,5.403274135478292,5.506017950752734,5.889603845874818
d2,0.6380827415951009,0.6028311760971343,1.3453174937625483,1.3692217826114523,1.4333709858381107,1.712497163520729,1.712497163520729,1.712497163520729,1.712497163520729,1.2075267298640675,1.2154679974079745,1.2341481548800883,1.2566115341789785,1.2566115341789785,1.1959018577613494,1.3037249206993446,1.4231925332059627,1.5330972342430618,2.0216339648631996,2.156074811258876,2.1202449177540443,2.835129919874797,2.419476984700219,3.763605053594264,3.989805051362292,4.0302829719005455,4.425660365743779,4.459186054042993,4.463433885455638,5.077695475524439,5.10815076020395,5.728328511124436,6.022279814637422,6.199282392378803,6.213273081767712,6.247739409973024,6.056492223417775,6.007045592127346,6.255898107188706,6.360943036439268,7.047273382225517,6.457590374508766,6.1165228902459665,5.8317672828574505,6.650287242984358,7.569991909939027,7.387732822236771,8.27140630622093,8.418948425243295,8.769105105450112
d3,0.7655755312208161,0.7563258403148845,1.702837139467329,1.75391933461083,1.8448150051192627,2.172012520101551,2.172012520101551,2.172012520101551,2.167316847113379,1.7630380470690015,1.782166769642874,1.800021579740061,1.8530415627551562,1.8334375058897947,1.8085432022110979,1.929247290702196,2.1131272013354896,2.3246638487515376,2.9346872870301772,3.129890433685955,3.0861488533756654,3.9770762549277676,3.3236689233098184,4.734834018354025,5.072287864451745,5.016935686448105,5.4865730641104475,5.509962944321307,5.50856504640898,6.452085655006305,6.469902819272048,7.013330571003638,7.426949257757211,7.542459145525865,7.610799509549871,7.46982897135408,7.168854375831673,7.011161647738879,7.382178376511081,7.48470149549767,8.301138246500825,7.828079615769299,7.430160535987575,7.417603993447709,8.10696048619028,8.718500851626057,8.644135308384307,9.674995846474662,9.804120971925862,10.070022386243656
d4,0.9180855391540301,0.8488181069756934,1.9995005574747424,2.0253914662994097,2.1714052790384826,2.4781662925916734,2.4781662925916734,2.4781662925916734,2.459246438035534,1.9689641403233342,2.045484649296506,2.0903335801783163,2.11747718584378,2.107611678648402,2.0886613613494975,2.295379238632602,2.5846613717647178,2.746334075848558,3.5334210285002534,3.8099151848141597,3.770258165923076,4.657998948741569,3.6589443647921422,5.078253118492029,5.476983991196519,5.428752839489932,5.8930698290443075,5.894792138225609,5.922160090197342,6.859446758345278,6.852413008175067,7.455408045522239,7.842275788377991,8.003874243338334,8.116832790304684,8.036939372407883,7.797246458445121,7.58027023321425,7.8802137917101645,7.988894774567198,8.890939020572006,8.273141047626849,7.91934723164365,8.144268049388897,8.959282882649536,9.610728645664873,9.38962259498426,10.38716950541706,10.593471783405908,10.839807636928846
d5,0.9925143729344468,0.9487765707423955,2.241393149246691,2.2629177233851734,2.3497058091151133,2.6488502664429925,2.6488502664429925,2.6488502664429925,2.635429133368355,2.2100377754594085,2.302178013110978,2.3318916891967154,2.371711432108215,2.365047884046459,2.385684953843144,2.56490321174034,2.8941183225442666,3.111629499606105,4.033552993681306,4.336128802108756,4.281511054503979,5.05859514573403,4.071495776743598,5.46363305080862,5.811560906437852,5.736599935978231,6.2492644507007595,6.273050685944964,6.314945126421676,7.322063488895077,7.330887056353061,7.9337915240540084,8.38552240170554,8.512849593011698,8.639232813446649,8.555436082507413,8.251967791576043,7.9670830190229065,8.458494923322013,8.555606006417127,9.433313396566561,8.78224253028265,8.544735835753253,8.721014106478687,9.622882366820008,10.309143156132736,10.014592836761253,10.861573925030683,11.113096940365384,11.527949504130493
d6,1.0975635005741988,1.011848429066927,2.454352519591658,2.478707964413606,2.556685294618608,2.9001596052901477,2.9001596052901477,2.9001596052901477,2.89027474149281,2.443999420865243,2.5533535733337036,2.6483088353952544,2.6762779089814,2.662827733800848,2.646870506436759,2.8308273976861478,3.219044783355753,3.3917336498318527,4.35202917652689,4.7114856364266,4.629212645989757,5.6227281666332996,4.455782474055097,5.891135363564398,6.284167435312721,6.238059080564647,6.749226437825581,6.783784371517368,6.831673976759893,7.925163990949152,7.944869278954402,8.340809139047876,8.794285425299066,9.09744326512148,9.164930724086183,9.060810004011927,8.727470511993708,8.427401585107992,8.78887582043196,8.912029827979515,9.834993595699718,9.217316401358556,8.888888391864446,9.106119242384736,10.145554653617008,10.78705711628709,10.411312135934978,11.563546224480111,11.685111499781616,12.087017849042818
d7,1.1640996776231238,1.1242665871086133,2.672691464167598,2.685355348381999,2.8060276088435865,3.188444712220636,3.1847079574355526,3.1847079574355526,3.1606849089996762,2.765159767619181,2.859816347493673,2.9180605295696473,2.975772318907721,2.9577635853693884,2.9544354018132197,3.1545424203077586,3.518772403500054,3.806645726157086,4.709952213847029,5.101234355438515,5.097433993706306,5.973858535316986,4.79931502692599,6.440259595090677,6.739912152708134,6.7759721887797495,7.289776869487511,7.300434005749052,7.374882724738204,8.52715716417114,8.619496697796215,9.005652882234116,9.379403988206718,9.56674278504593,9.677180885883917,9.559924696312661,9.108999596090811,8.887851545793128,9.152882662122849,9.320303786661265,10.29508237418642,9.532719925999597,9.21795695598734,9.481380838259923,10.49915169794877,11.297090538944289,10.949928780736476,11.993844319606264,12.284110470044652,12.777501703297128
d8,1.2743542285604545,1.2317198820542912,2.8324669299350207,2.8468657447370362,3.0327408279375647,3.4479809050049277,3.4479809050049277,3.4479809050049277,3.436795462275512,2.982529949410173,3.1022715445008453,3.2370943172579048,3.2979378457456883,3.2419184525417064,3.269002731223671,3.495956751351797,3.9139438370367445,4.122983404357958,5.274547898169247,5.729020707999434,5.651459685435405,6.642126725036005,5.270850128772115,6.9073033401595705,7.312881613580653,7.199968334541604,7.786129269056022,7.792581674568128,7.862861953074035,9.023169040538528,9.022146086683405,9.614642696432563,10.024093943207774,10.241423110297166,10.401793483919118,10.192904873689809,9.827174752165892,9.456003072856799,9.76991084714618,9.827074284198613,10.761631330056666,10.035033962558972,9.719388383484107,10.110207855408351,10.989924927617363,11.742253927017552,11.344729492120624,12.55683395271963,12.823920560723058,13.301538101456433
d9,1.4271239783706395,1.3976992685282794,3.12583198339212,3.1760280211398375,3.340494548004949,3.7986317560546228,3.7986317560546228,3.7986317560546228,3.769314824227466,3.3481632772986827,3.482285284012132,3.6764268134340936,3.7830691590832104,3.736821509423069,3.7242824191156414,3.9890895522078424,4.518602710749671,4.676663981870993,5.800842169832395,6.299830545896751,6.251334917807085,7.2227649531399525,5.729516631901477,7.424710111747984,7.897267259807333,7.916556290907515,8.60776206919252,8.667683444473935,8.734514363707543,10.014644310858333,9.911796974141808,10.286532406872551,10.674376651004433,10.889710371812503,11.136693356582802,10.916622709673273,10.413430028659436,10.093469097209148,10.366788027637671,10.568969401345731,11.501605120443193,10.674594719798954,10.315303280804304,10.65954777405754,11.552409571181004,12.262108924379174,11.79912747723793,13.126413026036634,13.457394636240863,13.992196490809686
d10,1.7925762602667816,1.7618011383653525,3.9608526438856755,3.947186913339427,4.03562299485486,4.585728942570935,4.585728942570935,4.585728942570935,4.599362227877146,4.193293144411674,4.328554612991108,4.458431177661446,4.575865360370244,4.59851961648601,4.617960274004062,4.976090526821492,5.376050114153827,5.4960557716199006,6.739382080538293,7.179716307371431,7.184297430095033,8.090293436795179,6.689574796911162,8.409387797030428,9.001500038771846,8.907198322998214,9.834957613834717,9.85138601480841,9.92027276753318,11.409577084112675,11.34639701479297,11.55356647222543,11.97729936108163,12.142299477639074,12.287121887621561,12.182337807814758,11.681657144615912,11.270165729569952,11.573737780346061,11.66985533978893,12.489882935301262,11.691014589546636,11.379924973185767,11.46635264886379,12.558145666462892,13.13765541262311,12.759594836425421,14.054331129377383,14.380862440350125,15.058722228385196
