decile,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,1.044108649861893,0.8758604605886445,1.6254715234433477,1.627725150214874,1.691265303551989,1.8940953599155201,1.965421443095704,1.971517439958464,1.9878042009259225,1.9703478069576277,1.9678585658029655,2.0071886563441064,2.0180075085622806,2.0119050120213364,2.163065664117107,2.163065664117107,2.8821974438962727,3.0350013186210303,3.691656084271493,3.9140965047840424,3.837032602198973,4.836102048275429,4.971835465283421,5.744490449431131,6.29029047193868,8.465338896798574,8.39451547076636,8.639528721967107,9.266623004713725,10.687589352690315,10.92609707341321,11.663987580862354,11.981364990689196,15.354544094042755,17.902250324193655,18.222871726611494,17.73801551116634,18.392366251463763,21.029213110228017,22.08539474330336,23.20818821062347,28.517025242700658,29.106631348272305,29.537166129480845,29.219772852948843,28.538935783411546,31.73847742151268,38.78884698728867,43.90790663469318,44.82061633617943
d2,2.343352092619159,2.1010427900025497,3.376396594985296,3.6138381432047595,3.7451050102936825,4.7312509446249305,4.594157574566038,4.527682065337887,4.670802333381321,4.552345936412826,4.77231765843347,4.524561412244759,4.691920709507819,4.789120270352168,5.711024336869188,5.833771810326602,6.356471289280526,7.164943102625069,8.418359849773907,8.792387578354985,9.072387740379721,10.68677942397383,10.321902747958251,11.07756778384622,11.639611807107517,14.09753087897271,14.724913427309485,15.222578758849389,16.315683943760696,21.761871501625098,22.059166041917173,22.980401706985948,23.86372466409911,28.369026778529598,31.17984921854843,32.2254002109472,31.240535115411113,31.559457353995516,33.76864810769511,35.36271708799717,37.66537833957896,44.825387679224335,45.895810274091936,46.88084110040917,46.190794636571475,44.494218132203166,49.22812770729968,58.013668374183816,63.08760689361562,65.29979517606162
d3,2.794920646260713,2.930711859539005,4.007051222144999,4.0073232639476775,4.024865322586942,4.79220094959788,4.632282080119074,4.536623163162886,4.670802333381321,4.552345936412826,4.77231765843347,4.524561412244759,4.691920709507819,4.789120270352168,6.00042285878891,6.032464228877745,6.356471289280526,7.383915350189224,8.678352382316683,8.907000981085217,9.072387740379721,10.68677942397383,10.838101771332145,12.193156135515617,13.361085338343992,15.96518294917038,16.404088336365398,16.9307767496412,17.668110967689476,23.007496619095274,23.709668041970634,24.032240292659726,25.711989308587153,30.909842888863704,32.38728413655128,33.346911893544345,33.17308582356614,33.35768951457107,35.5818648825581,37.08756413342207,39.77064536513968,47.56290701330324,50.306407301847074,50.88751478448497,50.04082268294131,48.82538699774331,52.99457107445869,60.069490007469064,66.83008388525518,66.2824785373715
d4,2.794920646260713,2.930711859539005,4.007051222144999,4.0073232639476775,4.024865322586942,4.79220094959788,4.632282080119074,4.536623163162886,4.670802333381321,4.552345936412826,4.77231765843347,4.524561412244759,4.691920709507819,4.789120270352168,6.00042285878891,6.032464228877745,6.356471289280526,7.383915350189224,8.678352382316683,8.907000981085217,9.072387740379721,10.68677942397383,10.838101771332145,12.193156135515617,13.361085338343992,15.96518294917038,16.404088336365398,16.9307767496412,17.668110967689476,23.007496619095274,23.709668041970634,24.032240292659726,25.711989308587153,30.909842888863704,32.38728413655128,33.346911893544345,33.17308582356614,33.35768951457107,35.5818648825581,37.08756413342207,39.77064536513968,47.56290701330324,50.306407301847074,50.88751478448497,50.04082268294131,48.82538699774331,52.99457107445869,60.069490007469064,66.83008388525518,66.2824785373715
d5,2.9221004243544915,2.9963753786764804,4.77395634680868,4.943493590160485,5.1666065804493355,5.954512363991203,6.066468942918407,6.135185907118054,6.131304624882387,6.153728851606739,5.812681719096456,6.0638825572030814,6.123273914236211,5.8766177409310645,6.671046210304065,6.706108181801847,7.896292814727427,8.627362496130354,10.14092598336956,10.598785544074703,10.862503758655253,12.742846014873185,12.637854453689165,13.94425855413678,15.302621236771762,17.248478393107593,17.66279184341592,18.228321571167324,19.451805666102054,23.71377443281794,23.76837921472588,26.283174160437987,26.874989173159484,31.336821954810528,33.988595517254886,34.95455816742268,34.765629882347774,35.65138425548336,37.57661384435859,39.41442230981354,42.172705217137135,49.439751783465866,52.21376623188961,52.71332749320582,52.104771725465945,50.98935276563697,54.4896257044634,62.65785783922481,67.12775577796974,68.48956840011684
d6,4.336681372615962,4.116468919467829,5.786168254958508,6.067309893964856,6.3190833715385,7.909258979174149,7.751824135558222,7.750591428521481,8.243583291357986,8.234152185738644,7.757331727455833,8.128431019795686,7.985063038387904,7.766955188271891,8.50117189663619,8.78442476447486,9.331850493220319,10.586738509062474,11.922982839310132,12.314105227867945,12.805873819713057,15.718068269598382,15.451200973786607,17.629159505949282,19.393806164323447,22.219075100639884,22.706818068004207,23.326811286712676,25.552546487002054,30.35449431245875,31.146144188889814,32.398865664145184,33.644463357613176,39.21552561647024,42.38047898595675,43.44379157331703,42.67216675575075,42.62288627049723,45.06738684254403,46.96445791603974,51.33881450433687,60.79363644419876,60.85982842194094,62.605497358860156,61.41483724024164,60.420554667622,65.45484321862295,73.60570473610953,78.91861225087419,80.33644932274085
d7,5.946390673196468,5.494095113630236,7.564191157545343,7.904041310054931,8.083723788103917,10.010032726004187,9.83022222815831,9.820401588691151,9.820394688039102,9.784674129971158,9.583681029251968,10.111602827853684,10.011157818416075,9.109941849888637,10.061096961942415,10.256143215717456,11.387528595902475,12.161905950793741,14.566314640497126,15.197556183353402,15.332343428647695,18.442526935717193,18.288141001997936,21.688088741165686,23.262623018942893,25.178419548064678,26.14615677689563,26.98453538261403,29.23903061004831,33.80736058181809,35.216275487338365,36.96983087048301,38.7830456171024,43.88820584351808,47.52210827802967,49.14101130610021,48.97688275734486,49.508836594660664,51.843840456470176,55.00650972784861,60.396173774752654,68.72016733032086,70.0572092374239,71.93646453939951,70.86977908634545,70.1339648208604,74.73716050301466,82.74386909429366,88.37742476742498,89.44116150604341
d8,6.048540218662039,6.2557975816426294,9.2182631544876,9.317099895982869,9.577490095125658,11.46148425469176,11.40214191364273,11.749473548083433,12.216182891256398,12.538993684202742,11.906941435628335,12.125710570094776,12.360826078102178,11.957287141215481,12.993975922029815,13.59489927975485,14.43714698027261,16.203329439834125,18.362041415174428,18.470044544508077,18.53960736582122,21.27070211344091,19.091102499347546,22.421563945299866,24.333413267463197,26.106618578398958,27.10833820585704,27.6765772455231,29.67245988946537,35.13751820256227,35.9021366300715,37.84748620346548,39.730997013273964,44.76590202975791,48.612600612029965,49.62659275590293,50.37969663899777,51.20146133143269,53.72540613285671,57.921559628148984,62.61785252711346,71.049311720047,72.47824646119616,73.84823250517749,73.11086345280596,72.50991980124584,77.89557654138257,85.23186618175718,90.48645853774293,92.84022818992942
d9,7.470288135642394,6.935109764572873,10.708412195677457,11.165229959583817,11.411367731062462,13.66715572954025,13.806989735920524,14.172148103250276,14.6233389311062,15.029254861870623,14.460902915992193,14.73410447795627,14.65755474276998,14.342688954507196,15.103229281079232,15.56933104996138,16.671976362789547,17.511580736981735,19.196476729886264,19.489249619152666,18.660439437928602,22.453507639665336,21.612458520833847,24.239246394769285,26.80675389552642,30.1080502269528,31.495585183129926,32.332766935890426,34.05649019390492,39.864332681252236,40.8417653224784,42.69952854948631,44.692462527757144,50.58083004420031,54.19308144283593,55.11532030185568,55.08705429520522,55.455543121911106,57.114600806948815,60.569467802973364,64.96572478812624,74.29528048340384,75.94750090132406,78.13422316427263,77.45731329873135,76.21927783516121,81.64038876316084,89.87130078578737,95.23141162995785,97.13742833862865
d10,10.852756277957322,9.90014749252389,12.29620407411222,12.6771619635505,13.020302427608613,15.102198105912356,14.784789480541956,14.92751188886696,15.63289801918317,15.430883381541724,14.530544976472976,14.940710726819995,15.59798730752398,14.545047348823232,16.146824139024375,16.86360100148286,18.718369290274094,20.520583518545166,23.75253882316847,24.408686448514914,24.401923474820116,28.435649157871467,27.59172559887549,30.699643257742785,33.26613543360817,35.293419916436605,36.311025096490205,37.54092305774625,39.6392496268438,45.50743831353836,46.71487120918862,48.6129484053331,52.241518937581304,60.04713036879423,64.92056066901424,66.22403776508614,66.94728208560444,67.60767136090631,69.4117068977125,73.72360960249691,79.65821334719608,89.27816641631361,91.13726810770551,92.63693542715023,91.69520761132063,91.31731474469059,96.67497078197728,104.09965585238994,109.71224933486212,112.83174216294256
