decile,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.003613641454975003,0.002785665462877301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015885319693893143,0.0396052738894932,0.2017478110215038,0.45288957811688924,0.45288957811688924,0.45288957811688924,0.45288957811688924,0.45288957811688924,0.45402843470616827,0.45623915632065104,0.45623915632065104,0.45623915632065104,0.45623915632065104,0.45623915632065104,0.45623915632065104,0.45623915632065104,0.45623915632065104,0.4637283930773749,0.47826632325219176,0.47826632325219176,0.47237461756652516,0.4609377771178782,0.3128470262438025,0.008631250775322563,0.008631250775322563,0.008631250775322563
d2,0.1721438864744483,0.15031987472165975,0.03874786819119933,0.039464669984267606,0.03874786819119933,0.03874786819119933,0.03874786819119933,0.03874786819119933,0.03874786819119933,0.03874786819119933,0.03874786819119933,0.03874786819119933,0.03874786819119933,0.051151409125863266,0.07428733287976871,0.11233021144419413,0.11508400368034213,0.15713713745804142,0.23876969126181055,0.23876969126181055,0.2407170433804858,0.2434964079514323,0.1803354935062817,0.24496643499717136,0.3834880726158254,1.1105977705153625,2.4225945133327182,2.4225945133327182,2.4225945133327182,2.4289870824914894,2.4413961873291044,2.458204939353821,2.4850011787431487,2.472842524575544,2.4379184912000085,2.434088374323497,2.371937647560853,2.2727828862226387,2.137461546894274,2.1352305073504914,2.1643618259600337,2.324644100836532,2.471578236898885,2.4103643579910474,2.221957616428754,1.5460805064925405,0.2962916371115867,0.2962916371115867,0.2962916371115867
d3,0.29823205622773846,0.3637886384052521,0.5029478548518369,0.5312174692497886,0.5466631032148893,0.54241233205193,0.5341608350885381,0.5341608350885381,0.5501827789361908,0.4341703091131317,0.46661874115306934,0.47525146432357934,0.47525146432357934,0.515080699984328,0.5350916526641616,0.5350916526641616,0.6121624062226486,0.6867092952581278,0.8161853520602202,0.8161853520602202,0.849900264490359,0.9073135812604918,0.6387566732719068,0.7724229251791976,1.4695447709659768,2.333982983335303,4.4433765934141904,4.41009267319963,4.345482710430188,4.345482710430188,4.32519334774886,4.333366278767439,4.339928030356054,4.339928030356054,4.339939238079321,4.513877603608188,4.734657585117635,4.442683704983594,4.315812696956003,4.315812696956003,4.435793860735091,4.684068247851248,4.7177041117148155,4.516539450576385,4.135342359322079,3.042539545851046,0.9599337429440717,0.9617817863512936,0.9653691647300184
d4,0.6617858187544478,0.7872308534499926,1.2598418142339098,1.3043499685972817,1.3541650083235872,1.3226025518997595,1.2696986787602114,1.2935093939745177,1.3174903977751575,1.295632825453219,1.2998986903182312,1.3081794868209022,1.314467902711232,1.410126600114817,1.7166616738806733,1.7590968876634028,2.1221248867405524,2.3258955662176373,2.8358218141636935,2.8488708607849,3.0446220872481344,3.185279455147748,3.0540239945133205,3.5085626826554828,5.582439664748408,8.317230028353205,12.011313990446542,11.99602134096856,11.970689063191234,11.896246672704752,11.888129760273333,11.946375388762801,12.197272712674817,12.119453511704052,11.989089411950154,12.023981151885835,12.357896622979155,12.23719020515496,11.937824503123814,11.864609602979122,11.946574972706427,12.30144857197595,12.501970936587188,11.836664347848016,10.647796715535916,8.74550018145359,5.256310217540391,5.389961091313335,5.6206892855059465
d5,1.1368070630407272,1.2070340231694834,1.8110452972576163,1.913530806571106,2.0888725392686918,2.286742642028166,2.286742642028166,2.31629166822638,2.3640298781350872,2.354421716385531,2.4510856095321674,2.6282984401006915,2.67439237096673,2.822212167457554,3.1091564782926824,3.268053701714126,3.640404914603031,4.279745781943905,5.042778579970602,5.279098069307754,5.556431843393758,5.915306529378956,5.692029555886885,7.25276338345442,8.768719482637195,11.175427555147518,15.321669033269245,15.264368232968783,15.296146071276201,15.582715015105645,15.895191817286886,16.49511110110538,17.28359292321729,17.223087370445686,17.22267561218338,17.907670901813017,19.04941359406132,19.524441078795007,19.990957560721633,20.025982003760056,20.5163299741815,21.40882723627826,21.552026274712215,20.38217564958569,17.813482064477835,15.038348724542526,10.704597454513692,11.101501909226181,11.482842126712862
d6,1.6951128171218715,1.9643506710262815,2.8601004905474614,3.0550728451185507,3.2253541819222384,3.2694151907431657,3.2583174648307622,3.2231517025761045,3.356456965424041,3.269723230480119,3.3741063199786705,3.560818794827861,3.6219275663382566,3.760053757948705,4.322897837640312,4.738539048547972,5.295250912154414,6.0485867229680625,7.120052646688282,7.4408921513761825,7.8692930445078115,8.271203848320742,6.899273082726576,8.4705843460805,11.5404552138616,14.568599810516652,20.404442448854,20.440105905342932,20.603533182414523,20.885284807333452,21.19261123832578,21.904338382394748,23.082565324463626,22.932220601854233,22.707894671006862,23.314626451697066,23.931764824196325,24.384028132865403,23.982701999174928,23.7845692526122,24.35264205543413,24.682078840663397,24.333678674335932,22.918812561729336,20.051447766414423,17.324662637369165,12.71174505694082,13.366518754068704,13.718554561435415
d7,2.393742779764503,2.6943797510197944,3.6917332970537613,3.8373395158282415,4.1834515785863475,4.642075019384382,4.632471579574287,4.633010684710833,4.604600020096089,4.5217349731843095,4.661814865160586,4.778584463567281,4.91319540657158,5.173923295794864,5.805305351814182,6.122793440830818,7.039043565060462,8.339923389869492,9.729730726998744,10.065829320381859,10.740449274242112,11.135986106938319,9.58651606454905,10.803270245436188,13.230350804603718,16.01598505554569,21.63470869872563,21.699267787916124,21.97068103292011,22.29429457579254,22.567810586400007,23.234083690949333,24.18889860340026,23.82694256105958,23.314390870698816,24.020223957135663,24.98391972130321,25.473271272636786,24.947498768477818,24.58333927608442,25.16123995670074,25.53047000520013,25.365335788641424,23.969309265971923,21.224177824348786,18.517057149307583,13.421172343310062,13.91886292057421,14.232358145778715
d8,2.8184011404351788,3.4128588626412144,4.404475087199749,4.713211002298129,5.077936457323952,5.575646732798985,5.594753141581224,5.679511901819183,5.83532611771984,5.888480513245655,6.031376817228703,6.2030326193842535,6.127347222545419,6.3923316830738965,7.137602062366785,7.417610921901411,8.280476189507823,9.337758008220588,10.512580279220014,10.79477281264379,11.519828290593711,12.334436235922125,11.423196425315668,13.53399667191654,17.241677963254293,20.592386890447994,26.950128113733292,26.87926276520671,26.952613611562775,27.713416486277943,28.39544799090489,28.845821475394903,29.862553619771067,29.333613362748316,28.277919996893107,29.311594361623676,30.368802872040423,30.959397460782128,30.843292788866787,30.55308495819268,30.41797310740912,31.013304593644484,30.989227591770835,29.415063457967797,26.56382294308022,23.700202158184517,18.44155414761004,19.20003298189115,19.73089815400551
d9,3.7250143230945314,4.507598057515642,5.831144055247215,6.1371542012134,6.879161034763721,7.946124365010893,8.104596257414368,8.503418055824781,9.138121866433597,9.364973061962536,9.452116609922589,9.55956695444791,9.548270143860032,9.951516764801429,10.889580083958192,11.237564247525636,12.028489344352321,13.229450999325435,14.54089260349231,14.599931109456403,15.388307589221021,16.599456090805514,14.94724592766296,16.945385560941524,21.362664220070645,25.403679768965155,32.695677980069924,32.817877433591654,33.17206349705682,34.37959652673978,35.779566059945424,37.50025384907849,39.506500243627926,39.173448912729526,38.54498637746724,39.8133092383021,40.970215889502626,40.940886904315576,40.43502945336721,40.44374763745821,41.167256451374485,40.84404613934854,41.04053818284013,39.02577652571617,34.82663868754558,31.50636886623552,25.568349393522183,26.636094553304815,27.440231637394433
d10,10.117615317900167,9.939048038015642,12.172269053258418,12.65838784463588,13.706465101963962,15.130322661369524,15.14356982242106,15.512599512345911,15.98091837198541,15.937462910035155,15.672354594315479,15.719152153067819,15.38041158533369,15.425488694691133,16.744774935314712,17.490337718837473,19.18768034742309,21.46192063586504,23.205480895248837,23.508042110431894,24.88897601913898,26.46177650545819,25.178088860368245,28.70934351899391,33.980187055119906,37.99262033430327,46.28500187989837,46.5711476506262,46.91857316381514,48.380577362709644,50.55321715258714,53.34310703303017,56.41832188663558,56.27855693580491,55.77284662629758,57.62603275781244,59.27140411821908,60.15120662127238,60.220975562308936,60.19275732365051,61.2077970766435,61.683276625206375,62.700410393903155,60.42348764392971,54.92265267636978,51.239906866909955,45.30813501447297,46.85899616326587,48.41764217358853
