decile,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5418173390978609,0.0,0.0,0.07544838157859246,0.0,0.0,0.0,0.3701446749712396,0.0,0.0,0.0,0.2519651934650078,2.2407589070092016,0.0,0.0,0.0,6.107580149464667,0.0,3.7246696004508664,24.675145502699365,0.0,0.0,0.0,0.33973852044168495,0.6860509084750674,43.19651163379558,12.994682142764336,3.168954363228753
d2,0.0,0.0,1.3498133151547798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644450285342618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8281037321329912,0.0,0.0,0.0,4.4341341100756,0.13250360767248637,3.029756749332698,2.9049864539888155,0.0,0.0,0.40516328570366866,4.009264716733298,0.0,0.20884698552393388,0.0,6.224706067882867,9.545386372743671,0.13843159856057952,0.6507127457905284,0.0,19.483520679127675,1.524697608740258,9.21372649040914,54.46150866658235,3.1601909163132618,1.3059118986388754,0.0,1.7298261918759295,8.51749388951264,76.86309101537803,38.23635044884716,18.4610756011098
d3,0.0,0.6960910979690524,3.9869682640717024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.460807977727086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583040416828915,0.0,1.294064169172895,0.0,4.12046576251916,0.015425308145616157,0.0,1.442594699273542,10.272418295786267,1.0797755277052232,6.812501081808609,12.615079226939876,0.0,0.0,4.0037721856215605,20.16600917672318,0.0,3.891661119000247,0.0,19.46909314790545,21.05746583186174,2.685760357010242,3.312741304554393,1.877593367291471,29.951258786596604,6.673287212843917,14.026824788688145,94.58689488964633,8.456935136370571,4.898123669606182,0.18629596240070967,5.465681931782608,27.542750567470357,108.49865529968798,61.87906255954452,30.136201455617446
d4,0.0,1.7182565717609535,6.832345633956624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.168144177926493,0.3731158314741059,0.8274139189266272,0.6478506873692922,0.0,0.0,0.7556799336454461,0.0,0.0,1.6263114083565462,0.0,0.0,3.433764843580235,0.0,6.3139700685707005,2.086410655407896,12.405253607609357,1.405706439961751,0.0,9.93127474941927,18.887916134805543,5.118881882129955,18.495691313537996,35.83083811251204,0.2991523899384134,0.8669506660658612,11.08418018732264,52.65489553176071,0.9761266400311293,16.041702812569845,2.64035142062907,49.16993046981507,41.576605685824816,7.139377697757272,8.695328952271218,8.268396594077803,47.69736588679781,28.6790265162545,30.561144838064962,161.3856739868429,26.31964970307866,18.171469377993333,1.3059212563993228,11.04736914772278,49.32364615458937,157.69138252337032,108.57927383419886,66.42813322830368
d5,0.0,2.8251576151462885,10.42342800822819,0.0,0.0,0.1732732376448105,0.0,0.0,0.0,0.05173595710183321,0.1184155302242047,0.0,0.0,0.46954382656896954,0.18723963456815085,0.0,0.0,0.2192816934451507,0.0,0.0,0.0,0.34097889179105323,32.221715154495115,1.6729592024925815,1.6417449479829749,4.569000248147535,0.0,0.0,1.957877659680058,0.12896632608547165,0.6018404287039765,3.2927764432675772,0.8439692536940946,0.0,8.998943485253815,0.0,9.346895495379044,10.054710600493504,16.12362806045055,4.9389839923678664,0.11736301400357974,17.170399535940575,28.007168885716194,11.950865322879242,25.52430234705945,52.24863818665118,1.3324431152349234,4.087433489082297,23.276189968952874,79.15890948630836,1.4554794154817223,23.065158754083967,7.170171787242829,73.53733935772595,61.49203006097097,15.510045712284064,14.339825067305753,17.277980711653328,59.474872495741984,42.99303187380144,43.499473069882654,221.46749746113994,44.91393948975284,33.36924657607625,2.9626252767201287,18.725515785632943,78.954184627393,176.08234453126278,128.45838998125822,89.46777214310448
d6,0.0,3.7871116889316383,13.926852814767134,0.0,0.0,1.077859216176833,0.18325641353398225,0.0,0.11686007304308177,1.801121137692835,0.6721087358681785,0.0,0.0,2.119961187257818,0.6892759786729776,0.0,0.0,1.0170153476173454,0.0,0.16218597191235062,0.0,0.6789348487483409,40.365844032447356,2.365804333695621,2.7538368514743503,7.211136619853029,0.0,0.0,3.801540040120951,0.768766532711922,1.3766691046747397,3.959306872142328,1.6203101718966622,0.0,15.171298123024442,0.6453854134641368,10.64043641319265,14.691638767711964,25.86770078007919,6.479450766814335,0.633190061199663,23.285084161108653,34.39399537452822,14.951018691118659,31.306536576555157,56.8930207950545,3.031485219760686,4.642831335450687,27.281691897831394,87.59557476345284,2.493202050905829,25.41868691273897,13.470909830291557,78.01736525746344,66.06007984470499,20.530918694983733,18.93982631064718,20.02771567646839,63.609092818806566,49.121263709413554,51.14744403274214,247.31172468809424,52.01314987760293,35.86784281468679,4.546067465703523,21.06436469103755,84.13775929260055,187.94069269952962,137.26104874432943,95.23138199388268
d7,0.0,5.543444098387315,19.29383301732033,0.20107817805411088,0.0,3.346652320966303,0.24416867885130955,0.280922637367361,0.7060763774862906,4.488368899126691,0.8692044638895595,0.2632956702948448,0.0,3.521337052931152,2.067178946904086,0.0,0.0679358768624283,1.9681703416060188,0.0,1.3795575051406637,0.42083675111730656,0.9900701679299893,45.040733890604706,2.7903708304660597,4.192009005771386,13.929822031400203,0.20901006245213338,0.038185349932465584,6.053439233600791,1.7603621648489955,2.5790675427414413,5.044262367731367,3.363065842711368,0.35622302766447334,21.749364382310233,0.8540415799435159,13.966084978537964,18.093853429826805,31.262089408342334,8.771855879607187,1.0450081250752667,31.918867287231162,37.35835526387069,18.717064644277993,34.873389181422546,58.23881263855684,4.124378536080265,7.2973644663222,30.855447707108414,94.87674272362217,2.9624682114873586,29.515299646737372,16.063316996634384,89.17377793907227,71.01003259009785,22.181339138550385,23.07957628998453,22.73137789306449,68.233520108777,53.289036117475305,53.55592472418512,254.98760857474505,56.711430133709996,45.06085260504694,5.448278734359686,24.96227343584862,91.46151085437762,191.94013821230058,141.7368027673626,102.10904194621196
d8,0.16439971983844615,6.98038812038795,26.21945646870226,0.6457962088148825,0.0,4.116157631328438,1.1710869162283508,0.6258017238249636,1.942556784770563,5.442410223619586,2.410943275037816,1.4314088876058797,0.0020187391571937496,4.901896856793144,3.4435822456150014,0.0,0.5211584115228298,2.4347616860931076,0.0,2.324873689316483,1.8475316083205549,1.6167572904616208,55.7691929884001,4.600736776871283,7.353026150666199,15.324558205879995,0.8731159768129935,0.6118608475707212,6.491721229744243,3.3285809240317583,2.9662633916886847,6.42459945068688,4.432177072434694,0.721343530688678,26.344085687277143,1.2573857220882978,16.681331507447165,21.19480271427914,36.968110964981555,10.7468337201475,4.626254585774046,49.9659751599272,42.10395604709905,24.258583573621948,38.12169273038175,62.56003956265721,5.597958473001189,9.340603810902156,37.710672899068044,100.95773461502327,4.793860806026284,31.2676568916915,20.477191990867667,93.24570645981862,74.79772203495773,24.535282723502604,24.549410353789124,26.482775493470406,74.00265519226622,59.812099960735466,57.40494956056236,265.49274671696924,60.884518596757786,58.295930897671255,9.257298694175859,32.58264866496087,98.96883760223022,199.7808524515471,148.22541268921566,108.96249716927562
d9,0.9846232380575195,12.218056330069295,28.933680231047454,1.0688507035603791,0.5210870594372103,5.220229253230514,3.43077746149811,1.0570049026725314,2.4429533624689306,9.908994532891999,12.384814243523596,3.2036087207705926,2.5176323160686067,12.779980304435231,5.504578911883296,0.183976094768056,1.9185993683474614,6.0066934193999835,0.5518449091813089,3.2882755546380835,5.966908445645547,3.0914308222373563,68.32413369515284,6.6016031569742815,8.63219428337663,30.880397890148753,3.7368713221580414,2.5836266615330885,12.050612688383648,6.307127804228852,4.817140698305636,9.269570552148991,8.047094148583493,2.461774802161674,34.994845226137244,2.8381651227244085,25.82655824194125,30.23353452715086,46.24473390259621,14.809400750294575,11.235895236490869,77.87699307982416,52.343273395268305,39.3492476544718,47.83207875003771,84.75210262525934,12.377807153442706,17.75736497868522,61.39659067596705,125.85371699308905,11.387109269423739,43.39935188005065,28.252078126444555,116.86907230207925,94.1502699760685,30.24703251128202,28.632856632208803,33.04736190218285,89.40798300500101,76.01098145025585,79.57824100341425,273.45545365080403,70.29450150848079,90.52196991915007,17.947248589925525,51.22324889460712,123.44950476305823,202.49198841725615,168.1943003301743,151.1692043686424
d10,3.675859622835521,22.015229040924403,33.164811726992646,1.4796725392662502,2.0803461705346074,8.852087129488517,11.745897025152079,3.379003445485509,7.316669154164831,17.674730789556378,18.0432734586984,9.376291558100547,11.115584676769899,24.1628213679936,10.325158171869514,0.9534891297620867,4.725055758243926,9.006362960708959,0.695635625901275,5.181204712669906,13.721822992290317,4.544797403790287,89.45101942482086,8.59285775828798,10.03371574274989,50.88247368326921,6.382738770990301,6.46097685023204,19.953616446063783,17.771185534718807,6.6212800226447435,12.096417552971985,11.980866454995468,6.464391073648137,43.42228065950862,9.571682797924943,35.05498330534783,48.02422954218031,54.447807390528574,17.316342648634297,18.959643743787183,91.39012936307901,56.93154663634205,57.894740943044425,61.79975627651122,102.70157234215914,21.494186089384588,21.20548587943386,73.87427581291783,138.1872637848657,20.091370347263013,47.646612492492395,43.00645895938115,122.78598951889751,112.17665900417342,40.44012585741766,35.39167229948155,41.29411711228101,98.59544293740325,96.1706808152836,109.21550972076443,278.6549109240085,87.90947251660693,107.04423661977765,31.457298053883264,68.21055070656142,135.22452288058847,211.36964287526342,180.16186504198748,171.75033446543299
