decile,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.5273702724277509,0.5380571063825796,1.0265014585242656,1.0427366952024717,1.0885223886565267,1.3861379912952674,1.3861379912952674,1.3861379912952674,1.3861379912952674,0.98645607255495,0.98645607255495,0.98645607255495,0.98645607255495,0.98645607255495,0.9869090209412649,1.0529304075861783,1.1965387881774228,1.2073265897360348,1.6236769470301113,1.722004337887985,1.722004337887985,2.4388782345318196,1.7078127325552188,1.7034944989450858,4.100869075283308,4.03283811659855,7.215293589455899,7.215293589455899,7.215293589455899,8.269567250082975,8.336341919194371,8.978216755432301,9.202562000979249,9.230185456645454,9.230185456645454,9.256234649029167,9.40710913799869,9.794501944862755,9.274133750414723,9.14310991231184,9.593086244383544,10.414152165284126,10.414152165284126,10.414152165284126,7.605648585510314,7.605648585510314,4.672745071452455,4.871217885424751,4.871217885424751,5.008400238376445
d2,0.8175102579194868,0.7732023929607493,1.5222882417098065,1.5548648784958872,1.7424304036859108,2.037069847518381,2.037069847518381,2.037069847518381,2.0327651051770155,1.4244548431640045,1.4534891316779543,1.4690971703067226,1.4910639063222697,1.4910639063222697,1.5268128329207988,1.6195867711457255,1.793708582983782,1.9254533775544787,2.421675209547299,2.5384477931297287,2.4931565109340275,3.529427536254898,2.737788566115127,2.6957141590627907,5.726542603947888,5.500895354899401,9.512281274748524,9.512627550696717,9.512627550696717,10.567370384501618,10.845333684920677,11.615540124612348,12.174858348176167,12.229160326502912,12.137676856187976,12.343693230917586,12.570722181621196,12.851086072770741,12.609044995363666,12.535171282315932,13.302129817694876,13.556451426692671,13.724559633933419,13.752003758520193,10.874718502226132,10.613058595779169,7.052610749610783,7.799210357666214,7.799210357666214,7.870768005634585
d3,1.0440260207384575,0.99577821703311,1.8104088349471503,1.86675977453826,2.082326635787955,2.479275189204329,2.479275189204329,2.479275189204329,2.4649633372514512,1.7347149487384832,1.7760536614066371,1.828572556707028,1.8756925725072555,1.8756925725072555,1.8818099445437746,2.028779658242212,2.244385110410562,2.3850047643933356,3.010607696645318,3.24453763614846,3.191024363294157,4.215141590318014,3.2770082498222477,3.198777111834995,6.7994380356173165,6.528954673623245,10.754635362017321,10.777501723480723,10.777501723480723,11.942355744295405,12.046487043570355,12.543394182733412,13.038472059405763,13.069560508007564,12.972273702508042,13.07326139575574,13.465529684288182,13.907493442269631,13.347126956684486,13.180900225073685,14.158825161729107,14.21292396339231,14.36090921969048,14.36090921969048,10.938033997819414,10.985715507301302,7.289241060824191,7.799210357666214,7.799210357666214,8.169636803704504
d4,1.1570764100920914,1.1588943828496552,1.8104088349471503,1.86675977453826,2.121146109251676,2.507371203691056,2.507371203691056,2.507371203691056,2.4842620953140395,1.7420989672773324,1.8156086781418819,1.8520829803554921,1.9002147273407206,1.893337551806956,1.8818099445437746,2.028779658242212,2.2837874451059994,2.4623111012564283,3.010607696645318,3.24453763614846,3.191024363294157,4.525246911316245,3.6873000880507734,3.6309491484596634,6.7994380356173165,6.6311255836090455,10.909464374053524,10.909464374053524,10.909464374053524,12.09731214873253,12.418549986762262,13.105558848899909,13.776554967880315,13.833958918834437,13.733756959253906,13.839046171888521,14.12137394202443,14.409779142625407,13.762580714335092,13.712831397173668,14.588075325309045,15.181347507105281,15.37130991774857,15.37130991774857,11.66091418778692,11.684865774816448,7.867692045989065,8.389078273764868,8.389078273764868,8.512978326877779
d5,1.2389428085094312,1.228037376718373,2.064960234394799,2.0700734288118356,2.222864988554151,2.5090788196234888,2.5090788196234888,2.5090788196234888,2.5025371256591837,1.860301217415622,1.9141832289475158,1.9484980912842644,2.011047806225105,2.0600972521479575,2.0099368769110937,2.4362603037702466,2.7543141695678957,2.904542174156977,3.789536804844654,4.130040808978675,4.105532863483357,5.028171620631172,3.724951392551106,3.687956059217366,8.196148966403419,8.103989837172518,13.416903419279283,13.43573028227432,13.43573028227432,14.992252463162762,15.287274197752563,15.750917942199388,16.626546187972146,16.63889771529247,16.50314089416359,16.8549707360418,17.49475074563045,18.16888404143679,17.430993907524467,17.193857180555888,17.992118140059425,18.89203826378723,18.913538134448338,18.913538134448338,14.318249649064427,14.100759499957324,9.056029952838008,10.156988322391324,10.156988322391324,9.924174393524808
d6,1.2785290528376878,1.2642952506422123,2.2377135983355547,2.2632873250372993,2.389036548100259,2.7583186218218843,2.7583186218218843,2.7583186218218843,2.7583186218218843,2.2139312231455315,2.273684125476229,2.3362491990536256,2.384255973589844,2.3654582654170184,2.429925269646506,2.497227514251055,3.2084715240556108,3.6393551455026865,4.963183260139292,5.372156763341286,5.342449881912339,5.851267854664261,4.338551145299566,4.331662880321065,9.982548603188965,9.621919723235415,15.05206726097085,15.079845545816974,15.077306329355878,16.55675917698941,16.910463531492777,17.64994186309617,18.455244845582104,18.487004470830886,18.27616472846446,18.492693708240246,18.381491627493865,18.616280909363056,17.63183589446295,17.419468884993325,18.42364838564226,19.403480140455983,19.434376036805865,19.465536914969608,14.674173175280256,14.404418807469819,10.052800984255438,10.796240448927831,10.796240448927831,10.357442725260743
d7,1.4418939450016963,1.3756005221533223,2.862796251619322,2.8682114317868335,2.9451891322196078,3.2285872808278264,3.2285872808278264,3.2285872808278264,3.20489879943018,2.7344250276063056,2.8829908692415342,3.056268356122397,3.125625958587142,3.093086024143724,3.100011077604594,3.384266204119888,3.922190525129353,4.159261902417809,5.3523226259444625,5.680431396584774,5.596302164052051,6.772352879227998,4.837854618074535,4.837854618074535,10.400721540115436,10.165554018345329,15.125327148731401,15.125327148731401,15.079845545816974,16.704750170810794,17.015167561162798,17.727662831333795,18.46217033155133,18.491903767727084,18.32336940150221,18.686923391668017,18.812210755694267,19.834440209763017,18.792901403961487,17.93985535839755,19.005590300405924,20.228468356364782,20.26594573624103,20.26594573624103,15.200969438295294,15.01039562311963,10.170951851880933,11.040916541970821,11.040916541970821,10.515775722070742
d8,1.468450169815031,1.39406518678308,3.188853987473647,3.2266083669542334,3.4125370422518158,3.8421485081956632,3.8421485081956632,3.8421485081956632,3.8233775351147576,3.1900736357048083,3.290914833924252,3.4037971202302395,3.544308960690242,3.5506536126412507,3.479512546940465,3.8055064605339934,4.396676556612179,4.5342666334552195,5.819423455391464,6.410084261423421,6.319965491289682,7.118503179521163,5.657837666000871,5.591889611927874,10.450636257012437,10.293386732288905,16.397558314738752,16.4024782737153,16.39823716382059,17.593067053553032,18.30054929981007,18.6661185962342,19.628863502782597,19.70237250185685,19.490795523926888,19.972003915138345,20.098754660854183,20.776797578723023,19.850634083190517,19.382500893535884,20.344673872693317,21.900618364279328,21.934168830203593,21.934168830203593,16.226295504191764,16.133758406201736,10.220749724490307,11.546637568938939,11.546907660312282,11.075022023771306
d9,1.6757002378266939,1.6953216545238305,3.3058636164564357,3.3718116705294334,3.577861348750612,4.035692509164155,4.035692509164155,4.035692509164155,4.019588549089384,3.4460793353011434,3.6052739721515765,3.842150988917004,3.85621276513825,3.794147080584891,3.8059208995468077,4.054831640976172,4.6027962937259685,4.841522238473846,6.073495769067925,6.670480784204097,6.625406114080644,7.391499001060263,6.009665461730071,6.004552267313035,11.191737031417897,11.05108135691792,17.217647035396467,17.237407205964978,17.185392063706214,18.474250631129472,18.668934167142943,19.19114888142466,20.42627398868559,20.454169851707018,20.15570981199898,20.428194763799375,20.671911161654783,21.000362668076,20.09041452268831,19.770549971021794,20.846723836700015,22.07630746719783,22.135051332727162,22.135051332727162,16.437345160367876,16.154395202164643,10.650461547422333,11.998878803331133,11.998878803331133,11.59431909938459
d10,1.991974452929099,1.9782559577327041,4.069006019498238,4.251381143642003,4.58334345560188,5.2885248180111155,5.289950768948981,5.289950768948981,5.315967115739134,5.021774513026324,5.188692022263345,5.368664232669446,5.522586282298697,5.422787809691,5.533904140621365,5.699407279883848,5.979259463147841,5.784168583355109,7.134348842491543,7.494911252561929,7.454148218190111,8.625991168532265,6.659901334062605,6.550466432475619,12.507229757877223,12.503203916296787,19.337110179918035,19.39414360641522,19.321696327545602,20.53492520271241,21.237276631426102,21.9372163605076,23.290107018754878,23.354898521556414,23.22139831794355,23.65162225837536,24.173766264301328,24.469687682746475,23.818069480233497,23.400712289928396,24.61431073497939,26.459728580431012,26.498629698830115,26.503246146365463,19.727584060678748,19.431441479460837,12.08590043132839,13.241608771256631,13.241608771256631,13.393722958703586
