decile,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039277445997054204,0.07624445399428169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29131567929224655,0.5654951421555374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04678625078612328,0.25372743646717894,0.0,0.14820847343802498,1.4239684396533154,3.648397402796264,1.9852768507226803,0.8559361100552755,1.6636685216726832,0.8937377014491404,2.60144985044142,1.727114258934117,0.11080670825875949,0.0,0.0,1.2709221752534434,2.467084222550802,1.0144796955224384,2.1007691989531105,0.0,0.0,0.0,0.0,0.0,0.7246173627203247,1.5436178200322828,0.3476082305042728,0.209319283397846,0.0,2.0630435334270203,7.141063324081799,6.259781466030113,0.9452693371828444,0.0,0.0,2.6378378359997723
d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921029005748555,1.9258468069982488,0.0,0.0,0.0,0.0929126170275157,0.17787617434868042,0.0,0.0,0.0,0.0,0.0,0.0,1.77518587665891,3.445949054690825,0.0,0.06752090369378672,0.13106998952323304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274893409193786,0.8439787226628545,0.19141859372594427,0.536900381942502,3.005052936654261,6.6121501033826675,4.4324134123148635,1.2032115169125366,2.470150718742486,1.5143839554655187,5.068186325133907,3.259962078073903,0.8890901179762087,1.1251355443681252,0.0,2.8015048530800213,5.438215303037688,2.5723854513885644,4.993454111518978,1.1999826331639247,0.03557970664841591,0.06906648937633676,0.0,0.0,2.690211667414468,5.398837558463387,0.808283741877249,1.0754273430821746,0.0,3.8419017682466814,13.97991777080344,11.950662628207324,3.4465252106878737,0.4540793611500023,0.8578133407019972,4.767802196211031
d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6637110399753279,2.7850909468605773,0.0,0.0,0.0,0.3263934692123816,0.4383422361906303,0.0,0.0,0.0,0.0,0.0,0.0,3.3263770556509336,6.457084872734165,0.0,0.3420883442493202,0.6640538447192686,0.0,0.0,0.0,0.0,0.19221914269480372,0.23067239010178137,0.10566386513232999,0.6024295669630619,1.2647429219047415,0.7556522226413542,1.240889584022671,4.412879979689107,9.946810061968009,5.875678576284552,1.8065336458443226,3.6597373564779296,4.260710387194716,10.324310613355529,5.2156045290976945,1.6137701223688132,2.3971074686578735,0.0,3.5165880741014997,6.826318026197029,3.6371658962760924,7.785510744579666,1.7823064143206566,0.7876710565928942,1.5290085216215004,0.11626008089662584,0.04472424226167576,4.0722130160781775,8.036937472022418,1.7814374002846536,2.005033527624217,0.053859258257926756,4.95954855417279,15.743828177129112,16.773665909230616,6.430948372152829,0.7478318177262491,1.1354016642814009,6.88296801015545
d4,0.0,0.06605882662946087,0.004491297360555464,0.0,0.0,0.0,0.0,0.0,1.8027313672499543,3.6557940955111587,0.27822432613062653,0.24838112195485587,0.0,0.8229230471447216,1.628041964378669,0.0,0.5487143185993507,1.0651513243399162,0.0,0.0,0.20744626004252537,8.212520698401159,15.181513061488703,0.0,1.2799814610205085,2.4846698949221633,0.0,0.0,0.0,0.2725842087083372,0.8704425054286251,1.0685222595313664,0.5995455709537375,1.8072182365848708,3.0696987721787052,1.597671668166539,1.86889739144873,5.868664527522895,11.149455457704876,6.963653495173124,2.8344395794032686,5.873049050250745,11.956877920869191,23.321371484716487,7.503503379056679,4.431278721762272,5.825580249508848,0.22614394611689834,6.40226017074156,11.088376473752458,4.742632304866095,10.288285756926909,2.2894664690168494,1.4270892165728777,2.9166251612490233,0.7079399213634041,0.13987149682611638,13.425787636942301,26.626551016401283,3.5116130059973663,2.8040587691890604,1.2355227388221468,6.715348608975755,21.924473238311283,22.212587906131226,12.474610315505487,3.8615462487958747,5.735972630407216,8.1235851050786
d5,0.0,0.11571274999836477,0.010650564439704482,0.0,0.0,0.0,0.0,0.0,2.38208603688242,4.245757433612974,0.6702301322541487,0.5400825154300397,0.04874316279104861,1.357655543428643,2.338062352948048,0.059406033480385506,1.0865155795615387,2.1091184779723986,0.0,0.041184486683682735,0.6664877197930513,11.64186911224992,20.400667629830508,0.0,2.038717854542662,3.957511129406344,0.0,0.0,0.2802333882080029,0.5342773869770095,1.4986714399401186,2.380403322408857,1.021044831910162,2.577734462874501,4.293426593292458,2.6556424810629267,3.428877376250222,7.463975712838183,13.163232621320532,8.66496561577635,3.584415623560137,8.13606633078195,14.592244689850531,27.083884239844657,10.026680636577277,7.021235882923014,8.411791328554287,0.5569192861607849,7.829049562083988,13.309281298809951,5.4685437719729775,11.841558730106568,2.496710874048282,2.006286609127926,4.469913854865001,2.0248049643684816,0.3303515277989162,17.013237385752745,32.92657619862172,4.865514879428404,4.947854353865082,1.5320012661437292,8.547122172944562,27.14860168444033,26.940795785766323,13.566230234778303,5.818333640607802,9.07890522773848,11.665957857638471
d6,0.03403030462729802,0.2384245384894959,0.21962123757080962,0.0,0.0,0.0,0.0,0.07676247507779707,2.9088886585482228,5.384065444866827,1.087688898179684,0.9606808537269759,0.09530915814543121,1.934786688465819,3.6946565156584197,0.6504249001352118,1.5604067146230003,3.0290247989740595,0.0,0.2216705017682014,1.5517480702391793,13.640515821503417,22.92565276221658,0.08816242054398545,3.301585289643091,5.662966931626593,0.0,0.09585662573327533,0.6077128761965661,1.6439994797122912,2.0099962226847907,2.804955470861966,2.0032599276553924,2.880971404696859,5.6400755425858975,3.7195745100900903,4.727709694795491,8.424958204304454,14.03653201950389,10.227297877506928,4.472890546841385,9.441624207604432,15.133174449695012,28.685007331639227,10.704891332517272,8.931094834903242,11.37680857939847,0.9842623208051048,9.241708847515236,14.921935958374771,6.126430210892987,13.54994361548494,3.4873502774990133,2.8358957064577717,5.780358533873011,3.4490682054683384,0.4944481161581494,18.611155692322903,35.71949218634757,5.65051923821583,8.413196530961836,1.8439427390639633,8.995263172421751,29.485384676797935,29.79104569444854,14.915317656893547,6.406215032886903,10.619409883443861,13.612889996438902
d7,0.14134659757966206,0.2798653438276766,0.3226310574092544,0.0,0.07202961473843729,0.13982219331579004,0.0,0.1848150114077477,3.5727924435904588,6.7994794678136365,1.4372671864995508,1.8426321351449881,0.22545187780176143,2.209304523301714,4.617099919036305,1.0232313814111047,2.3191053980002194,3.912692231084061,0.0,0.323932711338438,1.9735618059374485,17.769171552240092,27.93591120140472,0.19797236386564643,4.315268883374191,7.029051845955663,0.0,0.2659676425347266,1.2170456790258435,1.7492958672312704,2.5972345818451417,3.5114265271449385,3.3353355911787532,3.7938857498022975,7.2826136286586305,5.263372848155388,7.754337466434246,11.87267912701335,17.46824744792265,11.60065465399264,4.692684298149605,12.079083297410302,19.24735929216629,32.493172119207216,12.004340910232738,11.403358812963035,12.843451524279827,1.0804639775787992,11.356349373760478,18.34588665679395,8.917376086861145,18.248128216064643,4.613444345913304,3.4236149055302647,6.676620013391555,4.604433467139297,0.6212822733228686,23.11196275926829,45.16106361673401,8.753333051699371,9.567150115913936,2.2571041930628977,10.557051588560634,31.87811280950928,31.855756365586064,16.755681861336853,8.884022707961144,14.935920024804526,17.38582277713009
d8,0.2022686524546807,0.6622892548972164,0.5993856235996737,0.0,0.24000766860557257,0.46589723905787617,0.0,0.20155206603235293,4.613397702563903,9.242632943306608,2.287412986118759,2.415355340454951,0.4087130470527981,3.9323450900490826,6.415513274086998,1.6910547013999597,2.7073089691412386,4.418200638622675,0.2066280248263832,1.9341956167960945,4.329348929197851,18.186275107578133,28.57169263812327,0.8383572960027578,5.2194511123667695,7.932643650994137,0.0,0.38501811101434386,1.3632078031684554,3.312633436201753,3.1729600153179627,4.562022474291809,3.6355442171248726,3.7991620138178988,7.320848024976275,8.348846376593027,8.039681963769196,12.795884313801125,19.74252972277812,12.263115345680298,5.931717913038082,14.193767976170182,20.144029053898606,34.57888055376939,13.47824104671964,12.631686959147462,15.319095200816989,1.2738136080354754,12.28519193172024,19.85910818108765,9.767820067168554,20.192187127157613,5.499229312951701,4.163892821048167,7.54774309445009,5.81155129097657,0.6892241646235062,24.399187444441218,48.04647301956073,8.81967199200352,11.76240702130277,2.2902119032574295,11.857456485367752,35.48737591938939,35.730271525797306,20.63325739586908,11.297018507244019,19.624300638261275,22.289698252780063
d9,0.421359268365122,1.434253906459242,1.1963882293218575,0.0,0.8369777515479768,1.6247215177107786,0.0,0.2835637497383692,4.683313454616548,9.46218807822273,3.276094706141579,2.4281933021216258,0.6528667264099973,4.680355460286394,7.184659746071535,2.233222172381289,4.6984953319283855,5.013162567512797,0.38887459891411463,1.9520590183910098,4.749213750039953,18.547442948987793,29.832433560838,1.2320319155920672,5.979115056942948,8.731188844636137,0.07918318241393167,0.595926212306589,2.44149188025001,3.838142193582103,3.2551969366816986,4.73168909278873,3.6644870671738,5.181735818029616,10.317160381480466,8.409346357336897,9.020562671571984,13.704488070649582,22.107735407460282,16.541471850304617,9.138978773294463,18.718859181181035,21.920820405141967,37.670909924382585,14.864417955553602,12.719236685724878,15.664003645703447,1.3203642873768224,12.836307874706488,20.243208177295084,11.286089022294346,24.513223569342696,8.372317252547301,4.464127981221365,7.924056610981333,6.493107526422751,0.7033196285300167,25.148423053200684,48.832203915515954,11.001585222247675,13.930078635322426,2.890845179356536,13.25236287762694,39.029969210107396,39.401220517975034,22.651967316764694,12.036427171995225,20.093971601037506,24.26101048148743
d10,0.4523420092002201,1.683867229286853,1.564183624951159,0.0,0.8369777515479768,1.6247215177107786,0.0,0.7377651487177422,9.469500521348875,17.6051277919977,6.653203924225828,5.3696976008025805,1.077009691433728,7.22527323121661,11.417131242384675,3.2976346977753863,4.797514729149585,7.170986823094636,0.6589131718164253,3.7502701641245153,7.0290667156945235,18.970792013615164,29.834520518898987,1.315876490133315,6.131571777672658,9.197647575164968,0.11234446983068594,0.8051628728728963,3.544371370738093,4.874412815833218,3.566956227045522,5.457867699458664,4.646966319212279,5.3122808609794365,10.430435684277885,8.929975723213833,10.30372396167056,14.960196008615224,23.99174547089743,18.74179455311551,11.408982040726254,23.149823676718725,22.20913780581873,37.70261514094917,15.090106588184169,13.458895364553806,15.968579778918349,1.5140223381003786,13.241805061778841,21.20500725372115,11.584471616277618,25.80640040910175,9.127550261494674,4.694784713203978,8.312047233246659,6.754399119575985,0.8287353086944884,25.207961198683357,49.46298918868727,11.590844703469752,14.165971449753718,3.213583412780786,13.647356562307431,39.59767841339115,39.77151761624945,23.64084027940264,13.135106501875491,22.71882334283931,26.221385519487015
