decile,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.4211529894679854,0.4253797943945029,0.90808695845374,0.9401527869629721,0.9653777349761095,1.1292367406265273,1.1292367406265273,1.1292367406265273,1.1292367406265273,0.8004401788424207,0.8004401788424207,0.8004957954483103,0.8004957954483103,0.8004957954483103,0.794413064231337,0.8579109785498332,0.9670250463627204,0.9690841523788005,1.3392560658655284,1.4037681018320565,1.4037681018320565,1.9013251213457203,1.373259893694747,1.3458957785459558,1.7069664549261774,1.6922643772255799,2.198624682391226,2.2017258613594963,2.8413451424262677,4.892319125140168,4.892319125140168,5.067551459998862,7.746057288449542,8.348103527544229,8.778867530206453,8.72287366006113,8.692770648914827,8.693968475360844,8.529415157600367,8.837146909289228,9.11447199284143,9.055792385616806,9.290576484474002,9.290576484474002,9.040942789867923,8.955919182012616,8.765771691148437,8.975234671649023,9.138798591803786,7.440473815045482
d2,0.6380827415951009,0.6028311760971343,1.3453174937625483,1.3692217826114523,1.4333709858381107,1.712497163520729,1.712497163520729,1.712497163520729,1.712497163520729,1.2075267298640675,1.2154679974079745,1.2341481548800883,1.2566115341789785,1.2566115341789785,1.1959018577613494,1.3037249206993446,1.4231925332059627,1.5330972342430618,2.0216339648631996,2.156074811258876,2.1202449177540443,2.835129919874797,2.0397333770140698,2.0068568325045897,2.5327337106146097,2.687794205778361,3.301823874390209,3.3923852487472232,4.343564117472788,6.723217957606735,6.722423946066047,6.922474152562835,10.29476433033204,10.910317671841796,11.533876188846568,11.483601383567244,11.395436414292877,11.421657267719828,10.923253552922194,11.350137497725989,11.617956963807305,11.76482928334543,11.96554186415106,11.96554186415106,11.569831788598089,11.492066832093657,11.014794240309994,11.36034482129871,11.085014159141801,9.39504636250272
d3,0.7655755312208161,0.7563258403148845,1.702837139467329,1.75391933461083,1.8448150051192627,2.172012520101551,2.172012520101551,2.172012520101551,2.167316847113379,1.7630380470690015,1.782166769642874,1.800021579740061,1.8530415627551562,1.8334375058897947,1.8085432022110979,1.929247290702196,2.1131272013354896,2.3246638487515376,2.9346872870301772,3.129890433685955,3.0861488533756654,3.9770762549277676,2.9179189290116434,2.8876897523384586,3.249080559152844,3.4496877448020484,4.11166986274407,4.218579612250966,5.3711382444493,7.464643980433702,7.425265589667222,7.563460424711709,11.682051388794047,12.272235383888573,13.033256298182376,13.082474794707995,12.984099671481534,12.89725929198192,12.280471952189036,12.829525557887404,13.036602884272856,13.333902437364737,13.630391976205772,13.638593090490062,13.196582671453788,13.186320443147896,12.761593545565232,12.981508132332461,12.369795374787518,10.834012987654132
d4,0.9180855391540301,0.8488181069756934,1.9995005574747424,2.0253914662994097,2.1714052790384826,2.4781662925916734,2.4781662925916734,2.4781662925916734,2.459246438035534,1.9689641403233342,2.045484649296506,2.0903335801783163,2.11747718584378,2.107611678648402,2.0886613613494975,2.295379238632602,2.5846613717647178,2.746334075848558,3.5334210285002534,3.8099151848141597,3.770258165923076,4.657998948741569,3.294249158976352,3.277723756068886,3.6990971165271644,3.9607124874687427,4.664536156907263,4.818725800845376,6.1036448488765895,8.139485353894447,8.106692262400298,8.283138283812859,12.767397479659317,13.45506337425654,14.332526470864158,14.257747054829215,14.222156219132899,13.99824890498866,13.235425449085074,13.812644725598522,14.007514865649592,14.37386741691771,14.654532334379487,14.66743066658558,14.311727724955954,14.216572574801138,13.893396323435596,14.159392036149075,13.526638229546771,11.980076775859455
d5,0.9925143729344468,0.9487765707423955,2.241393149246691,2.2629177233851734,2.3497058091151133,2.6488502664429925,2.6488502664429925,2.6488502664429925,2.635429133368355,2.2100377754594085,2.302178013110978,2.3318916891967154,2.371711432108215,2.365047884046459,2.385684953843144,2.56490321174034,2.8941183225442666,3.111629499606105,4.033552993681306,4.336128802108756,4.281511054503979,5.05859514573403,3.702451690043926,3.690349930769821,4.021727840676536,4.197142296908725,5.0391556573902365,5.157470957322227,6.53529013099263,8.818926468160992,8.744944757405289,9.05754924719333,13.615738588356484,14.38622165455771,15.580178705294397,15.443576647120159,15.270274592112852,15.070570333885183,14.230522538168065,14.959274558567397,15.09694419115226,15.647395277692274,16.05210054300675,16.05210054300675,15.619906156913277,15.420723246641192,15.01215922126151,15.099588296733128,14.448839794138305,12.88699787378248
d6,1.0975635005741988,1.011848429066927,2.454352519591658,2.478707964413606,2.556685294618608,2.9001596052901477,2.9001596052901477,2.9001596052901477,2.89027474149281,2.443999420865243,2.5533535733337036,2.6483088353952544,2.6762779089814,2.662827733800848,2.646870506436759,2.8308273976861478,3.219044783355753,3.3917336498318527,4.35202917652689,4.7114856364266,4.629212645989757,5.6227281666332996,4.038765553113106,4.02764631407913,4.336920244360205,4.579125294220603,5.4443654387863365,5.572354247720796,7.023785332439912,9.238091100762315,9.150347692445397,9.43311746620805,14.268036511107022,15.105772419825112,16.229862397691758,16.07702136745177,16.101428502402698,15.892171288479982,15.05940450079955,15.78288215808897,15.992137627960583,16.565695296407263,16.983989099294625,16.983989099294625,16.610733067272598,16.47085570927831,15.937090639086183,16.082443901860653,15.316642342002396,13.909895367184493
d7,1.1640996776231238,1.1242665871086133,2.672691464167598,2.685355348381999,2.8060276088435865,3.188444712220636,3.1847079574355526,3.1847079574355526,3.1606849089996762,2.765159767619181,2.859816347493673,2.9180605295696473,2.975772318907721,2.9577635853693884,2.9544354018132197,3.1545424203077586,3.518772403500054,3.806645726157086,4.709952213847029,5.101234355438515,5.097433993706306,5.973858535316986,4.366899628064194,4.361541517131977,4.729514321185161,5.038480906447635,5.929734831768263,6.0536319618303205,7.512175871162881,9.724337280900162,9.652317221689175,9.960206661645964,14.823553036792328,15.740542607151449,17.0099160694847,16.927892614172723,16.75608787944449,16.552763401044725,15.638895315400802,16.568833155795296,16.839394075390924,17.480197643712785,18.003352352023718,18.023666991867778,17.4542384943554,17.27625771303212,16.764641779512743,16.85245269526331,16.14283671546761,14.6335838258703
d8,1.2743542285604545,1.2317198820542912,2.8324669299350207,2.8468657447370362,3.0327408279375647,3.4479809050049277,3.4479809050049277,3.4479809050049277,3.436795462275512,2.982529949410173,3.1022715445008453,3.2370943172579048,3.2979378457456883,3.2419184525417064,3.269002731223671,3.495956751351797,3.9139438370367445,4.122983404357958,5.274547898169247,5.729020707999434,5.651459685435405,6.642126725036005,4.850733409658915,4.844635444031644,5.148418653003259,5.402677265268431,6.33169473323535,6.478788145872149,8.006183872928046,10.316393091647047,10.253417047831809,10.381723953229457,15.755289731124842,16.732937465106843,17.907164171464977,17.658050845621638,17.510565960149826,17.309626885018666,16.25171136498631,17.105719461043243,17.337305999106086,18.13751075515759,18.812436659145344,18.840712491848386,18.35491486596991,18.20810504062971,17.81264944591684,17.909013367565485,17.00727783853076,15.584520460344788
d9,1.4271239783706395,1.3976992685282794,3.12583198339212,3.1760280211398375,3.340494548004949,3.7986317560546228,3.7986317560546228,3.7986317560546228,3.769314824227466,3.3481632772986827,3.482285284012132,3.6764268134340936,3.7830691590832104,3.736821509423069,3.7242824191156414,3.9890895522078424,4.518602710749671,4.676663981870993,5.800842169832395,6.299830545896751,6.251334917807085,7.2227649531399525,5.3443371260318075,5.274155350869693,5.5599992466356465,5.938819146304427,6.946384939574327,7.07333640833253,8.702338930300009,10.982114247690685,10.805148735646759,11.002444630848457,16.629858504168148,17.62407614201789,18.862587852277834,18.67775414820635,18.486391553236196,18.304405060584745,17.02143081177544,17.892518406525642,18.227900790997545,18.905611378025775,19.48534412351183,19.48414984918477,19.0504895338398,18.871028065574556,18.601656970354945,18.791865302322044,17.84738077409905,16.595376476597057
d10,1.7925762602667816,1.7618011383653525,3.9608526438856755,3.947186913339427,4.03562299485486,4.585728942570935,4.585728942570935,4.585728942570935,4.599362227877146,4.193293144411674,4.328554612991108,4.458431177661446,4.575865360370244,4.59851961648601,4.617960274004062,4.976090526821492,5.376050114153827,5.4960557716199006,6.739382080538293,7.179716307371431,7.184297430095033,8.090293436795179,6.320054980854492,6.296442869230698,6.5766978193523755,6.803653627675804,7.8228434626128545,8.001879972232913,9.701647060607325,11.820792428177176,11.643360395061183,12.035918765000561,17.682697617408184,18.76579574956309,20.16511989154117,20.051488737681925,19.701526745285722,19.544483864605187,18.264958416536977,19.3020910389204,19.62741309766499,20.656694953919047,21.219428070782175,21.237408544621193,20.71352983093244,20.601560990617326,20.171165073663147,20.417210688633595,19.597118341065045,18.07582287597645
