decile,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,0.0,0.0,0.07033391430017648,0.07033391430017648,0.07033391430017648,0.071793208404012,0.071793208404012,0.071793208404012,0.071793208404012,0.06246536689480795,0.06246536689480795,0.06246536689480795,0.06246536689480795,0.06246536689480795,0.08460226615916486,0.1202573581931718,0.1259950413462315,0.1259950413462315,0.23952926717839862,0.2407217158432781,0.24008265848063068,0.37373787794626934,0.5382115435659504,0.5382115435659504,0.623252893717728,0.689850819204459,0.7423415979574118,0.8084615074913545,0.9050103740020686,1.7879748812659237,1.7879748812659237,1.7879748812659237,1.7879748812659237,2.2277561482920754,2.203582299506526,2.165540320928183,2.222996125316081,2.3307364890789133,2.2770800593053533,2.1379579302364538,2.2667949602392565,5.822828699217215,6.566356237838467,6.614430122585941,6.488661788940678,6.395964522697096,6.460381489728205,7.232678000464697,8.485433551850289,8.41110798595534
d2,0.0440061962351125,0.0440061962351125,0.23533639730860328,0.23533639730860328,0.23533639730860328,0.23533639730860328,0.23533639730860328,0.23533639730860328,0.23533639730860328,0.15128726862311748,0.15128726862311748,0.15128726862311748,0.15128726862311748,0.15128726862311748,0.16665035223508512,0.1941351625716175,0.20335605073355884,0.23404073465761446,0.40114938983361836,0.54600982494227,0.54600982494227,0.7359378802016975,0.7993647180605183,0.8064707260567838,0.9622889877442485,1.0687647901108703,1.1250736343576981,1.1896516387439653,1.385693086148577,2.3488752243797175,2.3488752243797175,2.3488752243797175,2.355961318210455,3.290360852215521,3.363705175393337,3.333071506313187,3.3346361330236567,3.459094550349756,3.4223008161837356,3.2788513056464694,3.383535214575236,8.113136195400354,8.742267421042,8.884593709956027,8.829754802774321,8.69761529195447,8.774278036127901,9.91681046748003,11.092764788150507,10.832330976793926
d3,0.11567267854493987,0.11567267854493987,0.37344111005132097,0.37344111005132097,0.37344111005132097,0.3736065607869389,0.3736065607869389,0.3736065607869389,0.37344111005132097,0.23125578083319348,0.23125578083319348,0.23125578083319348,0.23125578083319348,0.23125578083319348,0.2501038085027421,0.280150887974904,0.29201515200375905,0.33792375510894956,0.5649807941266731,0.7852550579052476,0.7852550579052476,0.9622275278385004,0.971820959083192,1.0007756597640398,1.2073715915838774,1.3055635906726197,1.3890400493661759,1.4707478766327156,1.6982255479652355,2.8403487329378114,2.8403487329378114,2.8403487329378114,2.8401677694824876,4.059004882706407,4.12896129832258,4.1365607631907935,4.118299150658607,4.29004525352264,4.223091617587082,4.24673637962227,4.367507264712053,10.263838484654144,11.025756316314629,11.140070321985212,10.908103119165839,10.82955128874506,11.142638872012643,12.551144335037815,13.728563974906345,13.771183981282046
d4,0.1492384717908891,0.1492384717908891,0.40015342519857294,0.40015342519857294,0.4013585369976374,0.4071764293983984,0.4071764293983984,0.4071764293983984,0.3967768069020277,0.2781438806372035,0.2781438806372035,0.2781438806372035,0.2781438806372035,0.2823859051631006,0.30474684761454024,0.32492552999090946,0.3542759888228263,0.4181316365373167,0.718408016734925,1.009310940625271,1.009310940625271,1.1766423055495339,1.131571119715979,1.1618304590928952,1.5548720062048849,1.7380104887120376,1.7994164449523395,1.877758394341842,2.2115791436232137,3.464461103333216,3.464461103333216,3.464461103333216,3.464461103333216,4.478583988574207,4.771316181702966,4.777242112107627,4.733540012120242,4.934145357915822,4.9018867804504875,4.641984525821288,4.781626320834266,11.008644396070938,12.064617104941025,12.173108388149476,11.694280945266886,11.501838082720138,11.90437494284483,13.410048282177149,15.11141335159095,15.132134496555864
d5,0.1652332672089063,0.1652332672089063,0.4999944572892446,0.4999944572892446,0.4999944572892446,0.5127331242862908,0.5127331242862908,0.5127331242862908,0.5127331242862908,0.3849300950586505,0.3861401407596075,0.3976198844543214,0.3976198844543214,0.4087108073616109,0.4171369691485129,0.4305804683907235,0.4636135802590724,0.5620714396460654,0.9154324058505102,1.1928654822926776,1.1928654822926776,1.390955958390756,1.262011479287243,1.3568364986551442,1.7828692726937518,1.9835352926230676,2.098322677754036,2.138802860624304,2.489238174229339,3.8539308603171323,3.8508876370540035,3.8479798055112013,3.8508876370540035,5.278914879614108,5.523129170220718,5.557632753737248,5.666163435903584,5.842292504211932,5.572293520235176,5.292249846943697,5.545498938187083,11.835343915536402,13.161444714767123,13.279124522049168,12.57130860226532,12.269298418405569,13.044582680362529,15.257909070487932,17.074838745628803,17.173548717684966
d6,0.20152698932113983,0.20152698932113983,0.5927684284582451,0.5927684284582451,0.5927684284582451,0.6260430506948665,0.6260430506948665,0.6260430506948665,0.6181827644400428,0.4496969946997197,0.4575197007447846,0.47113235246633706,0.47113235246633706,0.4697096476239233,0.48405642533621285,0.5045522512156907,0.5463328620467547,0.6461513052207041,1.0799185485591725,1.6553237439600221,1.6553237439600221,1.8367416642237306,1.6361324440879828,1.7082971163481535,2.3670552157546543,2.6085318842747043,2.6253832250892453,2.698418386308665,3.0357405096074737,4.337112174673003,4.331661048642574,4.330018744557681,4.331661048642574,5.916182634156393,6.316588292887104,6.3274400294054205,6.4485688335030105,6.577523121826985,6.368646220609601,6.1912851258091255,6.428855148239355,13.199040993563719,14.272545781936188,14.355192226191388,13.85354752159075,13.572831339788873,13.9993290225466,16.452021806243472,18.140063094679675,18.33265414187507
d7,0.2575724759119888,0.2575724759119888,0.7491132358972512,0.7491132358972512,0.7491132358972512,0.8070731726183606,0.8070731726183606,0.8070731726183606,0.8018682812823208,0.6410942449455981,0.6561945926795085,0.6736542172254281,0.6941819563832701,0.7124511057705455,0.7562572124616361,0.7680346114837857,0.8324177167554287,0.8896202496664541,1.3414750831258664,1.7906250226174283,1.7906250226174283,2.00216453759685,1.7210436052172846,1.9897955770419777,2.662153718880462,2.97113072905634,3.084047582298531,3.1493892450051724,3.6574695465923583,5.140515171855491,5.140515171855491,5.10629641229652,5.113571017368978,6.758823298921101,7.290784662781292,7.320548051420192,7.4563101935347715,7.661413306262899,7.5197112302179345,7.342455914955629,7.662022057140123,15.330609646606836,16.681135173021694,16.549394924887334,16.055496661997843,15.778653628085697,16.284408862874567,18.942446952316523,20.88067010452856,21.06379939931474
d8,0.31189543437528544,0.31189543437528544,1.1803114849889496,1.1803114849889496,1.1803114849889496,1.2193824042979042,1.2193824042979042,1.2193824042979042,1.2193824042979042,1.006399276056938,1.0251245064438972,1.0462691262155546,1.0696612617181291,1.072934427550094,1.1574655229478528,1.2064563065927252,1.2518689123484632,1.2677921737626845,1.7625740896029085,2.1265850998253004,2.1265850998253004,2.3597626301463728,2.015468998479865,2.3150541798755078,3.0049203339838337,3.3563775300615326,3.5244777360720763,3.6183361302078367,4.389822135384902,6.292467256899271,6.282668469750404,6.264743096933552,6.303145560534536,8.970674206340167,9.6529402318716,9.744213169549377,9.929897916019186,10.305355401038582,9.771481658496977,9.62277106943775,9.928828856863953,19.91920634704837,20.84999309871808,20.950439125783024,20.409538205007813,20.171282484060676,20.79538753293037,23.662721151960717,25.416506169375623,25.281024342469667
d9,0.4297984426221445,0.43485801533587554,1.5620800775114145,1.5620800775114145,1.5620800775114145,1.6833469320389192,1.6833469320389192,1.6833469320389192,1.6833469320389192,1.4745241456820308,1.499200209638723,1.551022131055164,1.5917423691593695,1.6169857060286943,1.6790975668567825,1.7677509255673058,1.926191078168373,1.8806263873409474,2.413470145518027,2.7935756135084375,2.7935756135084375,3.11513680155668,2.5770423397046103,2.8925708842477604,3.5417331811552777,3.867235278888417,4.067244101270481,4.142817208689868,5.01891080565762,7.072967867121639,7.054085103880018,7.080025266090113,7.141258974471192,10.030331070484582,11.085955023426319,11.130755014934554,11.450624797137618,11.889496290270483,11.50120142387944,11.563714071437584,11.991231028697978,23.047978402669663,24.01696504038007,24.165954238047163,23.626181483097195,23.420208833511587,24.245642254589903,27.96589057098895,30.472529746503067,30.55215521392946
d10,0.6732816580529567,0.7019233975904395,2.2183553708238044,2.2183553708238044,2.2183553708238044,2.257776724744347,2.257776724744347,2.257776724744347,2.258824743232023,1.9542181103480858,1.9749379259976192,1.9957417950294534,2.0275712481521397,2.0452348683883286,2.115436223769783,2.1673371226583797,2.3788859376234277,2.400065677809388,3.0322039374624303,3.4199458615951372,3.419268463854114,3.8506040058938735,3.2625040486674615,3.715413906569478,4.591694793486307,5.303388239265294,5.576281286288802,5.671181522841268,6.6647331146217015,9.074694537451792,9.0502375098471,9.164964140959793,9.202509982547799,12.367052541741245,13.583501711299439,13.795665104799621,14.154197037354203,14.527147486572707,14.300566959512704,14.565407471428168,15.173494298938362,26.655962807403547,28.431725074345604,28.497110561165755,27.37465062670811,26.62110215502015,27.679634034861692,32.376409677735204,34.96079417863257,35.04579125986481
