decile,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
d1,1.044108649861893,0.8758604605886445,1.6254715234433477,1.627725150214874,1.691265303551989,1.8940953599155201,1.965421443095704,1.971517439958464,1.9878042009259225,1.9703478069576277,1.9678585658029655,2.0071886563441064,2.0180075085622806,2.0119050120213364,2.163065664117107,2.163065664117107,2.8821974438962727,3.0350013186210303,3.691656084271493,3.9140965047840424,3.837032602198973,4.836102048275429,3.5750695444093012,3.5746936834142873,4.0985125985723645,4.475942143606782,4.720072155749392,5.04156618954648,7.450557232225658,7.834282725162173,7.81732189964211,7.696891593657888,10.643414781194986,11.885412072472645,13.158414016925812,13.208650128506118,13.232356132731102,13.31757459533797,13.007537992747467,13.943955223772296,14.061159760360104,12.646105124150823,14.485384506986597,14.572278435225769,14.597903960260009,15.311180058262483,16.876734007146343,16.46327017047619,14.629448950961054,13.539569757296594
d2,2.343352092619159,2.1010427900025497,3.376396594985296,3.6138381432047595,3.7451050102936825,4.7312509446249305,4.594157574566038,4.527682065337887,4.670802333381321,4.552345936412826,4.77231765843347,4.524561412244759,4.691920709507819,4.789120270352168,5.711024336869188,5.833771810326602,6.356471289280526,7.164943102625069,8.418359849773907,8.792387578354985,9.072387740379721,10.68677942397383,8.894361654340091,8.831513181168834,9.208826754127797,9.509212534674484,10.006754604257251,10.68715739148622,13.518090459521256,15.404230887004118,15.950852232937748,16.036936418292584,21.479548810533334,23.535981737789786,24.4815682576553,25.172099979451673,24.91738503141062,24.21597758825653,23.53727826114033,25.698602210904948,25.61811433130892,25.44562386569193,28.026583612858076,28.261192423278196,27.618292302111577,27.756882917890067,30.32672699838934,30.29235844432693,27.646046776442603,26.069922397778008
d3,2.794920646260713,2.930711859539005,4.007051222144999,4.0073232639476775,4.024865322586942,4.79220094959788,4.632282080119074,4.536623163162886,4.670802333381321,4.552345936412826,4.77231765843347,4.524561412244759,4.691920709507819,4.789120270352168,6.00042285878891,6.032464228877745,6.356471289280526,7.383915350189224,8.678352382316683,8.907000981085217,9.072387740379721,10.68677942397383,9.329907087147726,9.842912899027311,10.698315968350395,11.350965945344893,12.191102795849654,12.758338168069466,16.297214498523665,17.445330729223187,18.022173695001392,18.245496110493757,24.097371753709353,25.56706815611531,27.336712701276845,27.55514271394362,27.769035762353816,28.001513891027106,27.579778993428715,28.9271192126853,28.806891013032107,28.126595291848048,29.652073839297906,30.041212020116273,29.34542116053505,29.317105951180235,31.243622164661968,31.175846857143853,29.08058855170272,29.455206763500712
d4,2.794920646260713,2.930711859539005,4.007051222144999,4.0073232639476775,4.024865322586942,4.79220094959788,4.632282080119074,4.536623163162886,4.670802333381321,4.552345936412826,4.77231765843347,4.524561412244759,4.691920709507819,4.789120270352168,6.00042285878891,6.032464228877745,6.356471289280526,7.383915350189224,8.678352382316683,8.907000981085217,9.072387740379721,10.68677942397383,9.329907087147726,9.842912899027311,10.698315968350395,11.350965945344893,12.191102795849654,12.758338168069466,16.297214498523665,17.445330729223187,18.022173695001392,18.245496110493757,24.097371753709353,25.56706815611531,27.336712701276845,27.55514271394362,27.769035762353816,28.001513891027106,27.579778993428715,28.9271192126853,28.806891013032107,28.126595291848048,29.652073839297906,30.041212020116273,29.34542116053505,29.317105951180235,31.243622164661968,31.175846857143853,29.08058855170272,29.455206763500712
d5,2.9221004243544915,2.9963753786764804,4.77395634680868,4.943493590160485,5.1666065804493355,5.954512363991203,6.066468942918407,6.135185907118054,6.131304624882387,6.153728851606739,5.812681719096456,6.0638825572030814,6.123273914236211,5.8766177409310645,6.671046210304065,6.706108181801847,7.896292814727427,8.627362496130354,10.14092598336956,10.598785544074703,10.862503758655253,12.742846014873185,10.822491112599907,11.267898133434915,11.895425292891378,12.09377097550217,12.469758114305744,13.2273325794085,16.654052434172335,18.943026515004114,19.479759757582663,19.50644069043988,26.01458802252473,28.052998326943385,29.03416396177475,29.613259819814488,29.335745473271153,29.36404665176979,28.55931476253027,30.354858415910947,30.64185937126237,29.52430768541484,31.78297406809803,32.14050657530174,31.539906199621033,31.971306164140096,33.816058331898766,33.54875432362116,31.30020883300553,29.98131786705402
d6,4.336681372615962,4.116468919467829,5.786168254958508,6.067309893964856,6.3190833715385,7.909258979174149,7.751824135558222,7.750591428521481,8.243583291357986,8.234152185738644,7.757331727455833,8.128431019795686,7.985063038387904,7.766955188271891,8.50117189663619,8.78442476447486,9.331850493220319,10.586738509062474,11.922982839310132,12.314105227867945,12.805873819713057,15.718068269598382,13.866520177148193,14.17406177043559,15.366668482498147,15.804740320232321,16.73595396846513,17.175911729488877,20.96697103256411,22.604037919778172,23.258377855053745,23.18168986481267,30.048802103469427,31.639745722303523,32.71480303024982,33.304709150378706,33.053681318538636,32.947325737476476,33.35821543468492,35.585147092973465,35.49296887457775,34.01182509171939,35.77669049278636,36.54061984335587,35.11516461915882,35.61324888115486,38.25988856851256,38.074052559894106,35.46009070014076,35.7967974790847
d7,5.946390673196468,5.494095113630236,7.564191157545343,7.904041310054931,8.083723788103917,10.010032726004187,9.83022222815831,9.820401588691151,9.820394688039102,9.784674129971158,9.583681029251968,10.111602827853684,10.011157818416075,9.109941849888637,10.061096961942415,10.256143215717456,11.387528595902475,12.161905950793741,14.566314640497126,15.197556183353402,15.332343428647695,18.442526935717193,16.044204968356105,16.506219165570617,17.928647301716655,18.17115810593292,19.893967766688586,20.832303763380928,23.767061771059677,26.0583496710931,26.80323113569103,27.58414438414287,34.08004987817346,36.44677115852668,37.58714418989452,38.9972031004305,39.24949526958567,38.64932382354988,37.92328004210818,41.867888870702714,42.81323293970273,41.39202613220094,44.51962958145014,45.489980239866966,43.760829656218334,44.71843872985724,46.472294835767094,47.381004138463524,45.94699355407003,45.54078167803953
d8,6.048540218662039,6.2557975816426294,9.2182631544876,9.317099895982869,9.577490095125658,11.46148425469176,11.40214191364273,11.749473548083433,12.216182891256398,12.538993684202742,11.906941435628335,12.125710570094776,12.360826078102178,11.957287141215481,12.993975922029815,13.59489927975485,14.43714698027261,16.203329439834125,18.362041415174428,18.470044544508077,18.53960736582122,21.27070211344091,16.747882098923956,16.958448947951602,18.963158831279593,18.218325750071028,19.893967766688586,20.832303763380928,23.855662008400852,26.17495287942237,26.894544309079144,27.691604652290273,34.08004987817346,36.44677115852668,37.82961276244926,39.3049662628101,39.45265194466488,39.05331070202881,39.04055499894379,43.1782108109948,44.420427317862945,43.68071128752392,46.699670526349415,47.45401832013469,45.77942339974426,46.32736834479628,48.56862489524997,49.08236240366315,48.767578562762196,48.61813114042566
d9,7.470288135642394,6.935109764572873,10.708412195677457,11.165229959583817,11.411367731062462,13.66715572954025,13.806989735920524,14.172148103250276,14.6233389311062,15.029254861870623,14.460902915992193,14.73410447795627,14.65755474276998,14.342688954507196,15.103229281079232,15.56933104996138,16.671976362789547,17.511580736981735,19.196476729886264,19.489249619152666,18.660439437928602,22.453507639665336,19.34848672658493,19.738576320632816,21.209731515156513,20.819572885849333,22.872029915552126,23.617677468489376,27.161535968231156,30.091182332320663,30.889213461495295,31.43767776434866,38.380616057915816,40.573189242481746,41.23101294905598,42.89169621287962,43.44406015355885,43.50649249380824,42.34305415711544,46.571580952967786,47.58412921254939,45.532169479158014,48.944180886368976,50.016716494396896,47.6507817709607,48.96809626910864,51.793675596066784,52.215541687375115,50.363849427181364,49.95815069800019
d10,10.852756277957322,9.90014749252389,12.29620407411222,12.6771619635505,13.020302427608613,15.102198105912356,14.784789480541956,14.92751188886696,15.63289801918317,15.430883381541724,14.530544976472976,14.940710726819995,15.59798730752398,14.545047348823232,16.146824139024375,16.86360100148286,18.718369290274094,20.520583518545166,23.75253882316847,24.408686448514914,24.401923474820116,28.435649157871467,24.93003331226049,25.944130194995296,27.946506597630968,26.442920122438313,28.133340469348873,28.92390618335646,31.441307983554886,33.930812663944394,35.1165431893837,35.64812636683448,42.45332504953136,45.08308346969631,47.57042821112014,50.31513659453116,50.58406896335864,50.9448014108723,51.09184992025282,55.085392987138526,55.66776070679418,53.57233717054513,57.11834157968781,58.24877209213573,56.186508262014875,57.88549381319543,59.99277813618742,60.64600353979099,60.286821528830885,60.81112011860985
