Heating system,
'Electricity-Heat pump water',1
'Electricity-Heat pump air',1
'Electricity-Performance boiler',0
'Natural gas-Performance boiler',0
'Natural gas-Standard boiler',0
'Oil fuel-Performance boiler',0
'Oil fuel-Standard boiler',0
'Wood fuel-Performance boiler',0
'Wood fuel-Standard boiler',0
