Heating system,
'Electricity-Heat pump water',0
'Electricity-Heat pump air',0
'Electricity-Performance boiler',0
'Natural gas-Performance boiler',1
'Natural gas-Standard boiler',1
'Oil fuel-Performance boiler',1
'Oil fuel-Standard boiler',1
'Wood fuel-Performance boiler',0
'Wood fuel-Standard boiler',0
