"","clust","PONDMEN","index.repr","Deper_mur","Deper_plancher","Deper_plafond","Deper_baie","Efficiency.inverse","Proxy.conso","Cchauf.EF.square","DPE_etiquette","clust","SHAB","R_mur","S_mur","R_plancher","S_plancher","R_plafond","S_plafond","R_baie","S_baie","Efficiency","Proxy.conso","Cchauf.EF.square","Weight"
"1322","1",1034065.64868443,"1322",1.01695175438597,0.291418175438597,0.107139035087719,0.553655438596492,0.438437874981254,47.5502091864702,82.8873450029176,"C","1",114,0.649084596640286,75.25,2.94117647058823,97.7108,8,97.7108,0.313305254138681,19.7748,2.280824849,47.5502091864702,82.8873450029176,0.068780185360547
"1449","2",3173239.32962553,"1449",0.645689655172413,0.553366379310344,0.127357049323439,0.305396551724138,1.04314825991975,93.7514346733244,97.1505680820422,"E","2",116,1.42857142857143,107,1.81818181818182,116.71,7.90000000000004,116.71,0.372889967820245,13.21,0.958636503,93.7514346733244,97.1505680820422,0.211065892733884
"761","3",5143736.17067555,"761",0.725,0.32,0.171428571428571,0.373928571428572,1.29237540474629,113.199820813184,200.805236336093,"E","3",140,1,101.5,3.125,140,5.83333333333335,140,0.286532951289398,15,0.773768981,113.199820813184,200.805236336093,0.342132172860508
"729","4",1644053.92512629,"729",0.62657894736842,0.470487631578947,0.203248684210527,1.29383389473684,1.29237540474629,184.648599942016,241.341099124658,"E","4",190,1.05921881562369,126.1,0.886799977403064,79.2734,2.13031740996575,82.267,0.226807768865148,55.7558,0.773768981,184.648599942016,241.341099124658,0.109353147797514
"428","5",1934983.24861412,"428",2.36109034733642,0.152489161309613,0.107173436520125,1.0656751881198,1.29237540474629,262.395780723158,377.782851768883,"G","5",200.67,0.5,236.9,2.94117647058824,90,4.18478260869567,90,0.25344888151006,54.1998,0.773768981,262.395780723158,377.782851768883,0.128704117266203
"853","6",2104275.58696245,"853",2.20512820512821,0.25395682051282,1.00138461538462,0.4537,1.29237540474629,278.606163393268,423.045638747024,"G","6",78,0.5,86,1.97154452664879,39.0536,0.5,39.054,0.384615384615385,13.611,0.773768981,278.606163393268,423.045638747024,0.139964483981345
