2017,1700000
2018,1754545.5
2019,1809090.9
2020,1863636.4
2021,1918181.8
2022,1972727.3
2023,2027272.7
2024,2081818.2
2025,2136363.6
2026,2190909.1
2027,2245454.5
2028,2300000
2029,2354545.5
2030,2409090.9
2031,2463636.4
2032,2518181.8
2033,2572727.3
2034,2627272.7
2035,2681818.2
2036,2736363.6
2037,2790909.1
2038,2845454.5
2039,2900000
2040,2954545.5
2041,3009090.9
2042,3063636.4
2043,3118181.8
2044,3172727.3
2045,3227272.7
2046,3281818.2
2047,3336363.6
2048,3390909.1
2049,3445454.5
2050,3500000
