,Electricity,Natural gas,Oil fuel,Wood fuel
2018,0.1642197078,0.07765565434999999,0.0899524772,0.061489999999999996
2019,0.1665810078,0.08892155435,0.1045487772,0.061489999999999996
2020,0.1664980236885269,0.10331338123840743,0.09800263622704912,0.06084109784032144
2021,0.1670774858104957,0.11642945306029263,0.0973613385459835,0.06038686632854645
2022,0.16746070358577614,0.1294964965954823,0.09514497210654083,0.05989370068719075
2023,0.167885410801404,0.14218476646202405,0.09342036522504324,0.05942584223006251
2024,0.16828617465166923,0.1545946571231045,0.0916147214693454,0.0589651865869067
2025,0.1686813802950744,0.16670741344982706,0.08988512698235257,0.05851640585327301
2026,0.16906623048502967,0.1785370133570246,0.08818688702741918,0.05807788231607736
2027,0.16944233114171775,0.19008817750027796,0.08653112854747774,0.057649745041959306
2028,0.16980951115268733,0.20136798437549863,0.08491357282368672,0.057231647595033845
2029,0.17016808433767178,0.21238266350683152,0.08333422902744882,0.05682338231817415
2030,0.1705182241701227,0.22313848675507414,0.08179194832465869,0.056424710313702484
2031,0.17086013681278417,0.23364152639430386,0.08028592900772138,0.0560354082858202
2032,0.17119401341740892,0.24389772641879015,0.07881529969611192,0.05565525542509525
2033,0.17152004345416483,0.2539128871385226,0.07737923396241224,0.055284036875059575
2034,0.1718384111631427,0.2636926736489466,0.0759769180346879,0.05492154261763886
2035,0.17214929666935125,0.27324261760057117,0.07460755913718195,0.05456756762893473
2036,0.1724528758051213,0.28256812072452286,0.07327038260844221,0.054221911687338246
2037,0.17274932028683665,0.29167445777822765,0.07196463213599778,0.05388437928127059
2038,0.1730387977906953,0.300566779559288,0.07068956914252696,0.053554779492792186
2039,0.1733214720534595,0.3092501158105305,0.06944447241953738,0.05323292589121903
2040,0.17359750296343623,0.31772937806728657,0.06822863770520757,0.05291863642722865
2041,0.17386704665136632,0.3260093624348513,0.0670413772899695,0.05261173333001064
2042,0.17413025557861112,0.33409475230147073,0.06588201962643381,0.052312043006680624
2043,0.17438727862342357,0.3419901209873468,0.06474990894984455,0.05201939594410075
2044,0.17463826116514836,0.3496999343314473,0.06364440490707743,0.051733626612995735
2045,0.1748833451664551,0.35722855321750413,0.06256488219446134,0.051454573374325664
2046,0.1751226692536355,0.36458023604065104,0.06151073020408296,0.05118207838785826
2047,0.1753563687950146,0.37175914111608926,0.060481352678411746,0.05091598752289015
2048,0.1755845759775187,0.3787693290311457,0.059476167373039734,0.05065615027106628
2049,0.17580741988144394,0.3856147649420535,0.058494605727348103,0.05040241966124817
2050,0.1760250265534677,0.39229932081675417,0.05753611254291352,0.050154652176383055
