Housing type,Occupancy status,Income owner,Income tenant,Wall,Floor,Roof,Windows,Heating system,Stock buildings
Multi-family,Privately rented,D1,D9,0.2,0.5,0.2,1.3,Oil fuel-Standard boiler,0.3849748518238189
Multi-family,Privately rented,D1,D9,0.2,0.5,0.3,1.3,Oil fuel-Performance boiler,6.489576073601535
Multi-family,Privately rented,D1,D9,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,10.476815610348245
Multi-family,Privately rented,D1,D9,0.2,0.9,0.2,1.3,Electricity-Heat pump,9.793577201126906
Multi-family,Privately rented,D1,D9,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,0.1640973038837952
Multi-family,Privately rented,D1,D9,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,37.78420292028115
Multi-family,Privately rented,D1,D9,0.4,0.3,0.2,1.3,Electricity-Heat pump,33.577978975292254
Multi-family,Privately rented,D1,D9,0.4,0.3,0.2,2.6,Natural gas-Performance boiler,273.6328369632359
Multi-family,Privately rented,D1,D9,0.4,0.3,0.3,2.6,Electricity-Heat pump,152.1795471916929
Multi-family,Privately rented,D1,D9,0.4,0.3,0.3,2.6,Electricity-Performance boiler,1465.9019922741033
Multi-family,Privately rented,D1,D9,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,501.8017107812651
Multi-family,Privately rented,D1,D9,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,9.883195961721224
Multi-family,Privately rented,D1,D9,0.4,0.9,0.3,2.6,Wood fuel-Standard boiler,2.4968707260489755
Multi-family,Privately rented,D1,D9,0.4,0.9,2.5,2.6,Electricity-Heat pump,34.4100250019433
Multi-family,Privately rented,D1,D9,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,182.3190677486138
Multi-family,Privately rented,D1,D9,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,11.06124315916604
Multi-family,Privately rented,D1,D9,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,0.6672987843478906
Multi-family,Privately rented,D1,D9,0.4,0.9,2.5,3.0,Wood fuel-Standard boiler,4.514633741982674
Multi-family,Privately rented,D1,D9,0.4,2.0,0.3,2.6,Electricity-Heat pump,65.91216056710265
Multi-family,Privately rented,D1,D9,0.4,2.0,0.3,2.6,Electricity-Performance boiler,456.4997534075635
Multi-family,Privately rented,D1,D9,0.5,0.5,2.5,2.6,Electricity-Performance boiler,579.092168294392
Multi-family,Privately rented,D1,D9,0.5,0.9,0.2,3.0,Wood fuel-Performance boiler,2.6691951373915628
Multi-family,Privately rented,D1,D9,0.5,0.9,0.3,2.6,Natural gas-Performance boiler,533.6976346823059
Multi-family,Privately rented,D1,D9,0.5,0.9,0.3,2.6,Oil fuel-Performance boiler,45.69583076404357
Multi-family,Privately rented,D1,D9,0.5,0.9,2.5,2.6,Electricity-Heat pump,31.388276879205073
Multi-family,Privately rented,D1,D9,0.5,0.9,2.5,3.0,Oil fuel-Standard boiler,30.826207158480933
Multi-family,Privately rented,D1,D9,0.5,2.0,2.5,2.6,Electricity-Performance boiler,463.3509919914104
Multi-family,Privately rented,D1,D9,1.0,0.9,0.3,3.0,Electricity-Performance boiler,639.5460492836839
Multi-family,Privately rented,D1,D9,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,2.794117834214886
Multi-family,Privately rented,D1,D9,1.0,0.9,0.5,4.3,Natural gas-Performance boiler,287.32740022273646
Multi-family,Privately rented,D1,D9,1.0,0.9,2.5,2.6,Natural gas-Standard boiler,891.859225270783
Multi-family,Privately rented,D1,D9,1.0,2.0,2.5,3.0,Electricity-Performance boiler,100.98664957248984
Multi-family,Privately rented,D1,D9,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,29.954066523853122
Multi-family,Privately rented,D1,D9,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,13.332547518896098
Multi-family,Privately rented,D1,D9,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,0.789054322939112
Multi-family,Privately rented,D1,D9,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,0.186925356256228
Multi-family,Privately rented,D1,D9,2.5,0.3,2.5,4.3,Natural gas-Standard boiler,16.90747280658241
Multi-family,Privately rented,D1,D9,2.5,0.3,2.5,4.3,Oil fuel-Standard boiler,1.403341512247505
Multi-family,Privately rented,D1,D9,2.5,0.3,2.5,4.3,Wood fuel-Standard boiler,0.224175727379558
Multi-family,Privately rented,D1,D9,2.5,0.5,0.5,2.6,Electricity-Performance boiler,503.68825570498643
Multi-family,Privately rented,D1,D9,2.5,0.5,2.5,3.0,Electricity-Performance boiler,247.35002929388688
Multi-family,Privately rented,D1,D9,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,0.224175727379558
Multi-family,Privately rented,D1,D9,2.5,0.9,0.3,2.6,Electricity-Heat pump,48.509155176953264
Multi-family,Privately rented,D1,D9,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,671.0587280936301
Multi-family,Privately rented,D1,D9,2.5,0.9,0.3,2.6,Oil fuel-Performance boiler,87.34092028236265
Multi-family,Privately rented,D1,D9,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,5.657056304740484
Multi-family,Privately rented,D1,D9,2.5,0.9,0.5,3.0,Wood fuel-Standard boiler,5.676627924202314
Multi-family,Privately rented,D1,D9,2.5,0.9,2.5,4.3,Natural gas-Standard boiler,7.531510613841255
Multi-family,Privately rented,D1,D9,2.5,0.9,2.5,4.3,Oil fuel-Standard boiler,1.0206120089072765
Multi-family,Privately rented,D1,D9,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,25.260120627774757
Multi-family,Privately rented,D1,D9,2.5,2.0,0.5,2.6,Electricity-Performance boiler,545.4310641844921
Multi-family,Privately rented,D1,D9,2.5,2.0,0.5,4.3,Electricity-Performance boiler,6.004839420835877
Multi-family,Privately rented,D1,D9,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,616.8117179532877
Multi-family,Privately rented,D1,D9,2.5,2.0,2.5,3.0,Electricity-Heat pump,12.140446381917334
Multi-family,Privately rented,D1,D9,2.5,2.0,2.5,3.0,Electricity-Performance boiler,700.4549216651851
Multi-family,Privately rented,D1,D9,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,378.94591906386506
Multi-family,Privately rented,D1,D9,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,76.22680051340825
Multi-family,Privately rented,D1,D9,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,3.0891874665503054
Multi-family,Privately rented,D1,D9,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,385.0268526366899
Multi-family,Privately rented,D1,D9,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,49.157255544310274
Multi-family,Privately rented,D1,D9,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,4.066816355518731
Multi-family,Privately rented,D10,D1,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,1750.5750718923894
Multi-family,Privately rented,D10,D1,0.2,0.3,0.2,1.3,Oil fuel-Standard boiler,27.501051809090896
Multi-family,Privately rented,D10,D1,0.2,0.3,0.2,1.3,Wood fuel-Standard boiler,5.412191323178368
Multi-family,Privately rented,D10,D1,0.2,0.3,0.2,2.6,Electricity-Heat pump,1103.629847619319
Multi-family,Privately rented,D10,D1,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,10.671187754356122
Multi-family,Privately rented,D10,D1,0.2,0.5,0.2,1.3,Electricity-Performance boiler,7918.659074911898
Multi-family,Privately rented,D10,D1,0.2,0.5,0.2,1.3,Oil fuel-Standard boiler,3.8862645633139032
Multi-family,Privately rented,D10,D1,0.2,0.5,0.3,1.3,Oil fuel-Performance boiler,65.51131692443454
Multi-family,Privately rented,D10,D1,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,105.76191418732867
Multi-family,Privately rented,D10,D1,0.2,0.9,0.2,1.3,Electricity-Heat pump,137.95373095241484
Multi-family,Privately rented,D10,D1,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,1.656538171253838
Multi-family,Privately rented,D10,D1,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,473.7212221432737
Multi-family,Privately rented,D10,D1,0.4,0.3,0.2,1.3,Electricity-Heat pump,472.9842204082795
Multi-family,Privately rented,D10,D1,0.4,0.3,0.2,2.6,Natural gas-Performance boiler,3430.684569904663
Multi-family,Privately rented,D10,D1,0.4,0.3,0.3,2.6,Electricity-Heat pump,1660.9806241792094
Multi-family,Privately rented,D10,D1,0.4,0.3,0.3,2.6,Electricity-Performance boiler,30458.62507386162
Multi-family,Privately rented,D10,D1,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,7980.912275077702
Multi-family,Privately rented,D10,D1,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,163.63067865701808
Multi-family,Privately rented,D10,D1,0.4,0.9,0.3,2.6,Wood fuel-Standard boiler,41.339325153994125
Multi-family,Privately rented,D10,D1,0.4,0.9,2.5,2.6,Electricity-Heat pump,375.57205196408876
Multi-family,Privately rented,D10,D1,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,2899.696143941406
Multi-family,Privately rented,D10,D1,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,183.1349628131244
Multi-family,Privately rented,D10,D1,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,11.048101583005769
Multi-family,Privately rented,D10,D1,0.4,0.9,2.5,3.0,Wood fuel-Standard boiler,75.12387473362399
Multi-family,Privately rented,D10,D1,0.4,2.0,0.3,2.6,Electricity-Heat pump,719.4056206636064
Multi-family,Privately rented,D10,D1,0.4,2.0,0.3,2.6,Electricity-Performance boiler,9485.18721485668
Multi-family,Privately rented,D10,D1,0.5,0.5,2.5,2.6,Electricity-Performance boiler,17798.48343714401
Multi-family,Privately rented,D10,D1,0.5,0.9,0.2,3.0,Wood fuel-Performance boiler,44.19240633202309
Multi-family,Privately rented,D10,D1,0.5,0.9,0.3,2.6,Natural gas-Performance boiler,8488.20143953757
Multi-family,Privately rented,D10,D1,0.5,0.9,0.3,2.6,Oil fuel-Performance boiler,756.5609170026497
Multi-family,Privately rented,D10,D1,0.5,0.9,2.5,2.6,Electricity-Heat pump,505.5860271709916
Multi-family,Privately rented,D10,D1,0.5,0.9,2.5,3.0,Oil fuel-Standard boiler,512.9506084959729
Multi-family,Privately rented,D10,D1,0.5,2.0,2.5,2.6,Electricity-Performance boiler,14241.161265974644
Multi-family,Privately rented,D10,D1,1.0,0.9,0.3,3.0,Electricity-Performance boiler,19656.542410153623
Multi-family,Privately rented,D10,D1,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,46.49434930160264
Multi-family,Privately rented,D10,D1,1.0,0.9,0.5,4.3,Natural gas-Performance boiler,5716.963497276823
Multi-family,Privately rented,D10,D1,1.0,0.9,2.5,2.6,Natural gas-Standard boiler,17745.354712533906
Multi-family,Privately rented,D10,D1,1.0,2.0,2.5,3.0,Electricity-Performance boiler,3801.3180102624437
Multi-family,Privately rented,D10,D1,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,498.4381170004592
Multi-family,Privately rented,D10,D1,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,337.76406826089055
Multi-family,Privately rented,D10,D1,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,15.500596893604841
Multi-family,Privately rented,D10,D1,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,3.6720597204621734
Multi-family,Privately rented,D10,D1,2.5,0.3,2.5,4.3,Natural gas-Standard boiler,455.5303385282331
Multi-family,Privately rented,D10,D1,2.5,0.3,2.5,4.3,Oil fuel-Standard boiler,32.29630619558107
Multi-family,Privately rented,D10,D1,2.5,0.3,2.5,4.3,Wood fuel-Standard boiler,5.1591489811144395
Multi-family,Privately rented,D10,D1,2.5,0.5,0.5,2.6,Electricity-Performance boiler,18959.72632099902
Multi-family,Privately rented,D10,D1,2.5,0.5,2.5,3.0,Electricity-Performance boiler,11149.065507481122
Multi-family,Privately rented,D10,D1,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,5.1591489811144395
Multi-family,Privately rented,D10,D1,2.5,0.9,0.3,2.6,Electricity-Heat pump,781.3602238097138
Multi-family,Privately rented,D10,D1,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,13352.07937031519
Multi-family,Privately rented,D10,D1,2.5,0.9,0.3,2.6,Oil fuel-Performance boiler,1453.3600574052566
Multi-family,Privately rented,D10,D1,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,94.13387962048616
Multi-family,Privately rented,D10,D1,2.5,0.9,0.5,3.0,Wood fuel-Standard boiler,111.51465572140431
Multi-family,Privately rented,D10,D1,2.5,0.9,2.5,4.3,Natural gas-Standard boiler,202.9180598898493
Multi-family,Privately rented,D10,D1,2.5,0.9,2.5,4.3,Oil fuel-Standard boiler,23.488222687695323
Multi-family,Privately rented,D10,D1,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,496.2230558176448
Multi-family,Privately rented,D10,D1,2.5,2.0,0.5,2.6,Electricity-Performance boiler,20531.00025021458
Multi-family,Privately rented,D10,D1,2.5,2.0,0.5,4.3,Electricity-Performance boiler,270.6623817911906
Multi-family,Privately rented,D10,D1,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,15626.18358656645
Multi-family,Privately rented,D10,D1,2.5,2.0,2.5,3.0,Electricity-Heat pump,252.25513473959174
Multi-family,Privately rented,D10,D1,2.5,2.0,2.5,3.0,Electricity-Performance boiler,31572.334270492494
Multi-family,Privately rented,D10,D1,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,9600.13944015336
Multi-family,Privately rented,D10,D1,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,1497.4392420111585
Multi-family,Privately rented,D10,D1,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,60.685618538164555
Multi-family,Privately rented,D10,D1,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,10667.611100182028
Multi-family,Privately rented,D10,D1,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,1127.6320246280643
Multi-family,Privately rented,D10,D1,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,93.27222318633122
Multi-family,Privately rented,D10,D10,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,2369.6158070327338
Multi-family,Privately rented,D10,D10,0.2,0.3,0.2,1.3,Oil fuel-Standard boiler,21.18491871638727
Multi-family,Privately rented,D10,D10,0.2,0.3,0.2,1.3,Wood fuel-Standard boiler,6.971688395872439
Multi-family,Privately rented,D10,D10,0.2,0.3,0.2,2.6,Electricity-Heat pump,1006.932229967309
Multi-family,Privately rented,D10,D10,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,18.17284706563061
Multi-family,Privately rented,D10,D10,0.2,0.5,0.2,1.3,Electricity-Performance boiler,8163.704737415624
Multi-family,Privately rented,D10,D10,0.2,0.5,0.2,1.3,Oil fuel-Standard boiler,6.618240929820901
Multi-family,Privately rented,D10,D10,0.2,0.5,0.3,1.3,Oil fuel-Performance boiler,111.5646328169812
Multi-family,Privately rented,D10,D10,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,180.11069959012647
Multi-family,Privately rented,D10,D10,0.2,0.9,0.2,1.3,Electricity-Heat pump,125.86652874591358
Multi-family,Privately rented,D10,D10,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,2.821055681668289
Multi-family,Privately rented,D10,D10,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,606.2902038447086
Multi-family,Privately rented,D10,D10,0.4,0.3,0.2,1.3,Electricity-Heat pump,431.5423842717038
Multi-family,Privately rented,D10,D10,0.4,0.3,0.2,2.6,Natural gas-Performance boiler,4390.747870242799
Multi-family,Privately rented,D10,D10,0.4,0.3,0.3,2.6,Electricity-Heat pump,2047.609306202189
Multi-family,Privately rented,D10,D10,0.4,0.3,0.3,2.6,Electricity-Performance boiler,24384.842917027345
Multi-family,Privately rented,D10,D10,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,10658.34538660065
Multi-family,Privately rented,D10,D10,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,210.35923748674148
Multi-family,Privately rented,D10,D10,0.4,0.9,0.3,2.6,Wood fuel-Standard boiler,53.14473415977428
Multi-family,Privately rented,D10,D10,0.4,0.9,2.5,2.6,Electricity-Heat pump,462.99446095654594
Multi-family,Privately rented,D10,D10,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,3872.4849933299984
Multi-family,Privately rented,D10,D10,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,235.43342514199927
Multi-family,Privately rented,D10,D10,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,14.203144812157
Multi-family,Privately rented,D10,D10,0.4,0.9,2.5,3.0,Wood fuel-Standard boiler,111.32096585989879
Multi-family,Privately rented,D10,D10,0.4,2.0,0.3,2.6,Electricity-Heat pump,886.8626294378905
Multi-family,Privately rented,D10,D10,0.4,2.0,0.3,2.6,Electricity-Performance boiler,7593.737396615589
Multi-family,Privately rented,D10,D10,0.5,0.5,2.5,2.6,Electricity-Performance boiler,10398.377296813702
Multi-family,Privately rented,D10,D10,0.5,0.9,0.2,3.0,Wood fuel-Performance boiler,56.81257924862801
Multi-family,Privately rented,D10,D10,0.5,0.9,0.3,2.6,Natural gas-Performance boiler,11335.819707747813
Multi-family,Privately rented,D10,D10,0.5,0.9,0.3,2.6,Oil fuel-Performance boiler,972.6145422065779
Multi-family,Privately rented,D10,D10,0.5,0.9,2.5,2.6,Electricity-Heat pump,521.2315628366524
Multi-family,Privately rented,D10,D10,0.5,0.9,2.5,3.0,Oil fuel-Standard boiler,760.1066555561558
Multi-family,Privately rented,D10,D10,0.5,2.0,2.5,2.6,Electricity-Performance boiler,8320.089096991936
Multi-family,Privately rented,D10,D10,1.0,0.9,0.3,3.0,Electricity-Performance boiler,11483.907887625906
Multi-family,Privately rented,D10,D10,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,68.89681728524224
Multi-family,Privately rented,D10,D10,1.0,0.9,0.5,4.3,Natural gas-Performance boiler,7386.43823778737
Multi-family,Privately rented,D10,D10,1.0,0.9,2.5,2.6,Natural gas-Standard boiler,22927.375109915618
Multi-family,Privately rented,D10,D10,1.0,2.0,2.5,3.0,Electricity-Performance boiler,2788.09339842169
Multi-family,Privately rented,D10,D10,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,738.60158042468
Multi-family,Privately rented,D10,D10,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,323.2453375397496
Multi-family,Privately rented,D10,D10,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,19.518375476214285
Multi-family,Privately rented,D10,D10,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,4.62386325423594
Multi-family,Privately rented,D10,D10,2.5,0.3,2.5,4.3,Natural gas-Standard boiler,456.9976798598486
Multi-family,Privately rented,D10,D10,2.5,0.3,2.5,4.3,Oil fuel-Standard boiler,41.2024673294502
Multi-family,Privately rented,D10,D10,2.5,0.3,2.5,4.3,Wood fuel-Standard boiler,6.581856948433897
Multi-family,Privately rented,D10,D10,2.5,0.5,0.5,2.6,Electricity-Performance boiler,13906.094583181099
Multi-family,Privately rented,D10,D10,2.5,0.5,2.5,3.0,Electricity-Performance boiler,7058.488205292237
Multi-family,Privately rented,D10,D10,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,6.581856948433897
Multi-family,Privately rented,D10,D10,2.5,0.9,0.3,2.6,Electricity-Heat pump,805.5396880202804
Multi-family,Privately rented,D10,D10,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,17251.1700768854
Multi-family,Privately rented,D10,D10,2.5,0.9,0.3,2.6,Oil fuel-Performance boiler,2153.635524075775
Multi-family,Privately rented,D10,D10,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,139.49060051347075
Multi-family,Privately rented,D10,D10,2.5,0.9,0.5,3.0,Wood fuel-Standard boiler,140.41942619442878
Multi-family,Privately rented,D10,D10,2.5,0.9,2.5,4.3,Natural gas-Standard boiler,203.57169375575074
Multi-family,Privately rented,D10,D10,2.5,0.9,2.5,4.3,Oil fuel-Standard boiler,29.965430785054696
Multi-family,Privately rented,D10,D10,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,624.8448359688144
Multi-family,Privately rented,D10,D10,2.5,2.0,0.5,2.6,Electricity-Performance boiler,15058.552351073968
Multi-family,Privately rented,D10,D10,2.5,2.0,0.5,4.3,Electricity-Performance boiler,171.3567139961177
Multi-family,Privately rented,D10,D10,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,14954.494756962367
Multi-family,Privately rented,D10,D10,2.5,2.0,2.5,3.0,Electricity-Heat pump,201.95270865713596
Multi-family,Privately rented,D10,D10,2.5,2.0,2.5,3.0,Electricity-Performance boiler,19988.486829885325
Multi-family,Privately rented,D10,D10,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,9187.479087811402
Multi-family,Privately rented,D10,D10,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,1885.5777992943017
Multi-family,Privately rented,D10,D10,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,76.41542430684684
Multi-family,Privately rented,D10,D10,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,10388.272112050923
Multi-family,Privately rented,D10,D10,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,1359.8029023131146
Multi-family,Privately rented,D10,D10,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,112.09650028962298
Multi-family,Privately rented,D10,D2,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,1680.0928024031282
Multi-family,Privately rented,D10,D2,0.2,0.3,0.2,1.3,Oil fuel-Standard boiler,24.8556100853394
Multi-family,Privately rented,D10,D2,0.2,0.3,0.2,1.3,Wood fuel-Standard boiler,5.1323661700530705
Multi-family,Privately rented,D10,D2,0.2,0.3,0.2,2.6,Electricity-Heat pump,974.1898490391328
Multi-family,Privately rented,D10,D2,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,10.499816840839147
Multi-family,Privately rented,D10,D2,0.2,0.5,0.2,1.3,Electricity-Performance boiler,6629.26287630334
Multi-family,Privately rented,D10,D2,0.2,0.5,0.2,1.3,Oil fuel-Standard boiler,3.823854199658565
Multi-family,Privately rented,D10,D2,0.2,0.5,0.3,1.3,Oil fuel-Performance boiler,64.45925650853026
Multi-family,Privately rented,D10,D2,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,104.06346071927982
Multi-family,Privately rented,D10,D2,0.2,0.9,0.2,1.3,Electricity-Heat pump,121.77373112989156
Multi-family,Privately rented,D10,D2,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,1.6299354662674483
Multi-family,Privately rented,D10,D2,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,434.847596703755
Multi-family,Privately rented,D10,D2,0.4,0.3,0.2,1.3,Electricity-Heat pump,417.5099353024854
Multi-family,Privately rented,D10,D2,0.4,0.3,0.2,2.6,Natural gas-Performance boiler,3149.1621454537794
Multi-family,Privately rented,D10,D2,0.4,0.3,0.3,2.6,Electricity-Heat pump,1599.874622715867
Multi-family,Privately rented,D10,D2,0.4,0.3,0.3,2.6,Electricity-Performance boiler,22855.295084509642
Multi-family,Privately rented,D10,D2,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,6490.460720939534
Multi-family,Privately rented,D10,D2,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,136.97853378208546
Multi-family,Privately rented,D10,D2,0.4,0.9,0.3,2.6,Wood fuel-Standard boiler,34.60598094202265
Multi-family,Privately rented,D10,D2,0.4,0.9,2.5,2.6,Electricity-Heat pump,361.75508984976614
Multi-family,Privately rented,D10,D2,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,2358.172007939818
Multi-family,Privately rented,D10,D2,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,153.30596252649968
Multi-family,Privately rented,D10,D2,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,9.248588151906198
Multi-family,Privately rented,D10,D2,0.4,0.9,2.5,3.0,Wood fuel-Standard boiler,60.052394143176215
Multi-family,Privately rented,D10,D2,0.4,2.0,0.3,2.6,Electricity-Heat pump,692.9393270361714
Multi-family,Privately rented,D10,D2,0.4,2.0,0.3,2.6,Electricity-Performance boiler,7117.417552554115
Multi-family,Privately rented,D10,D2,0.5,0.5,2.5,2.6,Electricity-Performance boiler,10385.104800965746
Multi-family,Privately rented,D10,D2,0.5,0.9,0.2,3.0,Wood fuel-Performance boiler,36.9943526076248
Multi-family,Privately rented,D10,D2,0.5,0.9,0.3,2.6,Natural gas-Performance boiler,6903.012605060195
Multi-family,Privately rented,D10,D2,0.5,0.9,0.3,2.6,Oil fuel-Performance boiler,633.3323676122775
Multi-family,Privately rented,D10,D2,0.5,0.9,2.5,2.6,Electricity-Heat pump,423.2613942581733
Multi-family,Privately rented,D10,D2,0.5,0.9,2.5,3.0,Oil fuel-Standard boiler,410.04157768229453
Multi-family,Privately rented,D10,D2,0.5,2.0,2.5,2.6,Electricity-Performance boiler,8309.46932961455
Multi-family,Privately rented,D10,D2,1.0,0.9,0.3,3.0,Electricity-Performance boiler,11469.249819794155
Multi-family,Privately rented,D10,D2,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,37.16657320446576
Multi-family,Privately rented,D10,D2,1.0,0.9,0.5,4.3,Natural gas-Performance boiler,3961.8650950577103
Multi-family,Privately rented,D10,D2,1.0,0.9,2.5,2.6,Natural gas-Standard boiler,12297.559966666637
Multi-family,Privately rented,D10,D2,1.0,2.0,2.5,3.0,Electricity-Performance boiler,1589.842977979654
Multi-family,Privately rented,D10,D2,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,398.4406071202954
Multi-family,Privately rented,D10,D2,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,211.16148989670978
Multi-family,Privately rented,D10,D2,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,11.120495804927376
Multi-family,Privately rented,D10,D2,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,2.6344227255977453
Multi-family,Privately rented,D10,D2,2.5,0.3,2.5,4.3,Natural gas-Standard boiler,252.2939885509994
Multi-family,Privately rented,D10,D2,2.5,0.3,2.5,4.3,Oil fuel-Standard boiler,21.238088051760975
Multi-family,Privately rented,D10,D2,2.5,0.3,2.5,4.3,Wood fuel-Standard boiler,3.3926622961003923
Multi-family,Privately rented,D10,D2,2.5,0.5,0.5,2.6,Electricity-Performance boiler,7929.614853184891
Multi-family,Privately rented,D10,D2,2.5,0.5,2.5,3.0,Electricity-Performance boiler,3843.0311105435694
Multi-family,Privately rented,D10,D2,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,3.3926622961003923
Multi-family,Privately rented,D10,D2,2.5,0.9,0.3,2.6,Electricity-Heat pump,654.1312456717219
Multi-family,Privately rented,D10,D2,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,9253.012937530471
Multi-family,Privately rented,D10,D2,2.5,0.9,0.3,2.6,Oil fuel-Performance boiler,1161.7844700998346
Multi-family,Privately rented,D10,D2,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,75.24857924647995
Multi-family,Privately rented,D10,D2,2.5,0.9,0.5,3.0,Wood fuel-Standard boiler,80.00325856157393
Multi-family,Privately rented,D10,D2,2.5,0.9,2.5,4.3,Natural gas-Standard boiler,112.38550399089974
Multi-family,Privately rented,D10,D2,2.5,0.9,2.5,4.3,Oil fuel-Standard boiler,15.44588221946253
Multi-family,Privately rented,D10,D2,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,356.0021880709028
Multi-family,Privately rented,D10,D2,2.5,2.0,0.5,2.6,Electricity-Performance boiler,8586.7760841321
Multi-family,Privately rented,D10,D2,2.5,2.0,0.5,4.3,Electricity-Performance boiler,93.2960662020873
