Housing type,Occupancy status,Income owner,Income tenant,Wall,Floor,Roof,Windows,Heating system,Stock buildings
Multi-family,Owner-occupied,D1,D1,2.5,2.0,0.1,3.0,Wood fuel-Standard boiler,27.53298681668986
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,1.6,Electricity-Performance boiler,2334.782275970515
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,1.6,Natural gas-Standard boiler,4542.949501300339
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,1.6,Oil fuel-Performance boiler,345.7318186835291
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,3.0,Electricity-Heat pump,105.5423112890571
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,3.0,Electricity-Performance boiler,4850.715802659295
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,4610.244102486433
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,5988.21268
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,388.70877476691317
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,3.0,Oil fuel-Standard boiler,760.0452157384991
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,37.64171627595765
Multi-family,Owner-occupied,D1,D1,2.5,2.0,2.5,3.0,Wood fuel-Standard boiler,88.21122080951267
Multi-family,Owner-occupied,D10,D10,0.1,0.2,0.1,1.3,Natural gas-Performance boiler,4782.890366
Multi-family,Owner-occupied,D10,D10,0.1,0.2,0.1,1.3,Oil fuel-Performance boiler,76.27998495413436
Multi-family,Owner-occupied,D10,D10,0.1,0.2,0.1,1.3,Wood fuel-Performance boiler,6.677178353773448
Multi-family,Owner-occupied,D10,D10,0.1,0.2,0.1,1.6,Electricity-Heat pump,1926.6179348502992
Multi-family,Owner-occupied,D10,D10,0.1,0.2,0.1,1.6,Natural gas-Performance boiler,8787.369131967233
Multi-family,Owner-occupied,D10,D10,0.1,0.2,0.1,1.6,Wood fuel-Performance boiler,35.43002529899735
Multi-family,Owner-occupied,D10,D10,0.1,0.2,0.1,1.6,Wood fuel-Standard boiler,21.83255613019296
Multi-family,Owner-occupied,D10,D10,0.1,0.2,0.1,3.0,Electricity-Heat pump,264.90996604191616
Multi-family,Owner-occupied,D10,D10,0.1,0.2,0.1,3.0,Electricity-Performance boiler,2986.984303674417
Multi-family,Owner-occupied,D10,D10,0.1,0.5,0.1,1.3,Oil fuel-Performance boiler,473.6993349853379
Multi-family,Owner-occupied,D10,D10,0.1,0.5,0.1,1.6,Oil fuel-Standard boiler,52.26570874838222
Multi-family,Owner-occupied,D10,D10,0.1,0.5,0.1,3.0,Natural gas-Performance boiler,3386.4101983196283
Multi-family,Owner-occupied,D10,D10,0.1,0.5,0.1,3.0,Oil fuel-Performance boiler,204.10090061868257
Multi-family,Owner-occupied,D10,D10,0.1,0.5,0.5,1.6,Electricity-Heat pump,72.24817255688612
Multi-family,Owner-occupied,D10,D10,0.1,0.5,0.5,1.6,Natural gas-Performance boiler,1540.3618383373744
Multi-family,Owner-occupied,D10,D10,0.1,0.5,0.5,1.6,Oil fuel-Performance boiler,53.25809562335148
Multi-family,Owner-occupied,D10,D10,0.1,0.5,0.5,1.6,Wood fuel-Performance boiler,3.4472457047673055
Multi-family,Owner-occupied,D10,D10,0.1,2.0,0.1,1.6,Electricity-Heat pump,385.32358697005975
Multi-family,Owner-occupied,D10,D10,0.1,2.0,0.1,1.6,Electricity-Performance boiler,1454.0032068055802
Multi-family,Owner-occupied,D10,D10,0.1,2.0,0.1,1.6,Natural gas-Performance boiler,2266.55372146448
Multi-family,Owner-occupied,D10,D10,0.1,2.0,0.1,1.6,Wood fuel-Performance boiler,8.235086961388573
Multi-family,Owner-occupied,D10,D10,0.5,0.2,0.1,1.6,Electricity-Heat pump,1372.7152785808385
Multi-family,Owner-occupied,D10,D10,0.5,0.2,0.1,1.6,Electricity-Performance boiler,26518.345394316282
Multi-family,Owner-occupied,D10,D10,0.5,0.2,0.1,1.6,Natural gas-Performance boiler,9230.241799911279
Multi-family,Owner-occupied,D10,D10,0.5,0.2,0.1,1.6,Wood fuel-Performance boiler,30.259156741846393
Multi-family,Owner-occupied,D10,D10,0.5,0.2,2.5,1.6,Electricity-Performance boiler,3815.115134938577
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.1,1.6,Electricity-Heat pump,2562.9472153322467
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.1,1.6,Electricity-Performance boiler,29235.276876503613
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.1,1.6,Oil fuel-Performance boiler,349.9817712391672
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.1,3.0,Electricity-Heat pump,2865.7426669326815
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.1,3.0,Electricity-Performance boiler,37511.2467460747
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.1,3.0,Natural gas-Performance boiler,30374.07546914782
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.1,3.0,Natural gas-Standard boiler,30650.031403479712
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.1,3.0,Oil fuel-Performance boiler,1790.4165013941795
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.1,3.0,Oil fuel-Standard boiler,919.4030682834974
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.1,3.0,Wood fuel-Performance boiler,107.36591600214064
Multi-family,Owner-occupied,D10,D10,0.5,0.5,0.1,3.0,Wood fuel-Standard boiler,146.37553214958507
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,1.6,Electricity-Heat pump,1027.3417107871876
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,1.6,Electricity-Performance boiler,9594.114930671181
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,1.6,Natural gas-Performance boiler,17651.718450921016
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,1.6,Oil fuel-Performance boiler,930.7537234474912
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,1.6,Wood fuel-Performance boiler,62.63011766791535
Multi-family,Owner-occupied,D10,D10,0.5,0.5,2.5,3.0,Electricity-Performance boiler,21215.462096882275
Multi-family,Owner-occupied,D10,D10,0.5,2.0,0.1,1.6,Electricity-Heat pump,2519.690722246471
Multi-family,Owner-occupied,D10,D10,0.5,2.0,0.1,1.6,Electricity-Performance boiler,21855.951451085835
Multi-family,Owner-occupied,D10,D10,0.5,2.0,0.1,1.6,Natural gas-Standard boiler,20039.1315056552
Multi-family,Owner-occupied,D10,D10,0.5,2.0,0.1,3.0,Oil fuel-Performance boiler,1208.5460735136555
Multi-family,Owner-occupied,D10,D10,0.5,2.0,0.1,3.0,Wood fuel-Performance boiler,127.40755365587356
Multi-family,Owner-occupied,D10,D10,0.5,2.0,2.5,1.6,Electricity-Performance boiler,12025.549912561064
Multi-family,Owner-occupied,D10,D10,0.5,2.0,2.5,3.0,Electricity-Heat pump,729.0266775069755
Multi-family,Owner-occupied,D10,D10,0.5,2.0,2.5,3.0,Natural gas-Standard boiler,41593.890792716695
Multi-family,Owner-occupied,D10,D10,0.5,2.0,2.5,3.0,Wood fuel-Standard boiler,254.2025196103243
Multi-family,Owner-occupied,D10,D10,1.0,0.5,0.1,1.6,Electricity-Heat pump,984.0852177014115
Multi-family,Owner-occupied,D10,D10,1.0,0.5,0.1,1.6,Natural gas-Performance boiler,18564.738370796244
Multi-family,Owner-occupied,D10,D10,1.0,0.5,0.1,3.0,Oil fuel-Performance boiler,1222.2863402911214
Multi-family,Owner-occupied,D10,D10,1.0,0.5,0.1,3.0,Wood fuel-Performance boiler,87.68216473508149
Multi-family,Owner-occupied,D10,D10,1.0,0.5,0.1,3.0,Wood fuel-Standard boiler,212.67438521853862
Multi-family,Owner-occupied,D10,D10,1.0,0.5,0.5,3.0,Electricity-Performance boiler,22579.387261488868
Multi-family,Owner-occupied,D10,D10,1.0,0.5,2.5,3.0,Natural gas-Standard boiler,30471.223165128402
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,1.6,Natural gas-Standard boiler,36364.11610323032
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Electricity-Performance boiler,5609.8022392858475
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Natural gas-Standard boiler,1488.6269178208797
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,2590.767912765356
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Oil fuel-Standard boiler,2717.212015793051
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Wood fuel-Performance boiler,176.17996408636338
Multi-family,Owner-occupied,D10,D10,1.0,2.0,2.5,3.0,Wood fuel-Standard boiler,8.615649867735817
Multi-family,Owner-occupied,D10,D10,2.5,0.2,0.1,1.6,Electricity-Performance boiler,1370.1436683965937
Multi-family,Owner-occupied,D10,D10,2.5,0.2,2.5,3.0,Electricity-Performance boiler,731.493161170731
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.1,3.0,Electricity-Heat pump,965.9603476967438
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.1,3.0,Oil fuel-Performance boiler,2562.2195060131207
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,1.6,Natural gas-Performance boiler,38930.679041191805
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,1.6,Oil fuel-Performance boiler,3542.857277952405
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,1.6,Wood fuel-Performance boiler,268.04523107425285
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,3.0,Electricity-Performance boiler,10490.699253401332
Multi-family,Owner-occupied,D10,D10,2.5,0.5,0.5,3.0,Wood fuel-Standard boiler,150.05590186306554
Multi-family,Owner-occupied,D10,D10,2.5,0.5,2.5,1.6,Electricity-Performance boiler,7409.6107272529625
Multi-family,Owner-occupied,D10,D10,2.5,0.5,2.5,3.0,Electricity-Performance boiler,6217.691869951216
Multi-family,Owner-occupied,D10,D10,2.5,0.5,2.5,3.0,Natural gas-Standard boiler,14521.467324829828
Multi-family,Owner-occupied,D10,D10,2.5,0.5,2.5,3.0,Oil fuel-Performance boiler,1442.8861400016128
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.1,1.6,Electricity-Performance boiler,11808.690493071605
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.1,3.0,Electricity-Performance boiler,10223.836191411014
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.1,3.0,Natural gas-Performance boiler,39966.96909773275
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.1,3.0,Natural gas-Standard boiler,22075.41538014886
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.1,3.0,Oil fuel-Performance boiler,2727.800265176085
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.1,3.0,Oil fuel-Standard boiler,1694.8186406368147
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.1,3.0,Wood fuel-Performance boiler,320.8992203001619
Multi-family,Owner-occupied,D10,D10,2.5,2.0,0.1,3.0,Wood fuel-Standard boiler,148.61996021844286
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,1.6,Electricity-Performance boiler,8058.616325564229
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,1.6,Natural gas-Standard boiler,23700.35266791514
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,1.6,Oil fuel-Performance boiler,1866.2213976672163
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Electricity-Heat pump,610.7296213972495
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Electricity-Performance boiler,16742.485138891057
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,24051.425419285282
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,26946.456092
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,2098.2061636480184
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Oil fuel-Standard boiler,2772.745051934239
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,203.18574271410307
Multi-family,Owner-occupied,D10,D10,2.5,2.0,2.5,3.0,Wood fuel-Standard boiler,359.74184095767896
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,1.3,Natural gas-Performance boiler,1251.38863
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,1.3,Oil fuel-Performance boiler,44.23332972988565
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,1.3,Wood fuel-Performance boiler,3.871970241804666
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,1.6,Electricity-Heat pump,732.0494917365269
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,1.6,Natural gas-Performance boiler,1966.4116122907083
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,1.6,Wood fuel-Performance boiler,6.224774404530602
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,1.6,Wood fuel-Standard boiler,3.835806930359397
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,3.0,Electricity-Heat pump,100.65680511377246
Multi-family,Owner-occupied,D2,D2,0.1,0.2,0.1,3.0,Electricity-Performance boiler,699.3206084248058
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.1,1.3,Oil fuel-Performance boiler,83.22521564621474
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.1,1.6,Oil fuel-Standard boiler,9.182670441411954
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.1,3.0,Natural gas-Performance boiler,757.800911507245
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.1,3.0,Oil fuel-Performance boiler,35.85890925538721
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.5,1.6,Electricity-Heat pump,27.45185594011972
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.5,1.6,Natural gas-Performance boiler,344.69764050505694
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.5,1.6,Oil fuel-Performance boiler,9.357024943464078
Multi-family,Owner-occupied,D2,D2,0.1,0.5,0.5,1.6,Wood fuel-Performance boiler,0.6056537258462199
Multi-family,Owner-occupied,D2,D2,0.1,2.0,0.1,1.6,Electricity-Heat pump,146.40989834730533
Multi-family,Owner-occupied,D2,D2,0.1,2.0,0.1,1.6,Electricity-Performance boiler,340.4150487111935
Multi-family,Owner-occupied,D2,D2,0.1,2.0,0.1,1.6,Natural gas-Performance boiler,507.2027236860468
Multi-family,Owner-occupied,D2,D2,0.1,2.0,0.1,1.6,Wood fuel-Performance boiler,1.4468394561881939
Multi-family,Owner-occupied,D2,D2,0.5,0.2,0.1,1.6,Electricity-Heat pump,521.5852628622755
Multi-family,Owner-occupied,D2,D2,0.5,0.2,0.1,1.6,Electricity-Performance boiler,6208.544655812093
Multi-family,Owner-occupied,D2,D2,0.5,0.2,0.1,1.6,Natural gas-Performance boiler,2065.5163550109423
Multi-family,Owner-occupied,D2,D2,0.5,0.2,0.1,1.6,Wood fuel-Performance boiler,5.316293815761272
Multi-family,Owner-occupied,D2,D2,0.5,0.2,2.5,1.6,Electricity-Performance boiler,866.2452718509483
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,1.6,Electricity-Heat pump,533.5609267589576
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,1.6,Electricity-Performance boiler,6638.048779603173
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,1.6,Oil fuel-Performance boiler,61.489021057049705
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Electricity-Heat pump,596.5976607220413
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Electricity-Performance boiler,8517.158456751169
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Natural gas-Performance boiler,6277.746274949311
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Natural gas-Standard boiler,6334.781141428188
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Oil fuel-Performance boiler,371.8443269797971
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Oil fuel-Standard boiler,190.94708682746335
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Wood fuel-Performance boiler,22.298390762874146
Multi-family,Owner-occupied,D2,D2,0.5,0.5,0.1,3.0,Wood fuel-Standard boiler,30.40013940671842
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,1.6,Electricity-Heat pump,213.87463308903367
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,1.6,Electricity-Performance boiler,2479.139257335887
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,1.6,Natural gas-Performance boiler,3648.2759735117106
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,1.6,Oil fuel-Performance boiler,193.3044582697777
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,1.6,Wood fuel-Performance boiler,13.007394611676581
Multi-family,Owner-occupied,D2,D2,0.5,0.5,2.5,3.0,Electricity-Performance boiler,5482.119541716068
Multi-family,Owner-occupied,D2,D2,0.5,2.0,0.1,1.6,Electricity-Heat pump,524.5556790499458
Multi-family,Owner-occupied,D2,D2,0.5,2.0,0.1,1.6,Electricity-Performance boiler,4962.527718475209
Multi-family,Owner-occupied,D2,D2,0.5,2.0,0.1,1.6,Natural gas-Standard boiler,4141.709046934681
Multi-family,Owner-occupied,D2,D2,0.5,2.0,0.1,3.0,Oil fuel-Performance boiler,250.99802251589247
