Housing type,Occupancy status,Income owner,Income tenant,Wall,Floor,Roof,Windows,Heating system,Stock buildings
Multi-family,Privately rented,D2,D9,2.5,0.9,0.3,4.3,Oil fuel-Performance boiler,7.45076288765697
Multi-family,Privately rented,D2,D9,2.5,0.9,2.5,2.6,Electricity-Performance boiler,136.9184923075046
Multi-family,Privately rented,D2,D9,2.5,0.9,2.5,4.3,Natural gas-Standard boiler,4.2585130191424225
Multi-family,Privately rented,D2,D9,2.5,0.9,2.5,4.3,Oil fuel-Standard boiler,0.5770807146493582
Multi-family,Privately rented,D2,D9,2.5,2.0,0.3,2.6,Electricity-Performance boiler,196.5934341622775
Multi-family,Privately rented,D2,D9,2.5,2.0,0.3,2.6,Natural gas-Performance boiler,243.94842529506926
Multi-family,Privately rented,D2,D9,2.5,2.0,0.3,2.6,Oil fuel-Performance boiler,22.74679355714289
Multi-family,Privately rented,D2,D9,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,12.093065870050234
Multi-family,Privately rented,D2,D9,2.5,2.0,0.3,3.0,Wood fuel-Performance boiler,1.8366929933442395
Multi-family,Privately rented,D2,D9,2.5,2.0,0.5,4.3,Electricity-Performance boiler,3.395293210434319
Multi-family,Privately rented,D2,D9,2.5,2.0,0.5,4.3,Wood fuel-Standard boiler,0.6119038533345313
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,2.6,Electricity-Performance boiler,306.6616424766749
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,2.6,Natural gas-Performance boiler,167.25242761876316
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,189.220695199519
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,2.6,Oil fuel-Performance boiler,26.58713365313472
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,2.6,Wood fuel-Standard boiler,1.1793056082447335
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,3.0,Electricity-Heat pump,6.864525807157707
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,1.6076383055789059
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,4.3,Electricity-Performance boiler,89.3938842528062
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,4.3,Natural gas-Performance boiler,80.22552342374077
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,217.70424935197929
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,7.578712639919833
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,27.794797545135424
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,2.299484297958779
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,1.3,Electricity-Heat pump,58.997247855747325
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,135.20402003334272
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,114.34610254157721
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,3.9203636336938135
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.3431695379798598
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,2.6,Electricity-Heat pump,109.56631744638788
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,2.6,Electricity-Performance boiler,469.4099842920147
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,2.6,Natural gas-Performance boiler,140.58494249677005
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,0.7523685045569983
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,2.6,Wood fuel-Standard boiler,0.3734383818239116
Multi-family,Privately rented,D3,D1,0.2,0.3,0.3,1.3,Natural gas-Performance boiler,144.8199833316433
Multi-family,Privately rented,D3,D1,0.2,0.3,0.3,1.3,Oil fuel-Performance boiler,7.566050966435721
Multi-family,Privately rented,D3,D1,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,8.24667898224479
Multi-family,Privately rented,D3,D1,0.2,0.5,0.2,1.3,Oil fuel-Standard boiler,0.553999547751568
Multi-family,Privately rented,D3,D1,0.2,0.5,0.5,1.3,Electricity-Heat pump,5.618785510071164
Multi-family,Privately rented,D3,D1,0.2,0.5,2.5,1.3,Electricity-Performance boiler,94.22586901785883
Multi-family,Privately rented,D3,D1,0.2,2.0,0.2,1.3,Electricity-Performance boiler,60.6067726478722
Multi-family,Privately rented,D3,D1,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,0.2031944136394813
Multi-family,Privately rented,D3,D1,0.2,2.0,0.3,1.3,Electricity-Heat pump,2.809392755035582
Multi-family,Privately rented,D3,D1,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,67.53048809520682
Multi-family,Privately rented,D3,D1,0.2,2.0,0.3,1.3,Oil fuel-Performance boiler,2.089369722948776
Multi-family,Privately rented,D3,D1,0.4,0.3,0.2,1.3,Electricity-Heat pump,67.42542612085407
Multi-family,Privately rented,D3,D1,0.4,0.3,0.2,1.3,Electricity-Performance boiler,598.813633999634
Multi-family,Privately rented,D3,D1,0.4,0.3,0.2,2.6,Natural gas-Performance boiler,203.65022449433877
Multi-family,Privately rented,D3,D1,0.4,0.3,0.2,2.6,Wood fuel-Performance boiler,0.6645006500101955
Multi-family,Privately rented,D3,D1,0.4,0.3,0.3,1.3,Wood fuel-Performance boiler,0.19221093182113097
Multi-family,Privately rented,D3,D1,0.4,0.3,0.3,2.6,Electricity-Heat pump,193.79612511910258
Multi-family,Privately rented,D3,D1,0.4,0.3,0.3,2.6,Electricity-Performance boiler,4040.4749355654435
Multi-family,Privately rented,D3,D1,0.4,0.3,0.3,2.6,Oil fuel-Performance boiler,6.5134518257077385
Multi-family,Privately rented,D3,D1,0.4,0.3,0.3,2.6,Wood fuel-Standard boiler,4.041198647955556
Multi-family,Privately rented,D3,D1,0.4,0.5,0.3,3.0,Wood fuel-Performance boiler,3.115270906346896
Multi-family,Privately rented,D3,D1,0.4,0.9,0.2,4.3,Electricity-Heat pump,29.40875050445525
Multi-family,Privately rented,D3,D1,0.4,0.9,0.3,2.6,Natural gas-Performance boiler,783.6778680183373
Multi-family,Privately rented,D3,D1,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,1038.1673037071262
Multi-family,Privately rented,D3,D1,0.4,0.9,0.3,2.6,Oil fuel-Performance boiler,68.00269660392024
Multi-family,Privately rented,D3,D1,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,21.848079627642104
Multi-family,Privately rented,D3,D1,0.4,0.9,0.3,4.3,Electricity-Performance boiler,275.14852747790974
Multi-family,Privately rented,D3,D1,0.4,0.9,0.3,4.3,Natural gas-Performance boiler,152.00322801420234
Multi-family,Privately rented,D3,D1,0.4,0.9,2.5,2.6,Electricity-Heat pump,53.539007328623676
Multi-family,Privately rented,D3,D1,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,409.36946953245314
Multi-family,Privately rented,D3,D1,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,25.68210297823973
Multi-family,Privately rented,D3,D1,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,1.5749425137642636
Multi-family,Privately rented,D3,D1,0.4,2.0,0.3,2.6,Electricity-Heat pump,83.70182835883418
Multi-family,Privately rented,D3,D1,0.4,2.0,0.3,2.6,Electricity-Performance boiler,1284.2699392613
Multi-family,Privately rented,D3,D1,0.4,2.0,0.3,2.6,Wood fuel-Performance boiler,3.132577966937711
Multi-family,Privately rented,D3,D1,0.5,0.3,2.5,3.0,Wood fuel-Standard boiler,4.897477425929137
Multi-family,Privately rented,D3,D1,0.5,0.5,2.5,2.6,Electricity-Performance boiler,2340.79836748312
Multi-family,Privately rented,D3,D1,0.5,0.9,0.3,4.3,Oil fuel-Performance boiler,11.560604759435549
Multi-family,Privately rented,D3,D1,0.5,0.9,0.5,4.3,Electricity-Performance boiler,1220.380078885298
Multi-family,Privately rented,D3,D1,0.5,0.9,2.5,2.6,Electricity-Heat pump,72.07291882449675
Multi-family,Privately rented,D3,D1,0.5,0.9,2.5,3.0,Oil fuel-Standard boiler,73.12276364513352
Multi-family,Privately rented,D3,D1,0.5,2.0,2.5,2.6,Electricity-Performance boiler,1837.6044665333616
Multi-family,Privately rented,D3,D1,0.5,2.0,2.5,3.0,Wood fuel-Standard boiler,5.811673212102575
Multi-family,Privately rented,D3,D1,1.0,0.5,0.3,2.6,Electricity-Performance boiler,1181.982057854236
Multi-family,Privately rented,D3,D1,1.0,0.5,2.5,2.6,Natural gas-Standard boiler,1101.8112184301717
Multi-family,Privately rented,D3,D1,1.0,0.9,0.3,2.6,Electricity-Heat pump,32.42503260747629
Multi-family,Privately rented,D3,D1,1.0,0.9,0.3,2.6,Natural gas-Performance boiler,377.8684456998433
Multi-family,Privately rented,D3,D1,1.0,0.9,0.3,2.6,Oil fuel-Performance boiler,30.18927546672852
Multi-family,Privately rented,D3,D1,1.0,0.9,0.3,2.6,Wood fuel-Performance boiler,1.9037766649897694
Multi-family,Privately rented,D3,D1,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,6.170821556670711
Multi-family,Privately rented,D3,D1,1.0,0.9,0.5,4.3,Natural gas-Standard boiler,621.4729615765793
Multi-family,Privately rented,D3,D1,1.0,2.0,0.3,2.6,Electricity-Performance boiler,788.6932363845698
Multi-family,Privately rented,D3,D1,1.0,2.0,2.5,2.6,Natural gas-Standard boiler,1427.8463293956238
Multi-family,Privately rented,D3,D1,1.0,2.0,2.5,3.0,Electricity-Performance boiler,541.8901426385424
Multi-family,Privately rented,D3,D1,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,58.26500045592172
Multi-family,Privately rented,D3,D1,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,48.14935731079018
Multi-family,Privately rented,D3,D1,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,2.2096600807881797
Multi-family,Privately rented,D3,D1,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,0.523463956534674
Multi-family,Privately rented,D3,D1,2.5,0.3,2.5,4.3,Natural gas-Standard boiler,46.93197143406848
Multi-family,Privately rented,D3,D1,2.5,0.3,2.5,4.3,Oil fuel-Standard boiler,3.766862137480734
Multi-family,Privately rented,D3,D1,2.5,0.3,2.5,4.3,Wood fuel-Standard boiler,0.7354533269045225
Multi-family,Privately rented,D3,D1,2.5,0.5,0.2,3.0,Wood fuel-Performance boiler,6.170821556670711
Multi-family,Privately rented,D3,D1,2.5,0.5,0.3,2.6,Electricity-Performance boiler,1785.7179392232772
Multi-family,Privately rented,D3,D1,2.5,0.5,0.3,2.6,Oil fuel-Performance boiler,93.28418407403863
Multi-family,Privately rented,D3,D1,2.5,0.5,0.5,2.6,Natural gas-Performance boiler,873.1451106682293
Multi-family,Privately rented,D3,D1,2.5,0.5,2.5,2.6,Electricity-Performance boiler,1131.6151524681818
Multi-family,Privately rented,D3,D1,2.5,0.5,2.5,3.0,Oil fuel-Performance boiler,55.09612964596905
Multi-family,Privately rented,D3,D1,2.5,0.5,2.5,4.3,Electricity-Performance boiler,457.7200943659248
Multi-family,Privately rented,D3,D1,2.5,0.5,2.5,4.3,Natural gas-Standard boiler,18.00534753130925
Multi-family,Privately rented,D3,D1,2.5,0.5,2.5,4.3,Oil fuel-Standard boiler,0.8370804749957187
Multi-family,Privately rented,D3,D1,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,0.7354533269045225
Multi-family,Privately rented,D3,D1,2.5,0.9,0.3,2.6,Electricity-Heat pump,111.38542000149492
Multi-family,Privately rented,D3,D1,2.5,0.9,0.3,2.6,Natural gas-Standard boiler,806.8702249351606
Multi-family,Privately rented,D3,D1,2.5,0.9,0.3,2.6,Wood fuel-Standard boiler,7.714205675247857
Multi-family,Privately rented,D3,D1,2.5,0.9,0.3,4.3,Electricity-Performance boiler,678.7465118783571
Multi-family,Privately rented,D3,D1,2.5,0.9,0.3,4.3,Oil fuel-Performance boiler,31.257724582873422
Multi-family,Privately rented,D3,D1,2.5,0.9,2.5,2.6,Electricity-Performance boiler,1299.3720133891784
Multi-family,Privately rented,D3,D1,2.5,0.9,2.5,4.3,Natural gas-Standard boiler,28.926623902759232
Multi-family,Privately rented,D3,D1,2.5,0.9,2.5,4.3,Oil fuel-Standard boiler,3.3483218999828748
Multi-family,Privately rented,D3,D1,2.5,2.0,0.3,2.6,Electricity-Performance boiler,1865.6939764777858
Multi-family,Privately rented,D3,D1,2.5,2.0,0.3,2.6,Natural gas-Performance boiler,1223.7354913357603
Multi-family,Privately rented,D3,D1,2.5,2.0,0.3,2.6,Oil fuel-Performance boiler,95.42821572412744
Multi-family,Privately rented,D3,D1,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,59.89341797925922
Multi-family,Privately rented,D3,D1,2.5,2.0,0.3,3.0,Wood fuel-Performance boiler,7.705364483461842
Multi-family,Privately rented,D3,D1,2.5,2.0,0.5,4.3,Electricity-Performance boiler,38.58379548350121
Multi-family,Privately rented,D3,D1,2.5,2.0,0.5,4.3,Wood fuel-Standard boiler,3.0305808009902275
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,2.6,Electricity-Performance boiler,3484.874313532717
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,2.6,Natural gas-Performance boiler,1068.252450336595
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,1208.5652458332609
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,2.6,Oil fuel-Performance boiler,131.6782961301287
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,2.6,Wood fuel-Standard boiler,5.840755725544804
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,3.0,Electricity-Heat pump,35.959783047960435
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,7.962162286237965
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,4.3,Electricity-Performance boiler,1015.8637660176763
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,4.3,Natural gas-Performance boiler,512.405788048081
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,1520.702368253331
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,37.53514689865227
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,160.74758202808266
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,13.296256243282699
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,1.3,Electricity-Heat pump,9.385658219370937
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,33.38210831924558
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,25.517331422262146
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,0.5265747467000057
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.0460937885924221
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,2.6,Electricity-Heat pump,17.43050812168888
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,2.6,Electricity-Performance boiler,84.38089819740483
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,2.6,Natural gas-Performance boiler,31.37275771481022
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,0.22340711247937567
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,2.6,Wood fuel-Standard boiler,0.11088820181458062
Multi-family,Privately rented,D3,D10,0.2,0.3,0.3,1.3,Natural gas-Performance boiler,32.3178440637829
Multi-family,Privately rented,D3,D10,0.2,0.3,0.3,1.3,Oil fuel-Performance boiler,2.246651194255485
Multi-family,Privately rented,D3,D10,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,2.448755799596459
Multi-family,Privately rented,D3,D10,0.2,0.5,0.2,1.3,Oil fuel-Standard boiler,0.16450374853335092
Multi-family,Privately rented,D3,D10,0.2,0.5,0.5,1.3,Electricity-Heat pump,0.8938722113686591
Multi-family,Privately rented,D3,D10,0.2,0.5,2.5,1.3,Electricity-Performance boiler,13.153338493500552
Multi-family,Privately rented,D3,D10,0.2,2.0,0.2,1.3,Electricity-Performance boiler,10.894642389395722
Multi-family,Privately rented,D3,D10,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,0.060336227457933565
Multi-family,Privately rented,D3,D10,0.2,2.0,0.3,1.3,Electricity-Heat pump,0.44693610568432957
Multi-family,Privately rented,D3,D10,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,15.070018195031626
Multi-family,Privately rented,D3,D10,0.2,2.0,0.3,1.3,Oil fuel-Performance boiler,0.6204141373257822
Multi-family,Privately rented,D3,D10,0.4,0.3,0.2,1.3,Electricity-Heat pump,10.726466536423924
Multi-family,Privately rented,D3,D10,0.4,0.3,0.2,1.3,Electricity-Performance boiler,107.6424319477363
Multi-family,Privately rented,D3,D10,0.4,0.3,0.2,2.6,Natural gas-Performance boiler,45.44632617233805
Multi-family,Privately rented,D3,D10,0.4,0.3,0.2,2.6,Wood fuel-Performance boiler,0.19731577087594487
Multi-family,Privately rented,D3,D10,0.4,0.3,0.3,1.3,Wood fuel-Performance boiler,0.05707480975750473
Multi-family,Privately rented,D3,D10,0.4,0.3,0.3,2.6,Electricity-Heat pump,41.65659764140045
Multi-family,Privately rented,D3,D10,0.4,0.3,0.3,2.6,Electricity-Performance boiler,564.0248803852824
Multi-family,Privately rented,D3,D10,0.4,0.3,0.3,2.6,Oil fuel-Performance boiler,1.9340940720421171
Multi-family,Privately rented,D3,D10,0.4,0.3,0.3,2.6,Wood fuel-Standard boiler,0.905864484853652
Multi-family,Privately rented,D3,D10,0.4,0.5,0.3,3.0,Wood fuel-Performance boiler,0.6983109519214449
Multi-family,Privately rented,D3,D10,0.4,0.9,0.2,4.3,Electricity-Heat pump,6.3214292140646595
Multi-family,Privately rented,D3,D10,0.4,0.9,0.3,2.6,Natural gas-Performance boiler,182.48661366020897
Multi-family,Privately rented,D3,D10,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,241.74682404305204
Multi-family,Privately rented,D3,D10,0.4,0.9,0.3,2.6,Oil fuel-Performance boiler,15.24330603221732
Multi-family,Privately rented,D3,D10,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,4.89740820015073
Multi-family,Privately rented,D3,D10,0.4,0.9,0.3,4.3,Electricity-Performance boiler,38.409003340889804
Multi-family,Privately rented,D3,D10,0.4,0.9,0.3,4.3,Natural gas-Performance boiler,35.395352449947374
Multi-family,Privately rented,D3,D10,0.4,0.9,2.5,2.6,Electricity-Heat pump,11.508242928168999
Multi-family,Privately rented,D3,D10,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,95.325453581784
Multi-family,Privately rented,D3,D10,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,5.756832813974908
Multi-family,Privately rented,D3,D10,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,0.3530349812491748
Multi-family,Privately rented,D3,D10,0.4,2.0,0.3,2.6,Electricity-Heat pump,17.991760070799415
Multi-family,Privately rented,D3,D10,0.4,2.0,0.3,2.6,Electricity-Performance boiler,179.27600354558274
Multi-family,Privately rented,D3,D10,0.4,2.0,0.3,2.6,Wood fuel-Performance boiler,0.7021904572098971
Multi-family,Privately rented,D3,D10,0.5,0.3,2.5,3.0,Wood fuel-Standard boiler,1.2653993487763244
Multi-family,Privately rented,D3,D10,0.5,0.5,2.5,2.6,Electricity-Performance boiler,238.45298114329307
Multi-family,Privately rented,D3,D10,0.5,0.9,0.3,4.3,Oil fuel-Performance boiler,2.591394827943121
Multi-family,Privately rented,D3,D10,0.5,0.9,0.5,4.3,Electricity-Performance boiler,124.31795577975382
Multi-family,Privately rented,D3,D10,0.5,0.9,2.5,2.6,Electricity-Heat pump,12.955790949551687
Multi-family,Privately rented,D3,D10,0.5,0.9,2.5,3.0,Oil fuel-Standard boiler,18.89329739579608
Multi-family,Privately rented,D3,D10,0.5,2.0,2.5,2.6,Electricity-Performance boiler,187.19351025447543
Multi-family,Privately rented,D3,D10,0.5,2.0,2.5,3.0,Wood fuel-Standard boiler,1.5016072272145717
Multi-family,Privately rented,D3,D10,1.0,0.5,0.3,2.6,Electricity-Performance boiler,120.4064174293984
Multi-family,Privately rented,D3,D10,1.0,0.5,2.5,2.6,Natural gas-Standard boiler,248.21785558804334
Multi-family,Privately rented,D3,D10,1.0,0.9,0.3,2.6,Electricity-Heat pump,6.969780928327699
Multi-family,Privately rented,D3,D10,1.0,0.9,0.3,2.6,Natural gas-Performance boiler,87.99014988030446
Multi-family,Privately rented,D3,D10,1.0,0.9,0.3,2.6,Oil fuel-Performance boiler,6.767148772210959
Multi-family,Privately rented,D3,D10,1.0,0.9,0.3,2.6,Wood fuel-Performance boiler,0.4267455817297718
Multi-family,Privately rented,D3,D10,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,1.5944031794581686
Multi-family,Privately rented,D3,D10,1.0,0.9,0.5,4.3,Natural gas-Standard boiler,140.00645777438632
Multi-family,Privately rented,D3,D10,1.0,2.0,0.3,2.6,Electricity-Performance boiler,80.34278220454577
Multi-family,Privately rented,D3,D10,1.0,2.0,2.5,2.6,Natural gas-Standard boiler,321.66758521192367
Multi-family,Privately rented,D3,D10,1.0,2.0,2.5,3.0,Electricity-Performance boiler,69.30116630158238
Multi-family,Privately rented,D3,D10,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,15.054381515477434
Multi-family,Privately rented,D3,D10,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,8.034622837862765
Multi-family,Privately rented,D3,D10,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,0.48515095856529494
Multi-family,Privately rented,D3,D10,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,0.11493127042264006
Multi-family,Privately rented,D3,D10,2.5,0.3,2.5,4.3,Natural gas-Standard boiler,8.209593703098552
Multi-family,Privately rented,D3,D10,2.5,0.3,2.5,4.3,Oil fuel-Standard boiler,0.8379271713863117
Multi-family,Privately rented,D3,D10,2.5,0.3,2.5,4.3,Wood fuel-Standard boiler,0.1635993841579531
Multi-family,Privately rented,D3,D10,2.5,0.5,0.2,3.0,Wood fuel-Performance boiler,1.5944031794581686
Multi-family,Privately rented,D3,D10,2.5,0.5,0.3,2.6,Electricity-Performance boiler,228.3716313259789
Multi-family,Privately rented,D3,D10,2.5,0.5,0.3,2.6,Oil fuel-Performance boiler,24.102560463772775
Multi-family,Privately rented,D3,D10,2.5,0.5,0.5,2.6,Natural gas-Performance boiler,196.70357622247076
Multi-family,Privately rented,D3,D10,2.5,0.5,2.5,2.6,Electricity-Performance boiler,124.91890193903414
Multi-family,Privately rented,D3,D10,2.5,0.5,2.5,3.0,Oil fuel-Performance boiler,12.096856137911109
Multi-family,Privately rented,D3,D10,2.5,0.5,2.5,4.3,Electricity-Performance boiler,50.52768289547105
Multi-family,Privately rented,D3,D10,2.5,0.5,2.5,4.3,Natural gas-Standard boiler,3.1495925527610726
Multi-family,Privately rented,D3,D10,2.5,0.5,2.5,4.3,Oil fuel-Standard boiler,0.18620603808584704
Multi-family,Privately rented,D3,D10,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,0.1635993841579531
Multi-family,Privately rented,D3,D10,2.5,0.9,0.3,2.6,Electricity-Heat pump,20.022586012943503
Multi-family,Privately rented,D3,D10,2.5,0.9,0.3,2.6,Natural gas-Standard boiler,134.64142199469615
Multi-family,Privately rented,D3,D10,2.5,0.9,0.3,2.6,Wood fuel-Standard boiler,1.6937239851757546
Multi-family,Privately rented,D3,D10,2.5,0.9,0.3,4.3,Electricity-Performance boiler,86.80343338091822
Multi-family,Privately rented,D3,D10,2.5,0.9,0.3,4.3,Oil fuel-Performance boiler,8.07630151023999
Multi-family,Privately rented,D3,D10,2.5,0.9,2.5,2.6,Electricity-Performance boiler,166.17389559634452
Multi-family,Privately rented,D3,D10,2.5,0.9,2.5,4.3,Natural gas-Standard boiler,5.060001150337479
Multi-family,Privately rented,D3,D10,2.5,0.9,2.5,4.3,Oil fuel-Standard boiler,0.7448241523433882
Multi-family,Privately rented,D3,D10,2.5,2.0,0.3,2.6,Electricity-Performance boiler,238.59959493301062
Multi-family,Privately rented,D3,D10,2.5,2.0,0.3,2.6,Natural gas-Performance boiler,275.6851576616922
Multi-family,Privately rented,D3,D10,2.5,2.0,0.3,2.6,Oil fuel-Performance boiler,24.656530603464333
Multi-family,Privately rented,D3,D10,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,13.150144403217352
Multi-family,Privately rented,D3,D10,2.5,2.0,0.3,3.0,Wood fuel-Performance boiler,1.990894975408084
Multi-family,Privately rented,D3,D10,2.5,2.0,0.5,4.3,Electricity-Performance boiler,4.259261953082374
Multi-family,Privately rented,D3,D10,2.5,2.0,0.5,4.3,Wood fuel-Standard boiler,0.6653915656047603
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,2.6,Electricity-Performance boiler,384.69498370762824
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,2.6,Natural gas-Performance boiler,178.25794597166575
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,201.67176609526769
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,2.6,Oil fuel-Performance boiler,28.911166991345343
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,2.6,Wood fuel-Standard boiler,1.2823910173473567
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,3.0,Electricity-Heat pump,5.0197594727730195
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,1.7481651132706892
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,4.3,Electricity-Performance boiler,112.14111607978681
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,4.3,Natural gas-Performance boiler,85.50451089783436
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,258.2120719595944
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,8.241182730365828
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,33.79941544423207
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,2.786283347894357
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,1.3,Electricity-Heat pump,46.13316512193245
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,119.18239776985824
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,92.98158306647602
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,3.138793984640861
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.2747547376130194
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,2.6,Electricity-Heat pump,85.67587808358883
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,2.6,Electricity-Performance boiler,348.11862107877914
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,2.6,Natural gas-Performance boiler,114.3179366686867
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,0.6557841346107867
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,2.6,Wood fuel-Standard boiler,0.32549869455133934
